0.117831638,0.115835901,0.119645118,0.106892276,0.122995164,0.116710998,0.114381551,0.108211075,0.111453659,0.120822461,0.12112595,0.119400089,0.112208155,0.102484607,0.115127382,0.111188748,0.109258959,0.119639106,0.101432585,0.115360253,0.097819685,0.106059642,0.114131482,0.123303477,0.052052198,0.059666715,0.045890486,0.04446662,0.045164524,0.064973164,0.130398029,0.147885174,0.124149334,0.137630021,0.135389349,0.136099405,0.145689154,0.131776694,0.130803688,0.142771135,0.144674624,0.128057018,0.135252388,0.131670941,0.15664807,0.13860128,0.13284385,0.137970782,0.135372474,0.118680989,0.123882152,0.118397191,0.124756613,0.127298289,0.087956114,0.091807919,0.089227354,0.078039673,0.076930197,0.089874398,0.204686947,0.203083756,0.186726504,0.19637047,0.191520801,0.201634515,0.260548509,0.250108806,0.252287064,0.262971807,0.145416942,0.221673279,0.232525584,0.200607266,0.230711215,0.200743651,0.219014977,0.189586361,0.201428467,0.206542544,0.207954671,0.213821537,0.204055304,0.208403941,0.198285295,0.199697939,0.171244109,0.19944904,0.191608382,0.215290382,0.219059593,0.249201841,0.249214282,0.201106698,0.21628199,0.210690054,0.219451827,0.233809523,0.218327285,0.258833288,0.19231302,0.214516247,0.207252803,0.214333408,0.244070798,0.203233324,0.19638745,0.210132976,0.185853954,0.241891416,0.186735411,0.138629332,0.161388593,0.132124518,0.166186308
0.012129977,0.012207244,0.011855451,0.014097728,0.019761893,0.011876425,0.018314619,0.018639654,0.011565655,0.017703355,0.016449041,0.017704201,0.020929405,0.020550023,0.020221809,0.015953853,0.016801795,0.019196201,0.01205096,0.030732086,0.022124592,0.017033274,0.018168205,0.018663618,0.008842242,0.011258707,0.009640268,0.013442296,0.007645188,0.012213201,0.014770687,0.008455955,0.002693402,0.007877748,0.012958406,0.013490548,0.012655255,0.010405566,0.014163382,0.017606794,0.010418042,0.00920427,0.014208577,0.018718611,0.017222817,0.012154091,0.011528562,0.015348648,0.012303014,0.01495431,0.009641644,0.012356699,0.009687778,0.014901342,0.007670022,0.016629347,0.007829303,0.008306297,0.006162546,0.015418642,0.023875977,0.013882482,0.021016233,0.011140386,0.011528529,0.01357164,0.032321295,0.024664525,0.012870981,0.024886043,0.017554821,0.029000552,0.023757464,0.024050588,0.023691136,0.014930269,0.020333352,0.018785569,0.011079749,0.026650425,0.01953083,0.014133105,0.016932584,0.015077536,0.014323433,0.010645343,0.006369404,0.020373437,0.015312451,0.013344465,0.022991815,0.017454789,0.012445317,0.009395868,0.021468732,0.013904298,0.022523651,0.022102331,0.010549586,0.029356265,0.020965396,0.00958526,0.013699833,0.009678942,0.02082813,0.018267397,0.011119519,0.02428643,0.013533708,0.015268071,0.019673511,0.020142124,0.007837506,0.019283442,0.014325307
0.007242013,0.006716064,0.006591993,0.005717467,0.006285312,0.006309339,0.006703092,0.005140198,0.0064712,0.007131468,0.007018874,0.007098251,0.006964167,0.005538487,0.00597425,0.006282196,0.006610556,0.006313799,0.005796404,0.006805138,0.006920839,0.006479215,0.006934283,0.007129811,0.003545019,0.003013582,0.002556023,0.002089872,0.002688957,0.003639708,0.008421492,0.007790758,0.000405945,0.007003319,0.00720815,0.007321721,0.008669944,0.008881239,0.007535912,0.008089609,0.008103336,0.006717358,0.007410157,0.007936732,0.008496803,0.006585509,0.00778726,0.007911037,0.00768786,0.007762369,0.007742003,0.006572388,0.007293638,0.006861285,0.004733117,0.005572826,0.005748715,0.004274869,0.005129496,0.005236893,0.008812965,0.007535407,0.007722063,0.009380937,0.008046654,0.008825432,0.01043515,0.010877597,0.011493906,0.010653872,0.004576416,0.010012028,0.011835904,0.008719899,0.009276548,0.010059453,0.010196592,0.009257993,0.009450914,0.009865347,0.009364248,0.009682587,0.009173577,0.009435459,0.008665821,0.008156613,0.008220735,0.00847725,0.008224957,0.009876067,0.010419277,0.011860956,0.009113548,0.008619497,0.008507545,0.009858599,0.009884613,0.009703792,0.01044146,0.010064976,0.010268732,0.009813259,0.00814583,0.00976903,0.01093613,0.008553882,0.009010569,0.010657315,0.009439262,0.011198737,0.008565074,0.00647887,0.00694971,0.006024837,0.00702192
0.010793053,0.006019329,0.010696288,0.012444568,0.007900716,0.009764782,0.011509989,0.008185185,0.013256436,0.010850609,0.01136557,0.011684073,0.014591379,0.007661827,0.012420482,0.01317456,0.011844828,0.009316821,0.016818187,0.010336101,0.009222277,0.017231807,0.01852294,0.01097998,0.006507989,0.007836806,0.010180502,0.011351538,0.010953536,0.008149188,0.012309371,0.007677795,0.002471537,0.006958946,0.010450949,0.011246919,0.010121981,0.01519831,0.011825176,0.016576331,0.01086975,0.007399721,0.012895259,0.013716229,0.009658308,0.008678019,0.015514186,0.015415117,0.009858891,0.016863595,0.016505387,0.009210697,0.01445222,0.016566787,0.012138694,0.009979566,0.015185023,0.013885376,0.015949622,0.012094582,0.012226767,0.008696971,0.017261059,0.017937068,0.017165874,0.015861564,0.01010445,0.022317129,0.017872441,0.014768019,0.014222605,0.016338239,0.019504602,0.010937428,0.014180454,0.017423437,0.016024101,0.01874575,0.018586438,0.012196726,0.010449155,0.017039404,0.02204257,0.017177524,0.011537513,0.01638977,0.014769846,0.018656592,0.012232053,0.01196141,0.019973793,0.022111736,0.009876774,0.014942446,0.01122125,0.017575781,0.017462975,0.017120597,0.021127247,0.010666921,0.020761685,0.012459897,0.00947851,0.020042078,0.012905253,0.020384201,0.012171595,0.019585679,0.019811032,0.013876244,0.021747252,0.010293617,0.018026142,0.009761047,0.011862333
0.012230667,0.009756825,0.011394537,0.010266089,0.011428371,0.010434598,0.011542507,0.009102912,0.011149083,0.01081639,0.011720427,0.011843956,0.012254622,0.008823227,0.011073708,0.011046076,0.010272405,0.010847534,0.009910383,0.010112362,0.006989357,0.011180519,0.012193564,0.011605926,0.005411297,0.005433173,0.004681898,0.004566693,0.004403114,0.006090209,0.013561814,0.013811981,0.000548925,0.01152024,0.014019698,0.012204309,0.014284323,0.01388369,0.012273911,0.013478133,0.013114746,0.011575805,0.014107496,0.012757889,0.014704452,0.011994425,0.014471859,0.014458884,0.012640244,0.012312822,0.013054984,0.012355016,0.013334762,0.012716098,0.007934842,0.009476806,0.008669335,0.008061255,0.00781793,0.009005699,0.015550219,0.012946672,0.014948506,0.015736669,0.016051838,0.014939128,0.01813963,0.019777212,0.021314379,0.019169997,0.008409729,0.017387261,0.020147946,0.015037989,0.018080065,0.017128931,0.017117818,0.01659361,0.015501369,0.015622587,0.015824923,0.017174685,0.016795492,0.017446486,0.015688049,0.016357807,0.015447902,0.015680964,0.015270864,0.017276462,0.019029802,0.021695386,0.016014082,0.015913409,0.015240902,0.018178643,0.01699633,0.018556416,0.018928073,0.020060078,0.018018939,0.017016828,0.014269947,0.020055038,0.018207731,0.017239398,0.016173722,0.018835674,0.016058553,0.019527682,0.014623415,0.011438139,0.012527802,0.011425481,0.012649054
0.011267983,0.009545417,0.010338666,0.010008764,0.010540838,0.010271372,0.009588185,0.008762468,0.010307889,0.010367643,0.010909433,0.011276371,0.01075431,0.008240331,0.010574617,0.010322106,0.009912831,0.010966148,0.00864073,0.010444568,0.007071122,0.0096396,0.009233383,0.011041298,0.004407014,0.004408724,0.003321497,0.003409515,0.003661064,0.005037749,0.013750393,0.014390875,0.000551283,0.012305266,0.014616737,0.013764997,0.014935757,0.014324738,0.012468976,0.013671817,0.013254635,0.011291454,0.014587274,0.014211601,0.014981905,0.01266261,0.01315129,0.014747888,0.011298237,0.011960074,0.012372247,0.010051903,0.012358714,0.012873498,0.007215154,0.008101061,0.009108691,0.006515582,0.006175145,0.007758336,0.015139483,0.015857008,0.016073168,0.016693026,0.016634197,0.017191645,0.020123755,0.022540643,0.021603775,0.020391923,0.008895097,0.019454272,0.021463393,0.016852002,0.019447999,0.018016138,0.018569616,0.017722953,0.017522936,0.015760825,0.018325369,0.018985054,0.019802258,0.018133222,0.016733816,0.018759203,0.015824285,0.01804043,0.01695698,0.01783379,0.020212319,0.023306,0.019774562,0.019161074,0.018213366,0.019366907,0.020879484,0.020448347,0.022199075,0.022888524,0.01867432,0.018118416,0.016874704,0.020369906,0.022087819,0.020865085,0.017567449,0.020152097,0.017133194,0.022008688,0.016034466,0.012898008,0.013114455,0.012428483,0.012672706
0.006238402,0.005120701,0.00636092,0.006488001,0.005057318,0.005955236,0.006775362,0.004740264,0.006606742,0.006648577,0.007494732,0.008556397,0.006542545,0.005517589,0.006952501,0.00553913,0.007280868,0.006636351,0.006740493,0.00801368,0.007510459,0.007065387,0.007852567,0.011063006,0.004238107,0.005581815,0.004721419,0.005523064,0.005001532,0.004895445,0.007029931,0.006141465,0.002005413,0.005145796,0.00777363,0.007188694,0.006665267,0.006407078,0.007631357,0.007540657,0.005704652,0.005241851,0.007699148,0.008192531,0.007108744,0.008591121,0.007181962,0.007813667,0.006881655,0.007003151,0.007151474,0.008017412,0.00721733,0.00705011,0.006318184,0.007022428,0.007608847,0.007252634,0.007561846,0.00737922,0.007240202,0.005624355,0.007726612,0.009531261,0.007642785,0.006863886,0.007796305,0.011902453,0.01017896,0.00806367,0.008429389,0.009464977,0.010738662,0.008444162,0.00898769,0.008438293,0.010009246,0.007481436,0.00821216,0.006795601,0.007737317,0.00851114,0.008190979,0.008042022,0.006732911,0.00727114,0.008248417,0.008556571,0.006048307,0.008353839,0.009766757,0.009860776,0.007910309,0.009902818,0.007401036,0.008694428,0.008464201,0.01057363,0.009082623,0.008694291,0.008424527,0.008105811,0.008014132,0.008362052,0.009351632,0.008754697,0.007356121,0.007915143,0.008360763,0.009310563,0.008945072,0.007026873,0.007121556,0.006730319,0.006198654
0.018333935,0.017955448,0.020165422,0.01735353,0.017543987,0.0126949,0.0178989,0.019283525,0.017853847,0.018475713,0.018059112,0.020202651,0.016431801,0.018795748,0.014494294,0.013784103,0.01558713,0.017305429,0.01995509,0.021872408,0.020981942,0.017157684,0.019646018,0.013967066,0.009687812,0.008655119,0.009248554,0.011940223,0.010888887,0.011154277,0.015295028,0.016887751,0.015868939,0.015225059,0.01146117,0.018199914,0.018814967,0.017042155,0.018017892,0.019828697,0.020682215,0.010555805,0.010382226,0.013495659,0.019259064,0.017426479,0.020863056,0.009427007,0.020316112,0.020146022,0.014906045,0.016143699,0.018786906,0.018290922,0.016709965,0.011673268,0.017059655,0.013934022,0.017486487,0.017003655,0.015339089,0.015191221,0.018753805,0.017755354,0.018306867,0.008914155,0.023066775,0.021942669,0.021684455,0.023400042,0.016876607,0.01664387,0.019790822,0.041843844,0.026600801,0.019030606,0.025283765,0.016913238,0.017013471,0.01672451,0.020640602,0.020159893,0.017229247,0.019810364,0.01566151,0.021605238,0.015666026,0.018286848,0.016903816,0.019269345,0.008786411,0.015832149,0.023081427,0.17485551,0.02092243,0.015407655,0.023970682,0.023790695,0.021974268,0.014993655,0.022761146,0.013651997,0.027949535,0.019714862,0.029068677,0.020068897,0.019694231,0.020169743,0.01892902,0.01957202,0.018901714,0.018658811,0.016912886,0.015324462,0.012450929
0.003729257,0.002222874,0.00214221,0.003916702,0.00209036,0.005266659,0.00397144,0.00353351,0.009560315,0.003757634,0.004021411,0.005854366,0.005396999,0.012089319,0.006920982,0.005188738,0.011046807,0.004255225,0.002091608,0.014136621,0.003008364,0.003884956,0.00379414,0.010135466,0.008267053,0.007977225,0.001527851,0.001856216,0.001431093,0.004902438,0.002714203,0.012998766,0.001306496,0.007717412,0.004085145,0.004458695,0.009087016,0.004846246,0.005353537,0.004552859,0.001944438,0.002423702,0.002285782,0.008151238,0.002801705,0.002821106,0.006882905,0.003345707,0.002748005,0.002932796,0.002568357,0.003243369,0.005817468,0.002435582,0.003496779,0.00236932,0.009647075,0.015543445,0.008602276,0.003276922,0.007855998,0.008149485,0.004603214,0.00660912,0.003408183,0.003085675,0.003660642,0.002950845,0.005986135,0.004226141,0.006538316,0.004116509,0.003071311,0.003745697,0.002977461,0.004547576,0.00685107,0.007165752,0.004938705,0.004469196,0.005093481,0.005797627,0.002951048,0.004216444,0.003508631,0.002177309,0.001918568,0.009974644,0.00352569,0.004523975,0.003595487,0.011031703,0.004784448,0.020937834,0.003640916,0.009266504,0.004288797,0.004627815,0.00545441,0.00515007,0.003136295,0.002497366,0.008346246,0.004638086,0.003833728,0.003273598,0.005116401,0.002589857,0.002924951,0.002524282,0.003557436,0.003803827,0.011989034,0.002784425,0.001814098
0.00851395,0.005730332,0.006661335,0.006968887,0.007068411,0.007591618,0.008437475,0.00733979,0.007709839,0.006185747,0.006442714,0.007089402,0.007440674,0.008132095,0.007111036,0.007939286,0.007456824,0.006866402,0.008938767,0.008720363,0.008707246,0.007676843,0.008083982,0.008366501,0.003515599,0.003344421,0.004263066,0.00428396,0.004606713,0.00406465,0.002249912,0.002499667,0.000266179,0.001968104,0.001881422,0.002863135,0.004252166,0.004094229,0.003328448,0.00438218,0.004724076,0.003936311,0.003689823,0.003807888,0.004405589,0.0037222,0.004504638,0.004536289,0.00619592,0.00615269,0.005625374,0.0067159,0.006436589,0.006084886,0.005448233,0.005723858,0.007100074,0.006031201,0.007246434,0.005665586,0.000447248,0.000399426,0.000342199,0.000302161,0.000278343,0.000595349,0.000381255,0.000618313,0.000702105,0.000906979,0.001113502,0.000745943,0.000840602,0.00086295,0.000934588,0.000626039,0.000707334,0.000793343,0.000584274,0.000282528,0.000613416,0.00050981,0.00460015,0.000222689,0.001232492,0.000458921,0.001150487,0.000552001,0.000660762,0.000461446,0.000237443,0.000503981,0.000614186,0.000872054,0.000386458,0.000239927,0.000387613,0.000604253,0.00036942,0.000139684,0.001036002,0.000318139,0.000438777,0.000415255,0.000937269,0.000403336,0.00062282,0.000678655,0.00117453,0.000918905,0.000341666,0.001081654,0.000647393,0.001187227,0.000696695
