4956,4925,5338,4935,4501,4688,NaN,7262,4788,5304,NaN,5817,4680,4353,4729,NaN,NaN,3935,NaN,4189,6987,3996,NaN,NaN,7033,7246,5539,6165,5819,7660,6441,6994,4959,5468,7585,4233,5664,5199,NaN,5641,3967,4635,3903,4049,5535,10619,NaN,4121,7139,5322,5343,6156,6817,NaN,6821,NaN
6.0902e+05,3.4008e+05,NaN,4.1422e+05,4.6401e+05,4.3051e+05,3.04e+05,NaN,5.1746e+05,2.8158e+05,3.3321e+05,NaN,NaN,3.3927e+05,3.1863e+05,4.3086e+05,NaN,5.2156e+05,NaN,3.6505e+05,NaN,3.9631e+05,3.4202e+05,2.271e+05,3.505e+05,2.4278e+05,2.9381e+05,NaN,2.7286e+05,4.8791e+05,2.9992e+05,NaN,5.5596e+05,3.8024e+05,2.5897e+05,6.8349e+05,3.3184e+05,NaN,4.2468e+05,NaN,NaN,4.0043e+05,5.5544e+05,3.8806e+05,5.5082e+05,2.2559e+05,NaN,4.0724e+05,4.7469e+05,3.27e+05,5.2781e+05,NaN,2.7075e+05,3.6961e+05,NaN,NaN
1153,832,NaN,797,1111,880,NaN,NaN,2136,1027,1754,845,870,865,1086,NaN,NaN,946,NaN,677,NaN,1205,690,NaN,NaN,NaN,928,1172,1018,1190,999,NaN,1312,793,NaN,727,NaN,896,1623,971,1493,1339,1035,NaN,1000,970,NaN,1135,983,813,NaN,830,1289,834,1586,NaN
1.0999e+05,1.1728e+05,1.205e+05,74974,1.6025e+05,1.3424e+05,NaN,NaN,1.3073e+05,1.4191e+05,1.5314e+05,63715,1.3017e+05,NaN,1.4501e+05,NaN,1.7018e+05,1.6623e+05,NaN,2.6688e+05,NaN,64819,1.683e+05,NaN,1.9039e+05,NaN,65836,NaN,1.3986e+05,98607,1.1944e+05,94139,1.4436e+05,1.5391e+05,NaN,1.8053e+05,NaN,NaN,1.5218e+05,1.4183e+05,1.6643e+05,2.0502e+05,1.7654e+05,NaN,1.9293e+05,1.1823e+05,NaN,1.7969e+05,1.5418e+05,NaN,NaN,NaN,2.0929e+05,2.3447e+05,1.5622e+05,61351
6.637e+05,5.6985e+05,6.5978e+05,7.4596e+05,6.9539e+05,7.3576e+05,8.3019e+05,5.7874e+05,6.8635e+05,6.7618e+05,1.2658e+06,NaN,6.2965e+05,7.2514e+05,6.8319e+05,9.719e+05,1.2832e+06,7.461e+05,6.6605e+05,8.7334e+05,8.0233e+05,8.9845e+05,6.7243e+05,NaN,9.1695e+05,NaN,NaN,7.0403e+05,7.0226e+05,5.7135e+05,6.9591e+05,6.9981e+05,4.1043e+05,6.1952e+05,1.1289e+06,8.1588e+05,NaN,NaN,6.0307e+05,6.7575e+05,6.0743e+05,2.5789e+06,8.3231e+05,5.9706e+05,NaN,6.6362e+05,NaN,NaN,7.8983e+05,NaN,NaN,4.9019e+05,NaN,7.7204e+05,3.2477e+05,4.4469e+05
1.3836e+05,NaN,NaN,NaN,2.0165e+05,1.6612e+05,NaN,NaN,NaN,2.101e+05,1.5423e+05,1.2543e+05,NaN,2.2851e+05,2.2313e+05,NaN,2.026e+05,2.6912e+05,NaN,NaN,NaN,1.9946e+05,1.8647e+05,1.5522e+05,NaN,1.8197e+05,1.9331e+05,1.7244e+05,NaN,1.9734e+05,NaN,NaN,1.4366e+05,2.2608e+05,1.2781e+05,2.3315e+05,1.6413e+05,1.27e+05,1.9681e+05,1.8776e+05,1.9582e+05,1.5857e+05,1.3252e+05,NaN,NaN,1.6877e+05,1.9282e+05,NaN,1.2851e+05,1.711e+05,2.3705e+05,1.4774e+05,1.3519e+05,2.3606e+05,NaN,NaN
1.5113e+05,1.2848e+05,2.0339e+05,1.8677e+05,1.6055e+05,1.6166e+05,1.8881e+05,1.1934e+05,2.1613e+05,NaN,1.0832e+05,NaN,1.5748e+05,1.8152e+05,NaN,1.7755e+05,2.0459e+05,1.7217e+05,NaN,1.8524e+05,NaN,2.0379e+05,NaN,1.6466e+05,1.6161e+05,1.7179e+05,NaN,1.8063e+05,1.289e+05,1.6838e+05,NaN,1.1047e+05,1.8585e+05,1.6384e+05,1.2194e+05,2.1241e+05,1.456e+05,NaN,NaN,1.1956e+05,NaN,NaN,NaN,1.4895e+05,NaN,1.2599e+05,1.9687e+05,1.723e+05,1.1279e+05,NaN,2.5465e+05,NaN,NaN,2.1493e+05,1.4549e+05,NaN
10592,7324,5827,NaN,12544,14904,9924,7733,10196,NaN,NaN,NaN,6307,15051,7281,14511,10729,NaN,NaN,10264,5453,NaN,NaN,7213,NaN,NaN,6519,9398,NaN,9833,7292,3833,10358,9007,5947,NaN,9620,14072,10695,7656,14630,12754,12338,NaN,NaN,6599,30309,NaN,12342,6603,10215,NaN,13877,NaN,6127,6223
664,912,1073,780,1285,1236,1362,1044,847,733,NaN,1111,975,NaN,945,NaN,NaN,892,1051,1469,NaN,914,875,1029,829,1338,NaN,546,NaN,1335,879,1095,NaN,634,NaN,975,1144,NaN,1056,971,NaN,931,1003,605,1066,833,1985,925,1215,1081,665,NaN,880,NaN,1291,781
NaN,11066,12992,26836,NaN,19278,26013,NaN,NaN,NaN,17747,11414,15575,NaN,15225,NaN,17293,67541,NaN,14590,NaN,19163,NaN,20303,30177,13286,18825,21343,17415,16151,13081,21622,19598,24011,13984,34030,23300,NaN,NaN,16543,18948,21287,NaN,NaN,25633,13836,12973,34888,16429,NaN,30330,NaN,11479,NaN,13741,NaN
75236,79931,NaN,88051,NaN,85051,85983,NaN,1.2819e+05,98128,NaN,67714,NaN,1.262e+05,92407,79073,1.4142e+05,NaN,90760,1.1805e+05,NaN,1.2667e+05,74442,1.1188e+05,91334,NaN,NaN,1.021e+05,78184,1.6896e+05,1.1378e+05,1.0122e+05,1.1325e+05,1.3154e+05,80032,NaN,76554,NaN,88108,97585,1.1657e+05,NaN,1.2431e+05,1.9285e+05,63564,83437,1.1857e+05,1.5201e+05,75216,82966,1.1761e+05,59998,NaN,NaN,1.3403e+05,81033
NaN,NaN,3790,4626,4870,NaN,10140,3257,9551,6062,4891,8079,4563,NaN,11307,4673,13156,4496,3407,3445,6338,6153,3576,7137,4253,NaN,4391,3247,8015,2577,NaN,NaN,3685,3922,4593,3601,2986,12020,NaN,9766,6569,NaN,3424,13804,NaN,5555,3612,5445,3392,2976,8493,6682,3178,NaN,9025,NaN
