4956,4925,5338,NaN,NaN,4688,4020,7262,NaN,5304,NaN,5817,4680,NaN,4729,NaN,NaN,3935,NaN,NaN,6987,3996,4763,NaN,7033,7246,NaN,6165,5819,7660,NaN,NaN,4959,5468,NaN,4233,5664,5199,NaN,NaN,NaN,4635,NaN,NaN,NaN,10619,5933,4121,7139,5322,5343,6156,NaN,5881,6821,NaN
6.0902e+05,3.4008e+05,3.5766e+05,NaN,4.6401e+05,4.3051e+05,NaN,3.2856e+05,NaN,2.8158e+05,3.3321e+05,3.0612e+05,NaN,3.3927e+05,3.1863e+05,4.3086e+05,4.2265e+05,5.2156e+05,NaN,3.6505e+05,NaN,NaN,3.4202e+05,2.271e+05,3.505e+05,2.4278e+05,2.9381e+05,4.0942e+05,2.7286e+05,NaN,2.9992e+05,NaN,5.5596e+05,3.8024e+05,2.5897e+05,6.8349e+05,3.3184e+05,NaN,4.2468e+05,3.2417e+05,5.4325e+05,4.0043e+05,5.5544e+05,3.8806e+05,5.5082e+05,NaN,4.5631e+05,4.0724e+05,4.7469e+05,3.27e+05,5.2781e+05,NaN,2.7075e+05,3.6961e+05,3.7534e+05,2.5595e+05
1153,832,NaN,797,NaN,880,1798,NaN,2136,1027,1754,NaN,870,865,1086,938,NaN,NaN,NaN,NaN,855,1205,690,NaN,NaN,796,928,1172,1018,1190,999,1214,1312,793,1914,727,1045,896,1623,971,1493,1339,1035,NaN,1000,970,1215,1135,983,813,1074,830,1289,834,1586,NaN
NaN,NaN,1.205e+05,NaN,1.6025e+05,1.3424e+05,NaN,NaN,1.3073e+05,1.4191e+05,1.5314e+05,63715,1.3017e+05,NaN,1.4501e+05,1.9809e+05,1.7018e+05,1.6623e+05,NaN,NaN,NaN,64819,1.683e+05,1.0607e+05,NaN,1.7916e+05,65836,1.7977e+05,1.3986e+05,98607,NaN,94139,1.4436e+05,1.5391e+05,NaN,1.8053e+05,1.7449e+05,1.6134e+05,1.5218e+05,1.4183e+05,1.6643e+05,2.0502e+05,1.7654e+05,NaN,1.9293e+05,NaN,NaN,NaN,1.5418e+05,1.7163e+05,NaN,1.0285e+05,2.0929e+05,2.3447e+05,1.5622e+05,NaN
6.637e+05,5.6985e+05,6.5978e+05,7.4596e+05,6.9539e+05,7.3576e+05,8.3019e+05,5.7874e+05,6.8635e+05,6.7618e+05,1.2658e+06,6.698e+05,6.2965e+05,7.2514e+05,6.8319e+05,9.719e+05,1.2832e+06,7.461e+05,6.6605e+05,8.7334e+05,8.0233e+05,NaN,6.7243e+05,NaN,NaN,7.2859e+05,NaN,7.0403e+05,NaN,NaN,NaN,6.9981e+05,4.1043e+05,6.1952e+05,1.1289e+06,NaN,NaN,NaN,6.0307e+05,6.7575e+05,6.0743e+05,2.5789e+06,8.3231e+05,5.9706e+05,7.4353e+05,6.6362e+05,3.2363e+05,1.0338e+06,7.8983e+05,NaN,6.3046e+05,NaN,NaN,7.7204e+05,3.2477e+05,4.4469e+05
NaN,1.8141e+05,NaN,1.5401e+05,2.0165e+05,NaN,1.4715e+05,NaN,1.9411e+05,2.101e+05,NaN,1.2543e+05,1.7988e+05,NaN,NaN,1.5807e+05,NaN,2.6912e+05,NaN,NaN,NaN,1.9946e+05,1.8647e+05,1.5522e+05,NaN,1.8197e+05,NaN,1.7244e+05,NaN,1.9734e+05,1.3278e+05,1.7205e+05,1.4366e+05,2.2608e+05,1.2781e+05,2.3315e+05,NaN,NaN,NaN,1.8776e+05,1.9582e+05,NaN,1.3252e+05,1.4701e+05,NaN,1.6877e+05,1.9282e+05,1.7511e+05,1.2851e+05,1.711e+05,2.3705e+05,1.4774e+05,NaN,NaN,2.1507e+05,NaN
1.5113e+05,NaN,NaN,NaN,1.6055e+05,1.6166e+05,1.8881e+05,1.1934e+05,2.1613e+05,1.9442e+05,1.0832e+05,1.4313e+05,1.5748e+05,NaN,1.8301e+05,1.7755e+05,2.0459e+05,1.7217e+05,NaN,1.8524e+05,NaN,2.0379e+05,1.4155e+05,NaN,NaN,1.7179e+05,NaN,1.8063e+05,1.289e+05,1.6838e+05,1.0966e+05,NaN,1.8585e+05,1.6384e+05,1.2194e+05,2.1241e+05,1.456e+05,NaN,1.9785e+05,NaN,2.4337e+05,1.5831e+05,NaN,1.4895e+05,NaN,1.2599e+05,1.9687e+05,1.723e+05,1.1279e+05,NaN,NaN,1.2032e+05,1.1871e+05,2.1493e+05,1.4549e+05,NaN
10592,NaN,5827,11181,12544,14904,NaN,7733,NaN,12591,7080,6978,6307,15051,7281,14511,10729,NaN,4808,10264,5453,NaN,NaN,NaN,NaN,NaN,NaN,9398,6973,NaN,7292,NaN,NaN,9007,NaN,3732,9620,14072,10695,7656,14630,12754,12338,8912,22669,6599,30309,NaN,12342,6603,10215,NaN,13877,9867,6127,6223
664,912,1073,780,NaN,1236,1362,1044,847,733,862,1111,975,1414,945,1510,NaN,892,1051,NaN,1380,914,NaN,1029,829,NaN,NaN,NaN,NaN,1335,879,NaN,1569,634,4993,975,NaN,1417,NaN,971,NaN,931,1003,605,NaN,833,1985,925,NaN,1081,665,NaN,880,NaN,1291,NaN
NaN,11066,12992,NaN,NaN,19278,NaN,16011,18940,16322,17747,11414,15575,25450,NaN,36574,17293,67541,NaN,NaN,NaN,19163,18509,20303,30177,13286,18825,21343,NaN,16151,NaN,21622,NaN,24011,13984,NaN,NaN,24056,22133,16543,18948,NaN,22930,NaN,NaN,NaN,12973,34888,16429,15022,NaN,NaN,11479,22557,13741,17478
75236,NaN,1.1687e+05,88051,77677,NaN,85983,NaN,NaN,98128,82027,67714,NaN,1.262e+05,NaN,79073,1.4142e+05,91673,NaN,1.1805e+05,NaN,NaN,74442,1.1188e+05,91334,NaN,1.2357e+05,NaN,78184,1.6896e+05,1.1378e+05,1.0122e+05,1.1325e+05,NaN,80032,1.2816e+05,76554,NaN,88108,NaN,1.1657e+05,1.034e+05,1.2431e+05,1.9285e+05,63564,83437,1.1857e+05,1.5201e+05,75216,82966,NaN,NaN,NaN,1.1426e+05,1.3403e+05,NaN
NaN,NaN,3790,4626,NaN,NaN,10140,3257,NaN,6062,4891,8079,4563,3127,11307,4673,13156,4496,3407,3445,NaN,NaN,3576,7137,4253,NaN,NaN,3247,NaN,NaN,NaN,NaN,3685,3922,4593,3601,2986,12020,3429,NaN,6569,NaN,3424,13804,NaN,NaN,3612,5445,3392,NaN,NaN,NaN,3178,4700,9025,NaN
NaN,3678,5676,NaN,6958,NaN,6450,2285,3179,2843,5527,2462,NaN,3088,3034,8605,7155,8869,2494,2872,NaN,NaN,2835,2457,2874,NaN,3149,3702,3184,7531,NaN,6835,NaN,5271,NaN,4302,4716,7434,4491,NaN,NaN,NaN,4016,9196,6013,NaN,8049,8923,4188,6573,7394,2467,NaN,32865,4316,NaN
NaN,1016,551,574,1201,706,565,1130,NaN,552,2273,457,392,540,1193,4893,590,1227,416,576,498,496,NaN,927,17821,3375,NaN,NaN,NaN,948,NaN,576,434,1911,1259,NaN,443,NaN,418,2834,NaN,395,497,1428,493,5515,8452,1992,NaN,NaN,NaN,607,NaN,NaN,NaN,NaN
3619,6086,NaN,NaN,3306,5010,4944,3975,NaN,9350,3318,8609,7666,6489,5220,6070,5293,3188,NaN,NaN,11353,5935,6290,4628,NaN,5252,5992,2732,8958,NaN,2941,3364,3209,4867,16342,NaN,5705,3164,3394,NaN,2687,4267,2494,2691,3900,8557,2672,4551,4175,5690,5062,NaN,3994,5116,11984,NaN
8.8703e+05,8.1925e+05,7.0123e+05,5.2796e+05,NaN,NaN,9.1089e+05,8.2784e+05,8.2046e+05,7.1295e+05,7.2066e+05,NaN,6.1454e+05,NaN,6.3061e+05,6.3675e+05,6.3219e+05,NaN,NaN,7.747e+05,NaN,5.2201e+05,NaN,7.4168e+05,6.4126e+05,5.5751e+05,NaN,NaN,5.3424e+05,7.3226e+05,7.4931e+05,NaN,7.4531e+05,NaN,6.4976e+05,6.6087e+05,5.0672e+05,NaN,7.5134e+05,9.6518e+05,8.4154e+05,7.5045e+05,6.0961e+05,NaN,9.9586e+05,1.2768e+06,NaN,6.0425e+05,7.2865e+05,5.6455e+05,NaN,7.3651e+05,5.6486e+05,6.9359e+05,7.1682e+05,5.6141e+05
2002,1519,8159,NaN,4821,1940,3118,4054,6664,3306,NaN,3065,1576,NaN,8515,NaN,3642,1621,NaN,2110,3477,NaN,NaN,NaN,1.1524e+05,1444,1494,2333,2654,3207,9375,1699,2954,1726,25223,NaN,NaN,2249,2270,NaN,5658,2281,2423,1617,NaN,30850,1945,2408,1676,1485,NaN,NaN,NaN,1876,NaN,NaN
