4956,4925,5338,NaN,4501,4688,NaN,7262,4788,5304,NaN,NaN,NaN,4353,4729,NaN,NaN,NaN,NaN,4189,6987,3996,4763,4866,7033,NaN,NaN,6165,5819,NaN,6441,6994,4959,5468,NaN,4233,5664,5199,3818,5641,NaN,4635,3903,4049,NaN,10619,5933,4121,7139,5322,NaN,6156,6817,5881,6821,NaN
6.0902e+05,3.4008e+05,3.5766e+05,NaN,NaN,4.3051e+05,NaN,3.2856e+05,5.1746e+05,2.8158e+05,3.3321e+05,3.0612e+05,NaN,3.3927e+05,NaN,4.3086e+05,4.2265e+05,5.2156e+05,NaN,3.6505e+05,NaN,NaN,3.4202e+05,2.271e+05,3.505e+05,2.4278e+05,2.9381e+05,4.0942e+05,2.7286e+05,NaN,2.9992e+05,3.286e+05,5.5596e+05,3.8024e+05,2.5897e+05,6.8349e+05,3.3184e+05,NaN,4.2468e+05,3.2417e+05,5.4325e+05,4.0043e+05,5.5544e+05,NaN,5.5082e+05,2.2559e+05,NaN,4.0724e+05,4.7469e+05,NaN,NaN,NaN,2.7075e+05,3.6961e+05,3.7534e+05,2.5595e+05
1153,832,NaN,797,1111,NaN,1798,NaN,NaN,1027,1754,845,NaN,865,NaN,NaN,NaN,946,NaN,NaN,855,1205,690,NaN,1425,796,NaN,1172,NaN,1190,999,1214,1312,793,1914,727,1045,NaN,1623,971,1493,1339,NaN,NaN,1000,970,NaN,1135,983,813,1074,830,1289,834,NaN,NaN
1.0999e+05,1.1728e+05,1.205e+05,74974,1.6025e+05,NaN,NaN,1.2444e+05,1.3073e+05,1.4191e+05,1.5314e+05,NaN,1.3017e+05,1.6784e+05,1.4501e+05,1.9809e+05,1.7018e+05,1.6623e+05,NaN,2.6688e+05,NaN,NaN,NaN,1.0607e+05,NaN,NaN,65836,1.7977e+05,NaN,98607,1.1944e+05,94139,1.4436e+05,1.5391e+05,NaN,1.8053e+05,NaN,1.6134e+05,NaN,NaN,1.6643e+05,2.0502e+05,1.7654e+05,NaN,1.9293e+05,1.1823e+05,2.795e+05,NaN,1.5418e+05,1.7163e+05,1.9884e+05,1.0285e+05,2.0929e+05,2.3447e+05,1.5622e+05,61351
6.637e+05,5.6985e+05,6.5978e+05,7.4596e+05,6.9539e+05,7.3576e+05,8.3019e+05,5.7874e+05,6.8635e+05,6.7618e+05,1.2658e+06,6.698e+05,NaN,7.2514e+05,6.8319e+05,9.719e+05,NaN,7.461e+05,NaN,8.7334e+05,8.0233e+05,8.9845e+05,6.7243e+05,NaN,9.1695e+05,7.2859e+05,NaN,NaN,7.0226e+05,5.7135e+05,6.9591e+05,6.9981e+05,4.1043e+05,6.1952e+05,1.1289e+06,8.1588e+05,NaN,NaN,6.0307e+05,6.7575e+05,6.0743e+05,2.5789e+06,NaN,NaN,7.4353e+05,6.6362e+05,3.2363e+05,1.0338e+06,NaN,NaN,NaN,4.9019e+05,NaN,7.7204e+05,3.2477e+05,4.4469e+05
1.3836e+05,1.8141e+05,2.1762e+05,1.5401e+05,2.0165e+05,NaN,NaN,NaN,NaN,2.101e+05,1.5423e+05,NaN,1.7988e+05,2.2851e+05,2.2313e+05,1.5807e+05,NaN,2.6912e+05,1.228e+05,NaN,NaN,NaN,1.8647e+05,1.5522e+05,NaN,1.8197e+05,1.9331e+05,1.7244e+05,1.4262e+05,NaN,1.3278e+05,1.7205e+05,1.4366e+05,NaN,1.2781e+05,2.3315e+05,1.6413e+05,1.27e+05,1.9681e+05,1.8776e+05,1.9582e+05,1.5857e+05,1.3252e+05,1.4701e+05,NaN,1.6877e+05,1.9282e+05,1.7511e+05,NaN,1.711e+05,NaN,1.4774e+05,1.3519e+05,2.3606e+05,NaN,NaN
1.5113e+05,1.2848e+05,2.0339e+05,1.8677e+05,1.6055e+05,1.6166e+05,NaN,1.1934e+05,NaN,1.9442e+05,NaN,1.4313e+05,NaN,1.8152e+05,1.8301e+05,1.7755e+05,2.0459e+05,1.7217e+05,NaN,1.8524e+05,NaN,2.0379e+05,1.4155e+05,1.6466e+05,1.6161e+05,NaN,1.4698e+05,1.8063e+05,1.289e+05,NaN,1.0966e+05,1.1047e+05,NaN,1.6384e+05,1.2194e+05,2.1241e+05,NaN,NaN,1.9785e+05,1.1956e+05,2.4337e+05,1.5831e+05,1.2338e+05,NaN,1.3155e+05,1.2599e+05,1.9687e+05,1.723e+05,1.1279e+05,NaN,NaN,1.2032e+05,1.1871e+05,2.1493e+05,1.4549e+05,NaN
NaN,7324,5827,11181,12544,14904,9924,7733,10196,12591,7080,6978,6307,15051,7281,14511,10729,NaN,4808,NaN,NaN,NaN,7184,7213,NaN,12265,NaN,NaN,6973,9833,7292,3833,10358,9007,NaN,3732,NaN,14072,10695,7656,14630,12754,12338,8912,22669,6599,30309,NaN,12342,6603,NaN,NaN,13877,9867,NaN,6223
NaN,912,1073,780,NaN,1236,NaN,1044,847,NaN,862,1111,NaN,1414,945,1510,NaN,892,1051,1469,1380,914,875,NaN,829,1338,NaN,NaN,NaN,1335,879,1095,NaN,634,4993,975,1144,1417,NaN,971,1332,931,1003,605,NaN,833,1985,925,1215,NaN,NaN,NaN,880,NaN,NaN,781
29783,11066,12992,26836,NaN,19278,26013,16011,18940,16322,NaN,11414,15575,25450,NaN,36574,17293,67541,NaN,14590,NaN,NaN,18509,NaN,30177,13286,18825,21343,17415,16151,13081,21622,19598,NaN,NaN,34030,23300,24056,22133,16543,NaN,21287,22930,NaN,25633,13836,12973,34888,16429,15022,30330,NaN,11479,22557,13741,17478
75236,NaN,1.1687e+05,88051,77677,85051,85983,NaN,1.2819e+05,98128,82027,67714,1.1556e+05,1.262e+05,92407,79073,1.4142e+05,91673,90760,1.1805e+05,NaN,1.2667e+05,74442,1.1188e+05,91334,NaN,1.2357e+05,NaN,78184,NaN,1.1378e+05,NaN,1.1325e+05,1.3154e+05,NaN,1.2816e+05,76554,NaN,88108,NaN,1.1657e+05,1.034e+05,1.2431e+05,1.9285e+05,63564,NaN,NaN,1.5201e+05,75216,NaN,NaN,NaN,NaN,NaN,NaN,81033
3367,NaN,3790,4626,4870,NaN,10140,3257,9551,6062,NaN,8079,4563,3127,11307,4673,13156,NaN,NaN,3445,6338,NaN,3576,NaN,4253,NaN,NaN,3247,8015,NaN,NaN,10225,NaN,3922,4593,3601,2986,12020,3429,9766,6569,NaN,3424,13804,NaN,5555,3612,5445,NaN,2976,NaN,6682,3178,4700,9025,4757
NaN,NaN,5676,NaN,6958,NaN,6450,2285,NaN,2843,5527,2462,NaN,3088,3034,8605,7155,8869,2494,2872,NaN,NaN,2835,2457,2874,NaN,NaN,3702,3184,7531,NaN,NaN,NaN,NaN,NaN,4302,4716,7434,4491,13292,NaN,7508,4016,9196,6013,NaN,NaN,8923,4188,6573,NaN,2467,4009,32865,4316,5231
564,NaN,NaN,574,1201,706,565,NaN,844,NaN,2273,457,392,540,1193,4893,590,1227,416,576,NaN,496,700,927,17821,3375,344,862,NaN,948,NaN,576,NaN,1911,1259,NaN,443,428,418,2834,NaN,395,497,1428,493,5515,8452,1992,788,4593,NaN,607,NaN,NaN,777,NaN
3619,6086,NaN,NaN,3306,5010,4944,3975,NaN,9350,3318,NaN,7666,6489,NaN,6070,5293,3188,3439,3715,11353,NaN,6290,NaN,3596,5252,5992,NaN,8958,3406,2941,3364,3209,4867,NaN,NaN,5705,NaN,3394,NaN,2687,4267,NaN,2691,3900,8557,2672,NaN,4175,NaN,5062,NaN,NaN,5116,11984,NaN
8.8703e+05,8.1925e+05,7.0123e+05,5.2796e+05,7.969e+05,NaN,9.1089e+05,8.2784e+05,8.2046e+05,7.1295e+05,7.2066e+05,NaN,6.1454e+05,7.0023e+05,6.3061e+05,6.3675e+05,NaN,NaN,NaN,7.747e+05,NaN,5.2201e+05,NaN,NaN,NaN,5.5751e+05,NaN,8.1659e+05,5.3424e+05,7.3226e+05,7.4931e+05,1.0014e+06,7.4531e+05,7.0829e+05,6.4976e+05,6.6087e+05,5.0672e+05,6.2074e+05,7.5134e+05,9.6518e+05,8.4154e+05,7.5045e+05,6.0961e+05,NaN,9.9586e+05,NaN,6.4522e+05,6.0425e+05,7.2865e+05,5.6455e+05,7.4282e+05,NaN,5.6486e+05,6.9359e+05,7.1682e+05,5.6141e+05
2002,1519,8159,2247,NaN,1940,3118,4054,NaN,NaN,4861,3065,1576,NaN,8515,23265,3642,1621,7452,2110,3477,3367,NaN,NaN,NaN,NaN,NaN,2333,NaN,3207,9375,1699,2954,1726,25223,2823,NaN,2249,2270,1918,5658,2281,2423,NaN,NaN,30850,1945,2408,NaN,1485,NaN,2562,NaN,1876,10484,1368
1.1532e+05,1.0376e+05,1.2307e+05,1.1186e+05,1.5442e+05,1.087e+05,1.4389e+05,88406,1.4415e+05,NaN,84899,86508,NaN,71737,1.4197e+05,1.2131e+05,1.2896e+05,90514,NaN,94044,NaN,93104,68256,NaN,75960,NaN,72403,NaN,NaN,1.3568e+05,1.1421e+05,98455,1.9615e+05,88828,NaN,NaN,94690,NaN,1.0862e+05,1.1157e+05,NaN,1.6286e+05,1.5035e+05,1.4084e+05,NaN,1.5088e+05,1.1253e+05,NaN,1.2164e+05,81600,NaN,NaN,NaN,1.1518e+05,1.1806e+05,95663
12538,NaN,14686,14580,18657,11641,15755,NaN,19135,9849,14565,NaN,11074,11617,12167,16768,20401,15856,10371,12130,10008,17005,10543,NaN,11848,9262,11446,11895,NaN,16428,NaN,NaN,NaN,12107,NaN,17963,NaN,10935,17630,NaN,NaN,13157,15295,NaN,11161,8708,20409,15200,10042,10038,NaN,9273,10411,15479,12350,NaN
