0.40513,0.493,0.60948
0.46704,0.54419,0.64155
0.45631,0.54091,0.61509
0.44786,0.53676,0.63604
0.48776,0.55609,0.64034
0.41021,0.50067,0.60093
0.45309,0.53514,0.63981
0.49113,0.57339,0.65482
0.44582,0.53099,0.61817
0.42067,0.51244,0.59715
0.41158,0.49902,0.60487
0.49662,0.5702,0.64821
0.4476,0.52657,0.61696
0.49553,0.57374,0.67106
0.40583,0.48981,0.59801
0.83792,0.88398,0.94353
0.41398,0.5013,0.60846
0.434,0.51274,0.62323
0.43761,0.51947,0.61247
0.3977,0.48897,0.5809
0.4397,0.52151,0.62628
0.40432,0.49242,0.60378
0.48836,0.56597,0.6428
0.44775,0.53029,0.62724
0.43833,0.51931,0.61105
0.49871,0.57606,0.64843
0.49101,0.56217,0.63641
0.38626,0.48491,0.58595
0.47735,0.55811,0.65516
0.52697,0.59689,0.67286
0.49392,0.56884,0.65655
0.49551,0.56669,0.65414
0.45003,0.52937,0.61702
0.45267,0.53075,0.62915
0.46372,0.54201,0.64177
0.4306,0.51465,0.62108
0.42879,0.51716,0.60375
0.84019,0.8868,0.9466
0.39805,0.48678,0.58934
0.45263,0.52811,0.62644
0.4912,0.56297,0.64752
0.4771,0.55656,0.64366
0.38507,0.47741,0.58856
0.43842,0.52113,0.61312
0.452,0.53101,0.62036
0.50325,0.57112,0.65326
0.44096,0.52367,0.62621
0.50064,0.57065,0.65338
0.53657,0.60873,0.67642
0.43594,0.51524,0.6105
0.44154,0.51462,0.61882
0.39516,0.49312,0.59878
0.39976,0.48929,0.58758
0.39498,0.48718,0.59356
0.45716,0.52874,0.62899
0.43697,0.52342,0.62409
0.38739,0.47701,0.59242
0.51176,0.58546,0.66644
0.38817,0.47698,0.58151
0.44877,0.53499,0.62633
0.46367,0.5426,0.63289
0.45563,0.53748,0.63088
0.42022,0.5099,0.60302
0.46492,0.54231,0.62269
0.41153,0.49332,0.58942
0.47115,0.55129,0.63887
0.45251,0.53338,0.6297
0.37429,0.46881,0.57229
0.43181,0.51835,0.61882
0.44571,0.53347,0.61841
0.43511,0.51439,0.62743
0.47181,0.54874,0.64052
0.43357,0.51628,0.61948
0.44496,0.524,0.63409
0.48631,0.55954,0.65103
0.4143,0.50075,0.59577
0.4362,0.52123,0.60818
0.45507,0.52955,0.63491
0.47644,0.56175,0.64349
0.4974,0.5703,0.65921
0.45316,0.53426,0.62203
0.47712,0.54673,0.63253
0.40628,0.4877,0.59373
0.55509,0.61543,0.67788
0.85069,0.89472,0.95609
0.45739,0.53989,0.62434
0.43361,0.52244,0.61788
0.46838,0.54499,0.63684
0.42792,0.50199,0.60637
0.42668,0.50899,0.60245
0.43502,0.51929,0.62041
0.41886,0.50651,0.60639
0.45373,0.53591,0.62256
0.45251,0.53121,0.61853
0.52713,0.59806,0.6826
0.43595,0.52235,0.60565
0.4589,0.53344,0.60462
0.40287,0.49298,0.5953
0.41794,0.5073,0.60923
0.43335,0.50808,0.60942
