0.52316,0.61098,0.68779
0.57806,0.66032,0.70759
0.691,0.75457,0.81269
0.58573,0.67064,0.72605
0.54203,0.62427,0.68305
0.57353,0.65693,0.72516
0.54383,0.62848,0.69465
0.58076,0.66166,0.72134
0.5232,0.6118,0.68405
0.52964,0.62026,0.68184
0.64399,0.71732,0.75914
0.58344,0.66574,0.71236
0.49549,0.59123,0.66181
0.52291,0.61157,0.68149
0.61468,0.69572,0.75297
0.65229,0.7332,0.79829
0.59424,0.66972,0.73115
0.52148,0.61802,0.68324
0.58591,0.66586,0.71145
0.51108,0.60426,0.6689
0.5344,0.63316,0.69202
0.69905,0.76484,0.821
0.65219,0.71683,0.77707
0.67451,0.75268,0.80096
0.67337,0.7443,0.80778
0.6203,0.69733,0.75589
0.48826,0.59048,0.66036
0.54424,0.63308,0.68997
0.49361,0.6021,0.67214
0.55584,0.63793,0.70342
0.51629,0.60991,0.68082
0.4812,0.57305,0.64923
0.52528,0.61934,0.67546
0.47344,0.5735,0.65231
0.62494,0.69662,0.75195
0.54849,0.63314,0.68599
0.63141,0.70277,0.75503
0.57966,0.66403,0.7429
0.57006,0.65144,0.73934
0.62249,0.6992,0.76032
0.52736,0.62341,0.69381
0.53099,0.62579,0.69829
0.61042,0.692,0.73587
0.53353,0.62673,0.68576
0.54799,0.63638,0.69749
0.52511,0.61593,0.66919
0.51917,0.60885,0.67561
0.58138,0.65846,0.72633
0.55312,0.64601,0.70929
0.52063,0.60658,0.69146
0.49893,0.59529,0.65439
0.5289,0.61475,0.68548
0.48254,0.58325,0.65888
0.47594,0.58399,0.65578
0.49109,0.59556,0.66319
0.52111,0.61579,0.67947
0.627,0.69783,0.75593
0.53326,0.61168,0.68099
0.47071,0.56745,0.62866
0.50159,0.59645,0.68277
0.51602,0.61195,0.66548
0.55293,0.63309,0.68742
0.49263,0.59604,0.66497
0.4999,0.6011,0.67074
0.51465,0.60874,0.66619
0.59701,0.6763,0.72414
0.57857,0.65492,0.70932
0.48128,0.57856,0.64825
0.52563,0.61498,0.69346
0.52545,0.6103,0.69604
0.52432,0.61223,0.6814
0.50795,0.6037,0.67385
0.56871,0.64818,0.70845
0.54106,0.63327,0.70624
0.49766,0.59362,0.66743
0.64369,0.71808,0.75446
0.55181,0.64201,0.70608
0.54375,0.64223,0.68373
0.55527,0.64279,0.7076
0.69518,0.7654,0.80601
0.5431,0.62919,0.68845
0.60925,0.69352,0.7541
0.55547,0.63638,0.69183
0.66777,0.72979,0.7757
0.56713,0.65005,0.69917
0.50736,0.59891,0.6708
0.4798,0.57076,0.66032
0.63123,0.70686,0.75106
0.5212,0.61897,0.69964
0.65024,0.72169,0.78204
0.54074,0.62181,0.68876
0.55643,0.64727,0.69859
0.64262,0.71482,0.77249
0.47306,0.56813,0.65308
0.64265,0.71512,0.76497
0.65036,0.72617,0.76749
0.58768,0.66635,0.71375
0.54553,0.63222,0.70192
0.50266,0.60146,0.66763
0.54096,0.62271,0.68026
