0.48658,0.52905,0.61406
0.49884,0.53789,0.60669
0.65174,0.68223,0.75194
0.60609,0.63991,0.7039
0.44291,0.493,0.59665
0.40286,0.46126,0.57421
0.43532,0.48814,0.57181
0.42675,0.47558,0.5938
0.51382,0.55495,0.6872
0.76411,0.78987,0.89072
0.67479,0.70822,0.76665
0.51318,0.55488,0.64272
0.75373,0.78454,0.87983
0.48202,0.52671,0.6472
0.54493,0.58129,0.6643
0.83939,0.87064,0.91166
0.35512,0.4133,0.56261
0.63858,0.67119,0.77152
0.50994,0.55612,0.61933
1.2985,1.3163,1.3557
0.42231,0.47262,0.59274
0.5033,0.54872,0.63587
0.40104,0.45547,0.54058
0.51238,0.55854,0.6609
0.48348,0.52352,0.60137
0.70077,0.73336,0.86799
0.58403,0.61793,0.76144
0.63193,0.66246,0.7531
0.54583,0.58647,0.70177
0.43266,0.48196,0.57651
0.61847,0.65178,0.73019
0.43012,0.48476,0.58015
0.44264,0.48928,0.58797
0.68728,0.72138,0.79283
1.5233,1.5355,1.5693
0.41812,0.46296,0.56987
0.44066,0.48737,0.60217
0.40052,0.45207,0.58643
0.48976,0.5351,0.60714
0.55135,0.58812,0.64927
0.41378,0.46925,0.56411
0.50566,0.55135,0.66643
0.437,0.48752,0.58011
0.46742,0.51479,0.61715
1.2642,1.2819,1.3191
0.5584,0.59466,0.67357
1.3307,1.3481,1.3785
0.5144,0.5548,0.64359
0.46067,0.50258,0.58733
0.41213,0.46033,0.57945
0.51899,0.56396,0.68
0.37344,0.43245,0.55482
0.5737,0.61947,0.73222
0.39954,0.45349,0.59067
0.40977,0.46111,0.62283
0.73018,0.75941,0.82814
0.40793,0.46329,0.61188
1.2927,1.3111,1.3447
0.92913,0.95309,1.0368
0.4249,0.47779,0.57574
0.48552,0.52726,0.62682
1.3101,1.326,1.3568
0.57367,0.61057,0.71454
0.47275,0.51866,0.64323
0.39429,0.4482,0.55183
0.47806,0.52305,0.62818
1.2963,1.3144,1.3487
0.53745,0.57473,0.6597
1.3107,1.3273,1.3682
0.50791,0.55341,0.63802
0.74325,0.77005,0.84784
0.55636,0.59619,0.67845
0.64307,0.67819,0.72287
0.55793,0.59849,0.67261
0.72473,0.75455,0.84161
0.49388,0.54158,0.64076
0.45591,0.50172,0.63326
0.94493,0.97047,1.0364
0.42416,0.47782,0.569
0.458,0.50663,0.591
0.64,0.67448,0.74955
0.41231,0.46096,0.55665
0.39555,0.45061,0.53647
0.56691,0.60274,0.71907
0.46857,0.50933,0.6254
0.39639,0.45653,0.54518
0.45219,0.49684,0.57113
0.39016,0.44134,0.56182
0.45315,0.50367,0.58141
0.52404,0.56358,0.64717
0.83827,0.86302,0.9247
0.67594,0.69901,0.80537
0.56578,0.60375,0.69168
0.753,0.78385,0.87104
0.42985,0.48078,0.56097
0.80481,0.83238,0.89792
0.5085,0.55044,0.65123
0.50078,0.5471,0.61461
1.2603,1.28,1.3197
0.53037,0.56471,0.61916
