1.2201,1.2342,1.3564
1.5137,1.5195,1.6059
1.0578,1.0707,1.1995
1.4119,1.4128,1.4893
1.2952,1.3114,1.4224
1.3243,1.3304,1.4151
1.3768,1.3842,1.4774
1.3304,1.3411,1.4481
1.084,1.1086,1.2574
1.2751,1.2866,1.4192
1.4274,1.4255,1.5136
1.1652,1.1732,1.2375
1.4573,1.4604,1.5257
1.1208,1.1359,1.2902
1.1904,1.1885,1.307
1.1996,1.2062,1.3064
1.2248,1.2332,1.3616
1.6484,1.6533,1.6948
1.1421,1.1604,1.2621
1.4124,1.4212,1.5259
1.3325,1.3358,1.431
1.3633,1.3796,1.4566
1.0669,1.0812,1.2997
1.56,1.5662,1.6184
1.1933,1.2081,1.3025
1.0889,1.0985,1.2082
1.0855,1.117,1.2548
1.224,1.2306,1.354
1.2051,1.2183,1.3539
1.4155,1.4206,1.5251
1.057,1.0628,1.2202
1.1628,1.1792,1.3008
1.1256,1.1408,1.2967
1.5069,1.5158,1.6066
1.0399,1.0495,1.1801
1.3061,1.3249,1.4253
1.4519,1.4565,1.5196
1.0968,1.114,1.2199
1.2685,1.2684,1.3725
1.3864,1.3944,1.4863
1.3097,1.3046,1.4309
1.4446,1.4558,1.5405
1.1885,1.2107,1.326
1.3385,1.354,1.4533
1.3971,1.4064,1.471
1.2827,1.2887,1.3856
1.177,1.1839,1.2871
1.2812,1.2937,1.39
1.2762,1.2846,1.416
1.1707,1.1809,1.3014
1.3757,1.3809,1.492
1.0424,1.0509,1.186
1.3244,1.3304,1.4767
1.4691,1.4789,1.5474
1.3026,1.3123,1.4308
1.2684,1.2764,1.4177
1.4055,1.4204,1.5294
1.4646,1.4726,1.5423
1.2504,1.2576,1.4044
1.0847,1.099,1.2552
1.3464,1.3466,1.4288
1.5063,1.5105,1.6123
1.3941,1.4023,1.5057
1.0912,1.1132,1.252
1.2901,1.2868,1.4015
1.235,1.2476,1.3303
1.4038,1.4196,1.5244
1.139,1.1433,1.2632
1.2806,1.2967,1.3962
1.287,1.2825,1.3954
1.37,1.3767,1.4555
1.1852,1.2021,1.2992
1.3631,1.374,1.4576
1.2659,1.2651,1.358
1.0669,1.0867,1.2112
1.1875,1.2033,1.2982
1.444,1.4535,1.5447
1.4586,1.4765,1.5313
1.3545,1.3658,1.471
1.3208,1.3206,1.4755
1.1988,1.213,1.3331
1.2275,1.2343,1.3576
1.1055,1.1172,1.2727
1.263,1.2734,1.3538
1.4068,1.4098,1.5035
1.4014,1.4085,1.507
1.247,1.2615,1.3571
1.3755,1.3748,1.4687
1.4304,1.4456,1.4986
1.258,1.2783,1.3834
1.1946,1.2131,1.3481
1.2008,1.2084,1.3241
1.4938,1.5049,1.5703
1.4203,1.4241,1.5286
1.0802,1.0899,1.2473
1.1728,1.1823,1.3023
1.1963,1.2141,1.3165
1.3633,1.3748,1.4706
1.1631,1.1817,1.3001
1.2622,1.2757,1.3601
