0.5383,0.63729,0.71729
0.58671,0.66113,0.74266
0.3889,0.52531,0.60181
0.39208,0.5196,0.63005
0.53612,0.64392,0.70387
0.47339,0.61607,0.67757
0.47642,0.57728,0.67272
0.47806,0.58497,0.66068
0.41488,0.52021,0.64633
0.49212,0.58324,0.67223
0.48893,0.57342,0.65302
0.47138,0.57661,0.67424
0.6563,0.73341,0.79318
0.4899,0.57044,0.64125
0.44752,0.55291,0.6151
0.45379,0.54919,0.65124
0.61445,0.70004,0.77524
0.61243,0.66601,0.70253
0.50689,0.61659,0.70511
0.50995,0.61601,0.6977
0.44316,0.53406,0.62728
0.43475,0.53733,0.63918
0.46187,0.56251,0.6468
0.52326,0.61298,0.68047
0.40147,0.51287,0.62536
0.62519,0.6952,0.79946
0.48448,0.58979,0.65122
0.58717,0.67604,0.7478
0.57912,0.67771,0.75707
0.52166,0.62436,0.67953
0.49453,0.58197,0.68065
0.59992,0.67961,0.70906
0.4826,0.5808,0.63159
0.6213,0.68799,0.77428
0.57873,0.66175,0.7234
0.58665,0.64466,0.66351
0.61519,0.68535,0.76544
0.54005,0.61003,0.6235
0.51596,0.59888,0.70386
0.45351,0.5674,0.64571
0.49025,0.57267,0.67135
0.65369,0.73285,0.73925
0.48385,0.58213,0.63112
0.63117,0.68732,0.70277
0.50741,0.60959,0.69096
0.48913,0.57323,0.66892
0.45608,0.56963,0.66017
0.45463,0.57435,0.67476
0.4761,0.57905,0.65416
0.56409,0.64896,0.7004
0.53782,0.62587,0.70334
0.44845,0.56132,0.66385
0.60058,0.69071,0.7806
0.40155,0.52017,0.61588
0.43388,0.55097,0.63383
0.48251,0.57134,0.67587
0.44704,0.5375,0.64742
0.53439,0.6194,0.64827
0.54715,0.65098,0.68622
0.54301,0.64231,0.72053
0.58508,0.68165,0.73673
0.54864,0.62891,0.77258
0.52976,0.61112,0.66505
0.45662,0.56016,0.64132
0.45934,0.54581,0.6445
0.44288,0.54664,0.63796
0.45393,0.55913,0.66592
0.4892,0.59584,0.69758
0.44082,0.56937,0.64246
0.3674,0.51481,0.60246
0.39846,0.53445,0.66079
0.4528,0.55238,0.66157
0.42389,0.53392,0.66097
0.65757,0.73625,0.81736
0.52298,0.59332,0.67204
0.63736,0.71442,0.73381
0.54249,0.61854,0.69994
0.42798,0.54256,0.65697
0.68493,0.75264,0.73744
0.45448,0.56551,0.6528
0.45901,0.57063,0.65625
0.55365,0.62015,0.70501
0.60397,0.6595,0.7418
0.53412,0.60913,0.64991
0.40805,0.54615,0.62865
0.53542,0.63364,0.72309
0.41437,0.53053,0.66269
0.52987,0.59946,0.70141
0.5767,0.66074,0.7437
0.52127,0.59895,0.68352
0.42887,0.5347,0.61806
0.42813,0.56102,0.65605
0.65296,0.69348,0.73355
0.54726,0.6216,0.68502
0.61411,0.69748,0.76349
0.71265,0.79433,0.86227
0.60455,0.69538,0.76876
0.43884,0.5431,0.67744
0.57525,0.66956,0.74618
0.59718,0.66226,0.75012
