0.42573,0.5271,0.54648
0.41771,0.5089,0.52653
0.41979,0.53022,0.5552
0.40866,0.51236,0.5331
0.43324,0.53234,0.55169
0.46787,0.54578,0.57681
0.41751,0.51873,0.53858
0.41553,0.51649,0.54139
0.39932,0.50099,0.51837
0.40676,0.52151,0.53463
0.39741,0.52113,0.54225
0.41489,0.53467,0.55436
0.40522,0.50703,0.53357
0.41256,0.51827,0.53355
0.41902,0.51547,0.52717
0.42251,0.52604,0.55013
0.43094,0.51582,0.53963
0.43307,0.52251,0.54921
0.44207,0.54896,0.56728
0.43403,0.53295,0.54515
0.42681,0.51267,0.54327
0.41754,0.52402,0.54275
0.4369,0.53732,0.54854
0.42546,0.51766,0.53686
0.41717,0.52675,0.55326
0.43595,0.53117,0.54914
0.42162,0.52377,0.54882
0.43636,0.52598,0.54616
0.40773,0.5198,0.53799
0.40051,0.51365,0.53151
0.44175,0.52118,0.53984
0.41516,0.51182,0.52298
0.41156,0.52298,0.5376
0.45073,0.53499,0.55237
0.42719,0.53914,0.55774
0.41524,0.52578,0.54117
0.44885,0.54652,0.56046
0.42321,0.51143,0.54454
0.45315,0.54359,0.56333
0.41884,0.52338,0.54677
0.42993,0.5242,0.54351
0.39715,0.52297,0.53856
0.41547,0.5247,0.54803
0.4429,0.54077,0.54599
0.412,0.51331,0.53731
0.42415,0.51737,0.53228
0.45357,0.53815,0.55668
0.42171,0.51279,0.53186
0.4157,0.53652,0.55222
0.41892,0.5272,0.54478
0.43476,0.54173,0.56224
0.42542,0.52332,0.5472
0.40823,0.50984,0.53857
0.45474,0.54713,0.57264
0.43785,0.5321,0.55921
0.41154,0.5191,0.54375
0.38896,0.50998,0.53897
0.43663,0.52502,0.54718
0.41766,0.52127,0.5453
0.4289,0.53258,0.54934
0.41772,0.53139,0.54569
0.39715,0.5158,0.53048
0.45488,0.5524,0.56774
0.42034,0.51487,0.53826
0.43255,0.51938,0.54732
0.43864,0.52465,0.5394
0.40399,0.51968,0.55024
0.42795,0.52152,0.54773
0.43814,0.52705,0.5488
0.42308,0.52809,0.55179
0.39539,0.50244,0.52456
0.43406,0.53821,0.54766
0.40696,0.50958,0.53029
0.41674,0.5268,0.54583
0.4344,0.52781,0.54415
0.4405,0.52627,0.55985
0.4436,0.53487,0.54429
0.44944,0.53389,0.55544
0.39435,0.5047,0.53974
0.43973,0.52854,0.54902
0.4231,0.51947,0.53695
0.41387,0.5221,0.53596
0.43692,0.52432,0.54812
0.41552,0.51915,0.53842
0.42058,0.52694,0.54637
0.46023,0.55388,0.56934
0.40468,0.51933,0.5476
0.42319,0.50928,0.52969
0.43736,0.5332,0.55666
0.4408,0.52585,0.5462
0.41184,0.51033,0.52872
0.43851,0.5324,0.5445
0.44805,0.54703,0.5705
0.41804,0.52795,0.55122
0.39245,0.50148,0.53413
0.40964,0.51029,0.52198
0.43958,0.53163,0.55231
0.42186,0.51558,0.53926
0.42444,0.52857,0.55015
0.45996,0.5642,0.59524
