0.57425,0.62071,0.62084
0.43821,0.49105,0.47668
0.39364,0.45072,0.4644
0.36503,0.44055,0.43946
0.42558,0.46191,0.46253
0.33952,0.40272,0.43256
0.48893,0.52506,0.51903
0.37969,0.46463,0.45678
0.38537,0.43825,0.44964
0.37683,0.47525,0.48425
0.41241,0.47954,0.46408
0.4695,0.5385,0.53993
0.37291,0.43266,0.42997
0.45184,0.50435,0.47714
0.47058,0.5202,0.50821
0.49814,0.53945,0.50102
0.3816,0.43508,0.41763
0.40456,0.46958,0.47647
0.36394,0.41837,0.44463
0.46145,0.52623,0.4266
0.39532,0.45236,0.46699
0.41254,0.47322,0.4917
1.6013,1.616,1.6242
0.39959,0.44648,0.47217
0.41735,0.47392,0.48031
0.38809,0.4393,0.44689
0.37301,0.43467,0.44485
0.39207,0.45334,0.42362
0.44949,0.48461,0.45238
0.52606,0.5581,0.48892
0.74459,0.77587,0.76419
0.41458,0.47025,0.49184
0.43506,0.49942,0.4837
0.38291,0.44126,0.43399
0.405,0.48372,0.46945
0.54544,0.58655,0.60037
0.74865,0.77616,0.77119
0.5001,0.53687,0.54654
0.55468,0.61509,0.58412
0.49016,0.53938,0.51201
0.40268,0.4492,0.46714
0.38438,0.43185,0.42532
0.4297,0.46293,0.45485
0.38641,0.45424,0.4555
0.52001,0.58542,0.52317
0.40271,0.46101,0.51423
0.38323,0.42789,0.44254
0.38778,0.45792,0.47685
0.49332,0.55658,0.56057
0.37411,0.42362,0.44462
1.612,1.6289,1.6165
0.49361,0.53414,0.51721
0.41206,0.45359,0.47025
0.53419,0.56301,0.5713
0.44973,0.49316,0.48446
0.52053,0.5396,0.59424
0.46714,0.51411,0.51954
0.54948,0.58947,0.60287
0.38593,0.44294,0.5278
1.631,1.6448,1.6514
0.56859,0.5946,0.56018
1.7454,1.7597,1.7592
0.41732,0.46215,0.45003
0.36812,0.43607,0.44405
0.4105,0.48353,0.49017
0.46082,0.50965,0.52867
0.39318,0.46607,0.4459
0.40416,0.44742,0.44918
0.38582,0.46044,0.45844
0.40108,0.4446,0.45523
0.36338,0.42227,0.44671
0.42436,0.49125,0.50543
0.34133,0.41775,0.41249
0.38095,0.43676,0.45317
0.42354,0.47395,0.4585
1.614,1.6326,1.6307
0.37542,0.43258,0.49874
0.38188,0.4462,0.45293
0.40782,0.45513,0.41847
0.54798,0.57873,0.60084
0.4845,0.51685,0.48778
0.36386,0.42402,0.43847
1.629,1.6454,1.6432
0.38526,0.44256,0.44991
1.6208,1.6384,1.6401
0.48438,0.54047,0.54581
0.41411,0.47414,0.47186
0.806,0.83991,0.81099
0.40875,0.44872,0.45056
0.40959,0.45899,0.47015
0.38231,0.44079,0.44634
0.40039,0.46029,0.46175
0.4236,0.46277,0.45381
0.37603,0.47075,0.44306
0.38464,0.43803,0.45564
0.39891,0.45572,0.45809
0.38613,0.44154,0.43329
0.40053,0.46155,0.47611
0.42664,0.50059,0.45995
0.42269,0.47314,0.4675
