150,131,NaN,NaN,NaN,251,240,NaN,NaN,201,NaN,204,3866,NaN,2807,6492,5526,NaN,4216,2442,3156,3436,3390,NaN,153,NaN,120,152,169,121
510,381,400,579,551,781,662,430,591,527,887,617,206,NaN,156,112,135,NaN,189,NaN,301,170,NaN,NaN,532,356,382,515,517,435
119,122,86,80,88,97,89,115,53,106,NaN,NaN,87,NaN,NaN,NaN,70,NaN,79,NaN,NaN,87,NaN,NaN,74,NaN,54,48,86,48
193,NaN,228,NaN,296,NaN,307,NaN,218,326,203,223,1071,715,1381,1255,1763,NaN,815,NaN,1068,NaN,1578,NaN,NaN,59,NaN,NaN,140,NaN
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,NaN,NaN,1.7671e+05,1.7381e+05,1.9158e+05,NaN,NaN,1.8806e+05,13865,NaN,15547,15560,13467,NaN,NaN,14295,NaN,18066,14228,13278,NaN,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,NaN,19290,NaN,20168,20326,23139,24619,NaN,25831,NaN,25368,13819,12893,NaN,13666,NaN,NaN,NaN,16583,17671,17814,18699,20074,12275,14024,16701,19445,21420,NaN
77,82,66,68,100,110,NaN,74,79,NaN,58,74,791,NaN,577,633,648,NaN,532,677,503,567,537,388,NaN,NaN,NaN,NaN,114,NaN
593,647,NaN,816,782,NaN,418,485,409,446,585,511,453,1016,NaN,NaN,NaN,NaN,718,448,578,NaN,469,689,585,344,620,571,483,515
4311,4025,4849,NaN,5081,4246,4680,4636,NaN,NaN,4108,4018,7158,5056,8579,7357,NaN,NaN,NaN,9027,7471,7784,6565,4857,4446,4820,NaN,6174,5014,5091
NaN,NaN,2441,1674,2460,1922,2562,NaN,NaN,2257,2317,1926,NaN,NaN,832,1072,1015,NaN,791,NaN,766,1251,NaN,898,939,757,775,NaN,972,NaN
NaN,4525,3060,3123,4258,3670,NaN,3738,NaN,NaN,4175,3819,16579,8184,10701,12211,12121,NaN,10877,12163,14482,12051,12097,11467,NaN,NaN,NaN,NaN,NaN,3429
606,NaN,463,679,NaN,744,NaN,564,603,866,604,685,5481,2377,3481,4006,4279,NaN,3679,NaN,4700,4000,NaN,3619,NaN,NaN,NaN,NaN,907,NaN
364,666,437,522,532,503,494,395,478,459,385,417,175,751,NaN,NaN,156,NaN,1436,185,NaN,214,NaN,1063,460,NaN,444,533,618,545
3102,NaN,NaN,NaN,2806,2091,2852,2999,2505,2678,2532,2427,NaN,NaN,NaN,2523,NaN,NaN,1659,NaN,1425,2579,NaN,NaN,1659,1811,NaN,2090,1381,NaN
43,79,119,55,39,84,40,NaN,NaN,102,NaN,85,63,37,46,68,87,NaN,48,47,NaN,NaN,NaN,40,88,55,42,NaN,69,135
8125,NaN,NaN,6601,12497,9024,10300,8508,10995,8135,9021,9447,27669,18222,26685,18640,NaN,NaN,NaN,19754,25058,19115,NaN,NaN,NaN,6796,6821,NaN,6229,NaN
NaN,NaN,46478,59133,NaN,29970,42274,56054,47131,56581,26482,62747,NaN,NaN,44382,75380,77806,NaN,NaN,41650,47472,60628,NaN,NaN,NaN,NaN,43434,41491,NaN,66488
426,329,NaN,8537,493,2802,438,398,NaN,NaN,NaN,868,NaN,6781,367,415,352,NaN,NaN,213,NaN,213,385,NaN,NaN,315,768,NaN,461,206
NaN,605,371,NaN,433,369,322,358,325,332,NaN,343,NaN,221,296,365,298,NaN,259,342,297,NaN,469,NaN,418,NaN,368,361,464,NaN
3540,3270,NaN,2781,4038,NaN,NaN,NaN,3870,5305,4090,NaN,3594,1677,2288,NaN,4578,NaN,NaN,1791,1405,NaN,2453,1875,NaN,NaN,NaN,4175,2152,1843
NaN,787,566,NaN,1299,662,NaN,764,NaN,1160,990,510,205,NaN,NaN,NaN,158,NaN,149,144,208,NaN,NaN,NaN,NaN,300,NaN,245,NaN,196
14148,NaN,9531,12877,14175,18821,17809,13493,18383,16750,23605,NaN,NaN,2225,1029,NaN,NaN,NaN,1803,630,NaN,1095,2028,NaN,11455,9645,NaN,13577,14455,11958
2803,1881,3472,6652,2214,1843,6516,6151,3454,NaN,NaN,4168,9067,NaN,7815,9838,NaN,NaN,NaN,2120,NaN,8205,4967,1477,1618,NaN,NaN,1936,2200,NaN
62199,75375,NaN,75162,68271,83022,69288,58472,58057,69912,66970,60090,1.9765e+05,1.1144e+05,1.5974e+05,97837,1.8778e+05,NaN,49721,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,NaN,60476,NaN,62255,NaN,78273,70830
2.223e+05,2.6859e+05,2.6761e+05,5.7913e+05,2.7615e+05,2.631e+05,1.4375e+05,NaN,NaN,NaN,2.4758e+05,2.2056e+05,2.7427e+05,NaN,3.5916e+05,2.3633e+05,2.4043e+05,NaN,6.441e+05,3.5935e+05,4.4714e+05,2.5294e+05,3.9162e+05,5.6892e+05,2.8801e+05,1.4098e+05,NaN,1.9551e+05,1.7915e+05,1.6195e+05
950,1263,963,NaN,1000,1038,1085,NaN,1025,NaN,NaN,1018,1214,NaN,1012,1188,996,NaN,NaN,NaN,847,913,NaN,NaN,982,877,834,769,NaN,844
14583,NaN,NaN,NaN,NaN,10983,13833,15209,15831,NaN,12095,14237,NaN,NaN,18548,25214,14593,NaN,16247,NaN,NaN,14228,NaN,9580,NaN,14704,NaN,16566,NaN,15586
1650,NaN,1245,1669,4576,3024,2132,1167,1494,2966,1647,NaN,2395,2355,2273,NaN,3213,NaN,NaN,4232,NaN,960,4531,2924,2522,NaN,2879,2662,NaN,1831
3.2071e+05,3.1866e+05,2.9544e+05,2.5232e+05,2.8167e+05,3.101e+05,3.0094e+05,3.0389e+05,3.1841e+05,NaN,2.7658e+05,2.632e+05,3.2593e+05,NaN,2.4993e+05,2.8178e+05,2.6255e+05,NaN,2.3127e+05,2.5205e+05,2.7037e+05,NaN,NaN,NaN,2.4159e+05,2.2648e+05,NaN,2.3658e+05,NaN,2.7937e+05
888,891,1004,NaN,1078,825,1150,900,820,1165,916,757,977,674,1202,1115,NaN,NaN,NaN,1241,930,NaN,1195,NaN,NaN,NaN,738,NaN,895,661
60,NaN,NaN,61,58,54,61,48,42,NaN,NaN,92,NaN,58,NaN,66,40,NaN,51,64,53,79,37,54,NaN,57,51,NaN,35,NaN
1356,1652,1254,NaN,NaN,NaN,1358,1438,1452,1368,1169,1295,1642,NaN,1246,1148,1076,NaN,981,1313,1339,1236,1314,1107,1209,1063,1022,1082,NaN,1228
510,1289,NaN,816,788,566,860,839,725,NaN,709,726,800,526,587,1058,944,NaN,803,628,NaN,NaN,1158,860,549,682,NaN,NaN,542,723
NaN,1690,NaN,1218,3063,5568,2863,4748,1344,5208,1273,NaN,2436,7259,5423,1624,2498,NaN,3354,2798,1923,NaN,1153,1694,4635,4292,NaN,1463,1509,7357
NaN,52,54,NaN,NaN,60,NaN,NaN,43,NaN,74,44,NaN,274,439,225,280,NaN,211,266,NaN,216,NaN,156,72,NaN,51,54,NaN,44
2635,NaN,2130,1875,2052,NaN,1912,NaN,2206,2175,NaN,2387,636,NaN,738,1197,853,NaN,NaN,NaN,811,1038,NaN,637,2333,NaN,1704,2271,1988,NaN
10583,NaN,NaN,NaN,8924,NaN,NaN,NaN,8781,11868,NaN,11664,8721,NaN,9204,11751,13258,NaN,9327,8976,9110,10693,9589,NaN,7566,10718,NaN,8651,NaN,11699
1491,894,721,697,662,893,987,NaN,1310,848,NaN,1815,893,NaN,NaN,619,1105,NaN,NaN,704,NaN,544,582,NaN,557,NaN,643,NaN,740,837
NaN,NaN,60035,NaN,NaN,75750,1.0802e+05,89459,82898,NaN,81074,74585,1.0598e+05,NaN,1.0496e+05,NaN,1.1119e+05,NaN,83135,1.1659e+05,86849,98028,1.1566e+05,81952,74429,NaN,75976,1.0861e+05,NaN,93382
68,78,81,49,NaN,192,NaN,NaN,117,47,79,57,115,71,110,NaN,NaN,NaN,54,NaN,62,NaN,47,48,58,85,44,48,NaN,98
234,805,133,NaN,138,2908,NaN,NaN,NaN,3215,192,NaN,48098,37262,51445,NaN,NaN,NaN,53957,53777,62042,48989,58109,36626,120,627,NaN,376,608,NaN
1672,1232,2413,NaN,1717,NaN,1756,2198,1072,1218,1067,1042,NaN,NaN,7370,4604,5288,NaN,5948,6075,6506,4015,3394,3324,NaN,1501,NaN,1536,851,NaN
1086,754,904,755,915,901,NaN,NaN,813,954,1057,NaN,1177,NaN,944,1398,1382,NaN,991,NaN,886,1504,932,NaN,NaN,1201,866,1131,988,NaN
NaN,278,183,194,180,205,305,262,300,263,NaN,265,278,266,256,211,173,NaN,NaN,215,NaN,220,225,NaN,264,NaN,221,178,188,NaN
NaN,NaN,475,325,525,NaN,393,408,190,381,253,116,443,574,444,209,191,NaN,208,143,233,154,124,NaN,114,NaN,NaN,58,61,68
202,99,283,NaN,NaN,NaN,263,248,NaN,221,198,NaN,36488,21046,NaN,54903,NaN,NaN,NaN,41442,43303,66020,36977,38101,312,NaN,261,321,432,390
