150,NaN,NaN,NaN,171,251,240,NaN,NaN,201,218,204,3866,4186,2807,6492,NaN,NaN,4216,2442,3156,3436,3390,1732,153,180,NaN,152,169,NaN
510,381,400,579,551,781,662,430,591,NaN,887,617,206,NaN,156,NaN,NaN,NaN,189,NaN,301,170,171,NaN,532,356,382,515,517,435
119,122,86,80,88,97,89,115,NaN,106,NaN,99,87,82,106,60,70,NaN,79,105,105,87,NaN,NaN,74,59,54,NaN,86,NaN
193,266,NaN,NaN,296,NaN,307,241,218,326,203,223,NaN,715,1381,1255,1763,NaN,815,1850,1068,1902,1578,1519,NaN,NaN,NaN,NaN,140,125
2.446e+05,NaN,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,NaN,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,15547,15560,NaN,NaN,NaN,14295,14869,NaN,NaN,NaN,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,NaN,2.2508e+05
17776,21560,19290,NaN,20168,NaN,23139,24619,27832,25831,24931,25368,13819,NaN,18136,NaN,NaN,NaN,NaN,16583,NaN,NaN,18699,20074,NaN,14024,NaN,19445,21420,19568
77,82,66,68,100,110,113,74,79,NaN,NaN,74,NaN,493,577,NaN,648,NaN,NaN,677,503,567,537,388,NaN,NaN,NaN,84,114,NaN
593,647,608,816,782,724,NaN,485,NaN,446,NaN,511,453,1016,505,NaN,NaN,NaN,NaN,448,578,NaN,469,689,585,NaN,620,571,483,515
4311,NaN,4849,NaN,5081,4246,4680,4636,NaN,4385,NaN,NaN,NaN,5056,8579,7357,7183,NaN,8183,9027,7471,7784,6565,4857,NaN,4820,NaN,6174,5014,5091
2064,1940,2441,1674,2460,1922,2562,2427,1933,2257,2317,NaN,NaN,NaN,832,1072,1015,NaN,791,988,NaN,1251,NaN,898,939,NaN,NaN,1179,972,NaN
3264,NaN,NaN,NaN,4258,3670,3735,NaN,4133,4804,4175,3819,16579,NaN,10701,12211,12121,NaN,10877,12163,14482,12051,12097,11467,NaN,NaN,NaN,3659,4432,NaN
606,1003,NaN,679,885,NaN,NaN,NaN,603,866,604,685,5481,2377,3481,4006,4279,NaN,3679,NaN,4700,4000,4209,3619,NaN,NaN,NaN,687,NaN,718
364,666,437,522,532,503,494,395,478,459,385,417,NaN,NaN,NaN,NaN,NaN,NaN,1436,NaN,189,NaN,240,1063,460,NaN,444,533,618,545
3102,NaN,3692,NaN,2806,2091,2852,NaN,2505,2678,2532,2427,1535,NaN,1617,NaN,1724,NaN,1659,1606,NaN,2579,NaN,NaN,1659,NaN,1459,2090,NaN,1732
43,79,119,55,NaN,84,NaN,86,60,102,66,85,63,NaN,NaN,68,87,NaN,48,47,86,NaN,NaN,40,88,55,42,NaN,69,135
8125,11877,8898,NaN,12497,9024,10300,NaN,10995,8135,9021,9447,27669,18222,26685,18640,17693,NaN,NaN,19754,25058,19115,25731,17853,NaN,6796,6821,NaN,NaN,NaN
46551,80976,46478,59133,NaN,NaN,42274,56054,47131,56581,NaN,62747,36751,NaN,44382,75380,77806,NaN,58075,41650,47472,60628,51793,70576,NaN,NaN,43434,41491,NaN,66488
NaN,329,753,8537,493,2802,438,398,NaN,363,3750,868,512,6781,367,415,352,NaN,NaN,NaN,NaN,NaN,385,3329,7026,315,768,543,461,NaN
379,605,371,459,433,NaN,322,358,325,NaN,NaN,343,315,NaN,NaN,365,NaN,NaN,NaN,342,297,307,469,NaN,418,NaN,368,361,464,1827
NaN,3270,2665,2781,4038,3632,5194,4463,3870,NaN,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,1791,NaN,2856,2453,1875,NaN,NaN,NaN,4175,2152,1843
