150,131,108,NaN,171,251,NaN,107,NaN,NaN,218,NaN,3866,4186,NaN,6492,5526,NaN,4216,NaN,3156,NaN,3390,1732,153,180,120,152,169,121
510,381,400,579,551,781,662,NaN,591,527,887,617,206,NaN,156,112,135,NaN,189,NaN,301,NaN,171,106,NaN,NaN,382,515,517,435
119,122,86,80,88,97,89,115,53,106,NaN,NaN,87,82,106,60,70,NaN,79,105,105,NaN,68,NaN,NaN,59,54,NaN,86,NaN
193,266,228,118,296,NaN,NaN,241,218,326,203,223,1071,715,1381,1255,1763,NaN,815,NaN,NaN,1902,1578,NaN,NaN,NaN,51,NaN,140,NaN
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,NaN,NaN,NaN,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,13865,NaN,15547,15560,13467,NaN,NaN,14295,14869,18066,14228,NaN,2.7867e+05,NaN,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
NaN,NaN,NaN,NaN,20168,20326,23139,24619,27832,25831,24931,25368,NaN,12893,18136,13666,16240,NaN,NaN,16583,17671,17814,18699,20074,NaN,14024,16701,19445,21420,19568
77,82,NaN,68,NaN,NaN,NaN,74,79,NaN,58,74,NaN,493,NaN,633,648,NaN,532,NaN,503,567,537,388,NaN,NaN,51,84,114,NaN
593,647,NaN,816,782,NaN,418,485,409,NaN,NaN,511,453,1016,NaN,NaN,366,NaN,718,448,NaN,NaN,469,689,585,NaN,620,571,NaN,515
4311,4025,4849,NaN,5081,NaN,4680,4636,NaN,4385,4108,4018,7158,NaN,8579,NaN,7183,NaN,8183,9027,7471,7784,6565,4857,4446,4820,3808,6174,5014,NaN
NaN,1940,2441,NaN,2460,1922,2562,2427,1933,2257,2317,1926,NaN,NaN,832,NaN,1015,NaN,791,988,766,1251,1021,898,939,757,775,1179,972,634
3264,4525,3060,NaN,4258,3670,3735,3738,4133,4804,4175,NaN,NaN,8184,10701,NaN,12121,NaN,10877,12163,14482,12051,12097,11467,2628,NaN,NaN,3659,4432,3429
606,1003,463,679,885,744,NaN,564,603,866,604,685,5481,2377,NaN,4006,4279,NaN,NaN,3986,4700,4000,4209,3619,NaN,NaN,NaN,NaN,907,NaN
364,666,NaN,NaN,532,503,NaN,NaN,478,NaN,385,417,NaN,NaN,NaN,NaN,156,NaN,1436,185,189,214,240,1063,460,491,444,533,NaN,545
NaN,NaN,3692,1689,2806,2091,2852,2999,2505,2678,2532,2427,1535,NaN,1617,NaN,1724,NaN,1659,1606,1425,2579,NaN,1067,1659,1811,NaN,2090,1381,NaN
43,NaN,119,55,39,NaN,40,86,60,102,66,85,63,37,46,68,87,NaN,48,47,NaN,73,NaN,NaN,88,NaN,NaN,NaN,NaN,135
8125,11877,8898,6601,NaN,9024,10300,8508,10995,8135,NaN,NaN,27669,18222,26685,18640,17693,NaN,19030,19754,25058,19115,25731,NaN,NaN,NaN,6821,NaN,6229,NaN
