150,131,NaN,NaN,171,251,240,NaN,NaN,201,218,NaN,3866,4186,2807,6492,5526,NaN,4216,2442,3156,3436,3390,NaN,153,180,NaN,152,169,121
510,381,400,579,551,NaN,662,430,591,527,887,617,206,NaN,NaN,NaN,NaN,NaN,189,NaN,301,NaN,171,NaN,NaN,356,382,515,517,435
119,122,86,80,88,NaN,89,115,NaN,106,NaN,NaN,87,82,106,60,70,NaN,79,105,105,87,68,NaN,NaN,59,54,NaN,86,NaN
193,266,228,NaN,296,NaN,307,241,218,326,203,223,1071,NaN,1381,1255,1763,NaN,815,1850,1068,1902,1578,1519,NaN,NaN,NaN,NaN,140,125
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,15547,15560,NaN,NaN,NaN,NaN,14869,NaN,NaN,NaN,2.7867e+05,3.2637e+05,NaN,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,20168,20326,NaN,24619,27832,25831,24931,25368,NaN,NaN,18136,NaN,16240,NaN,NaN,16583,17671,17814,18699,NaN,NaN,14024,16701,19445,NaN,19568
77,82,NaN,68,100,110,NaN,74,NaN,78,NaN,NaN,791,493,577,633,648,NaN,532,677,503,567,537,388,NaN,NaN,NaN,84,114,NaN
593,NaN,608,816,782,724,418,485,NaN,446,585,511,453,1016,505,NaN,NaN,NaN,718,448,578,NaN,469,689,585,NaN,620,571,483,NaN
4311,NaN,4849,NaN,5081,4246,4680,4636,NaN,4385,4108,NaN,NaN,5056,8579,7357,NaN,NaN,8183,9027,7471,7784,6565,4857,4446,4820,NaN,6174,5014,5091
2064,1940,2441,NaN,2460,1922,2562,NaN,1933,2257,2317,1926,NaN,NaN,832,1072,1015,NaN,791,988,NaN,1251,1021,898,939,NaN,775,1179,972,NaN
NaN,4525,NaN,NaN,4258,3670,3735,3738,4133,4804,4175,3819,16579,8184,10701,NaN,NaN,NaN,10877,NaN,14482,12051,12097,11467,NaN,NaN,NaN,NaN,4432,3429
606,1003,NaN,679,885,744,NaN,564,603,NaN,604,685,5481,2377,3481,4006,4279,NaN,3679,3986,4700,4000,NaN,3619,NaN,NaN,NaN,687,907,718
364,666,437,NaN,532,503,494,395,478,459,NaN,417,NaN,751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214,240,1063,460,491,444,NaN,NaN,545
3102,NaN,3692,1689,2806,2091,2852,2999,2505,2678,2532,2427,1535,NaN,1617,2523,1724,NaN,1659,1606,NaN,2579,NaN,NaN,1659,1811,NaN,2090,NaN,1732
43,79,NaN,55,NaN,84,NaN,86,60,102,66,85,63,NaN,46,NaN,87,NaN,48,47,86,73,NaN,NaN,88,55,42,NaN,69,135
8125,11877,8898,NaN,12497,NaN,NaN,8508,10995,8135,9021,9447,27669,18222,26685,NaN,17693,NaN,19030,NaN,25058,19115,25731,17853,NaN,NaN,NaN,NaN,NaN,NaN
