150,131,NaN,NaN,171,251,240,107,NaN,201,218,204,3866,NaN,2807,6492,5526,NaN,4216,2442,3156,3436,3390,1732,153,180,120,152,169,121
510,381,400,579,551,NaN,662,NaN,591,NaN,887,617,206,NaN,156,112,135,NaN,189,NaN,301,170,NaN,NaN,NaN,NaN,NaN,NaN,517,435
NaN,122,NaN,NaN,88,97,NaN,115,53,106,NaN,99,87,82,106,NaN,70,NaN,79,105,105,NaN,68,NaN,NaN,NaN,54,NaN,86,48
193,NaN,228,118,296,NaN,307,241,218,326,203,223,1071,NaN,1381,1255,1763,NaN,815,1850,1068,1902,NaN,NaN,NaN,59,NaN,123,140,125
2.446e+05,1.9723e+05,NaN,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,NaN,NaN,13467,NaN,NaN,14295,14869,18066,14228,NaN,2.7867e+05,NaN,2.9834e+05,2.1415e+05,NaN,NaN
17776,21560,19290,NaN,20168,20326,23139,24619,NaN,NaN,NaN,25368,13819,12893,NaN,13666,NaN,NaN,NaN,16583,17671,17814,18699,20074,12275,14024,NaN,19445,21420,19568
NaN,82,66,68,100,110,113,74,79,78,58,74,791,NaN,NaN,633,648,NaN,532,677,503,567,537,NaN,NaN,NaN,51,84,114,41
593,647,608,NaN,NaN,NaN,NaN,485,409,446,585,511,453,1016,505,NaN,366,NaN,718,NaN,578,NaN,469,689,585,NaN,620,571,483,515
4311,4025,4849,NaN,5081,NaN,NaN,4636,NaN,4385,4108,4018,7158,5056,NaN,7357,NaN,NaN,8183,9027,7471,7784,6565,4857,4446,4820,3808,6174,5014,5091
2064,1940,NaN,1674,2460,1922,2562,2427,1933,2257,2317,NaN,NaN,NaN,NaN,1072,1015,NaN,791,988,766,1251,1021,898,939,757,NaN,1179,972,NaN
3264,4525,3060,3123,4258,3670,3735,3738,4133,4804,4175,3819,16579,8184,NaN,12211,12121,NaN,10877,12163,14482,12051,12097,NaN,2628,NaN,NaN,3659,4432,3429
606,1003,463,NaN,885,NaN,NaN,NaN,NaN,866,604,685,5481,2377,NaN,4006,NaN,NaN,3679,3986,4700,4000,4209,NaN,NaN,NaN,540,NaN,907,NaN
364,666,NaN,522,532,503,494,395,478,459,385,417,NaN,751,NaN,NaN,156,NaN,1436,NaN,NaN,214,240,1063,460,491,444,533,618,545
3102,1355,3692,1689,2806,2091,2852,2999,2505,NaN,2532,NaN,1535,NaN,1617,2523,1724,NaN,NaN,1606,1425,2579,NaN,1067,1659,1811,1459,2090,1381,1732
NaN,NaN,119,55,39,84,40,86,60,102,66,85,63,NaN,46,68,NaN,NaN,48,47,86,73,NaN,40,88,55,42,NaN,69,NaN
8125,11877,8898,6601,12497,NaN,NaN,8508,10995,8135,9021,9447,27669,18222,NaN,NaN,17693,NaN,NaN,19754,25058,19115,25731,17853,NaN,6796,6821,NaN,6229,5199
46551,80976,46478,59133,34747,29970,42274,56054,NaN,56581,26482,62747,36751,NaN,44382,75380,77806,NaN,58075,41650,NaN,60628,51793,NaN,NaN,61233,43434,41491,NaN,66488
426,329,753,NaN,493,2802,NaN,398,292,363,3750,868,512,6781,367,415,352,NaN,NaN,213,NaN,213,385,NaN,7026,NaN,768,543,461,206
379,605,371,459,433,NaN,322,358,325,NaN,NaN,NaN,NaN,221,NaN,NaN,298,NaN,259,342,297,307,469,225,418,NaN,368,361,NaN,1827
3540,3270,2665,2781,4038,3632,NaN,4463,3870,5305,4090,3868,3594,1677,NaN,6071,4578,NaN,NaN,1791,1405,2856,2453,1875,NaN,NaN,1256,4175,2152,1843
NaN,787,566,578,NaN,662,1137,764,697,1160,990,510,205,164,204,NaN,158,NaN,149,NaN,NaN,NaN,NaN,236,269,300,291,245,427,196
14148,10420,9531,12877,14175,18821,17809,13493,18383,16750,23605,16882,1337,2225,1029,NaN,NaN,NaN,1803,630,2981,NaN,2028,1787,11455,9645,7958,13577,14455,11958
NaN,NaN,NaN,6652,2214,1843,6516,6151,3454,4491,8486,4168,9067,5084,7815,9838,12046,NaN,NaN,2120,1997,8205,4967,1477,1618,NaN,NaN,1936,2200,1271
NaN,75375,NaN,75162,NaN,83022,NaN,58472,NaN,NaN,66970,NaN,1.9765e+05,1.1144e+05,1.5974e+05,97837,1.8778e+05,NaN,49721,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,1.4789e+05,60476,NaN,62255,68158,78273,70830
2.223e+05,2.6859e+05,NaN,5.7913e+05,2.7615e+05,2.631e+05,1.4375e+05,1.5914e+05,NaN,NaN,2.4758e+05,2.2056e+05,NaN,NaN,3.5916e+05,NaN,2.4043e+05,NaN,6.441e+05,NaN,4.4714e+05,2.5294e+05,NaN,5.6892e+05,NaN,NaN,2.1123e+05,NaN,1.7915e+05,1.6195e+05
950,1263,963,NaN,1000,1038,NaN,NaN,1025,NaN,988,1018,1214,NaN,1012,1188,NaN,NaN,904,986,847,913,NaN,768,982,877,834,769,NaN,844
14583,NaN,16896,NaN,NaN,NaN,13833,15209,15831,14569,12095,NaN,14346,NaN,18548,25214,NaN,NaN,NaN,14390,19122,14228,NaN,NaN,NaN,14704,12780,16566,16451,15586
1650,NaN,1245,1669,NaN,3024,NaN,NaN,1494,2966,1647,NaN,2395,NaN,2273,NaN,NaN,NaN,NaN,NaN,2250,960,4531,2924,2522,796,2879,2662,NaN,1831
3.2071e+05,3.1866e+05,NaN,2.5232e+05,2.8167e+05,NaN,3.0094e+05,NaN,NaN,3.0437e+05,2.7658e+05,2.632e+05,3.2593e+05,NaN,2.4993e+05,2.8178e+05,2.6255e+05,NaN,2.3127e+05,2.5205e+05,NaN,2.9169e+05,2.5014e+05,NaN,2.4159e+05,2.2648e+05,NaN,2.3658e+05,2.3316e+05,NaN
888,891,1004,NaN,1078,NaN,1150,NaN,NaN,NaN,916,757,977,674,1202,1115,NaN,NaN,829,NaN,930,1205,1195,1024,NaN,661,738,777,NaN,661
60,32,NaN,NaN,58,NaN,NaN,NaN,42,74,NaN,92,56,58,59,NaN,40,NaN,51,64,53,79,37,NaN,NaN,57,51,NaN,35,72
1356,1652,1254,991,1154,1284,1358,1438,NaN,1368,NaN,1295,1642,NaN,1246,1148,1076,NaN,NaN,NaN,1339,1236,NaN,1107,1209,1063,NaN,1082,NaN,1228
510,1289,NaN,816,788,566,860,839,725,NaN,NaN,NaN,800,526,587,1058,944,NaN,803,628,706,845,1158,NaN,549,682,591,NaN,542,723
NaN,1690,NaN,1218,NaN,5568,2863,4748,1344,5208,1273,NaN,2436,7259,5423,1624,2498,NaN,3354,2798,1923,1620,1153,1694,4635,NaN,1141,1463,1509,7357
63,52,NaN,NaN,74,60,53,74,43,99,74,44,NaN,274,439,225,280,NaN,211,266,NaN,216,166,156,72,NaN,51,54,NaN,44
NaN,1994,NaN,NaN,2052,NaN,NaN,NaN,2206,2175,2536,2387,NaN,NaN,738,NaN,853,NaN,939,NaN,NaN,NaN,NaN,NaN,2333,2647,1704,NaN,1988,2040
10583,14198,9898,NaN,8924,8245,10031,10769,NaN,11868,8192,11664,8721,NaN,NaN,NaN,13258,NaN,NaN,8976,9110,10693,9589,10794,NaN,10718,8332,NaN,NaN,11699
1491,894,721,NaN,NaN,893,987,760,1310,848,1228,1815,893,NaN,NaN,619,NaN,NaN,NaN,704,2168,NaN,582,NaN,NaN,NaN,643,NaN,740,837
84183,1.0851e+05,60035,NaN,78265,75750,NaN,89459,82898,98764,81074,74585,NaN,NaN,1.0496e+05,NaN,1.1119e+05,NaN,83135,NaN,NaN,98028,1.1566e+05,81952,74429,NaN,75976,1.0861e+05,99546,93382
68,NaN,81,49,NaN,192,134,NaN,117,47,79,57,115,NaN,110,81,129,NaN,54,49,62,91,47,48,58,85,44,NaN,NaN,NaN
234,805,133,NaN,138,2908,2100,NaN,NaN,3215,192,1308,48098,37262,51445,51639,51843,NaN,53957,53777,62042,48989,58109,36626,120,627,505,376,608,330
1672,1232,2413,NaN,NaN,NaN,1756,2198,1072,NaN,1067,1042,4542,NaN,NaN,4604,5288,NaN,5948,NaN,NaN,4015,3394,3324,NaN,NaN,1894,1536,NaN,936
1086,754,NaN,755,915,901,NaN,701,813,NaN,1057,843,1177,NaN,NaN,1398,1382,NaN,991,1101,NaN,1504,932,841,NaN,1201,NaN,1131,NaN,NaN
276,278,183,194,180,205,305,262,NaN,NaN,251,265,278,266,NaN,211,173,NaN,NaN,215,204,220,NaN,NaN,NaN,NaN,221,178,188,226
548,265,475,325,525,NaN,393,408,190,381,253,116,443,574,444,209,191,NaN,208,143,233,154,124,109,114,NaN,NaN,58,NaN,68
202,99,283,NaN,272,NaN,263,248,242,221,198,NaN,36488,21046,32555,NaN,NaN,NaN,35931,41442,NaN,66020,NaN,38101,312,398,261,321,432,NaN
276,NaN,NaN,NaN,152,NaN,211,NaN,NaN,149,NaN,228,3850,2948,4660,7415,5178,NaN,7873,NaN,NaN,8879,4664,4791,482,467,429,605,409,NaN
2677,2791,2333,NaN,3203,3023,3349,2855,NaN,NaN,3840,NaN,NaN,478,120,NaN,126,NaN,NaN,NaN,NaN,NaN,97,487,3231,NaN,2160,2343,3146,2382
550,NaN,NaN,NaN,669,616,776,NaN,664,921,705,615,1616,857,1310,1873,NaN,NaN,NaN,1087,965,NaN,NaN,820,NaN,NaN,NaN,456,NaN,560
1087,809,1161,727,890,NaN,NaN,1473,1821,1371,1356,1265,5788,4822,8352,NaN,7033,NaN,NaN,10379,14221,8521,NaN,NaN,NaN,NaN,756,NaN,703,777
