150,131,NaN,NaN,171,NaN,240,NaN,NaN,201,218,204,3866,4186,2807,6492,5526,NaN,4216,2442,3156,3436,3390,NaN,153,NaN,NaN,152,169,121
510,381,400,579,551,781,662,430,NaN,527,887,617,206,NaN,NaN,NaN,NaN,NaN,189,NaN,301,170,171,NaN,532,NaN,382,515,517,NaN
119,122,NaN,80,88,NaN,89,115,NaN,NaN,NaN,99,87,82,106,60,70,NaN,NaN,105,105,87,68,NaN,74,59,NaN,NaN,86,NaN
193,266,228,NaN,NaN,NaN,NaN,241,218,NaN,NaN,223,1071,715,1381,1255,NaN,NaN,815,1850,1068,1902,1578,1519,NaN,NaN,NaN,123,140,125
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,NaN,1.9158e+05,1.8871e+05,2.0379e+05,NaN,NaN,NaN,15547,15560,NaN,NaN,NaN,14295,NaN,18066,NaN,NaN,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,20168,20326,23139,24619,27832,25831,24931,25368,NaN,NaN,18136,NaN,16240,NaN,NaN,16583,17671,17814,NaN,NaN,NaN,14024,16701,19445,21420,19568
77,82,66,68,NaN,110,NaN,NaN,79,78,NaN,NaN,NaN,493,577,633,648,NaN,532,677,503,NaN,537,388,NaN,NaN,NaN,NaN,114,NaN
NaN,647,608,816,782,724,418,485,NaN,446,585,511,453,1016,505,NaN,NaN,NaN,718,448,578,NaN,NaN,NaN,585,NaN,620,571,483,515
4311,NaN,4849,NaN,5081,4246,4680,4636,NaN,NaN,4108,NaN,NaN,5056,8579,7357,7183,NaN,8183,9027,7471,7784,NaN,4857,4446,4820,NaN,NaN,5014,5091
2064,1940,2441,1674,NaN,NaN,2562,2427,NaN,2257,2317,1926,NaN,NaN,832,1072,1015,NaN,791,988,NaN,1251,NaN,898,939,NaN,NaN,NaN,972,NaN
NaN,NaN,NaN,NaN,4258,3670,3735,3738,4133,4804,4175,3819,16579,8184,10701,NaN,12121,NaN,10877,NaN,14482,12051,12097,11467,NaN,NaN,NaN,3659,4432,3429
606,1003,NaN,679,885,744,NaN,564,603,866,604,685,5481,2377,3481,4006,4279,NaN,3679,3986,4700,4000,NaN,3619,NaN,NaN,NaN,687,907,NaN
364,666,437,NaN,532,503,494,395,478,459,385,417,NaN,751,NaN,NaN,NaN,NaN,1436,NaN,NaN,214,240,1063,460,491,444,533,618,545
3102,NaN,NaN,1689,2806,NaN,2852,2999,NaN,2678,2532,2427,1535,NaN,1617,2523,1724,NaN,1659,1606,NaN,2579,NaN,NaN,NaN,1811,1459,2090,NaN,1732
43,79,119,55,NaN,84,NaN,86,NaN,102,66,85,63,NaN,46,68,87,NaN,48,47,86,73,NaN,40,88,55,42,NaN,69,135
8125,11877,8898,NaN,12497,9024,NaN,NaN,NaN,8135,9021,9447,27669,18222,26685,18640,17693,NaN,19030,19754,25058,19115,25731,17853,NaN,NaN,6821,NaN,NaN,NaN
46551,80976,46478,59133,NaN,NaN,42274,56054,NaN,56581,NaN,62747,36751,NaN,44382,75380,77806,NaN,58075,41650,47472,60628,51793,70576,NaN,61233,43434,41491,NaN,66488
426,329,NaN,8537,493,2802,438,398,NaN,363,3750,868,512,6781,367,NaN,352,NaN,NaN,NaN,NaN,NaN,385,3329,7026,315,NaN,NaN,461,NaN
379,605,371,459,433,369,322,358,325,NaN,NaN,NaN,315,NaN,296,365,NaN,NaN,NaN,342,NaN,307,469,NaN,418,NaN,368,361,NaN,1827
3540,3270,2665,NaN,4038,3632,5194,4463,3870,5305,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,1791,NaN,2856,2453,1875,1728,NaN,NaN,4175,NaN,1843
552,787,566,578,1299,662,1137,764,697,1160,990,510,205,164,204,NaN,NaN,NaN,NaN,NaN,208,NaN,NaN,NaN,NaN,300,291,245,427,196
14148,10420,9531,12877,14175,18821,17809,13493,18383,16750,23605,16882,1337,2225,NaN,NaN,NaN,NaN,1803,NaN,2981,NaN,2028,1787,11455,9645,7958,13577,NaN,11958
2803,1881,3472,6652,2214,1843,6516,NaN,3454,4491,8486,4168,NaN,5084,7815,9838,12046,NaN,NaN,2120,NaN,8205,4967,NaN,1618,NaN,NaN,1936,2200,NaN
62199,75375,NaN,75162,68271,83022,69288,NaN,NaN,NaN,66970,60090,1.9765e+05,1.1144e+05,NaN,97837,1.8778e+05,NaN,NaN,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,1.4789e+05,60476,NaN,62255,68158,78273,70830
2.223e+05,2.6859e+05,2.6761e+05,NaN,2.7615e+05,2.631e+05,NaN,NaN,NaN,NaN,2.4758e+05,2.2056e+05,2.7427e+05,7.8343e+05,3.5916e+05,NaN,2.4043e+05,NaN,6.441e+05,NaN,NaN,2.5294e+05,3.9162e+05,5.6892e+05,2.8801e+05,NaN,2.1123e+05,1.9551e+05,1.7915e+05,NaN
950,1263,963,NaN,1000,NaN,NaN,1068,1025,1082,NaN,1018,1214,NaN,1012,NaN,NaN,NaN,904,986,847,913,984,NaN,982,NaN,NaN,NaN,NaN,844
NaN,NaN,16896,NaN,13856,NaN,13833,15209,15831,14569,12095,14237,14346,NaN,18548,25214,14593,NaN,16247,14390,19122,14228,NaN,NaN,NaN,14704,12780,NaN,16451,15586
1650,3772,1245,1669,4576,3024,2132,NaN,1494,2966,1647,1421,2395,2355,NaN,NaN,3213,NaN,NaN,4232,2250,NaN,4531,2924,2522,NaN,2879,NaN,1996,1831
