150,131,NaN,NaN,171,251,240,NaN,NaN,201,218,204,NaN,4186,2807,6492,5526,NaN,4216,2442,3156,NaN,3390,NaN,153,180,NaN,152,169,NaN
NaN,381,400,NaN,551,781,NaN,430,591,NaN,NaN,617,206,NaN,NaN,NaN,NaN,NaN,189,NaN,301,170,171,NaN,532,356,382,515,517,435
119,122,86,80,NaN,97,89,115,NaN,106,NaN,99,87,82,106,NaN,70,NaN,79,105,105,NaN,68,NaN,NaN,59,NaN,NaN,NaN,NaN
193,266,NaN,NaN,296,NaN,307,241,218,326,203,223,NaN,715,1381,1255,1763,NaN,815,1850,NaN,1902,1578,NaN,NaN,NaN,NaN,NaN,140,125
2.446e+05,NaN,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,15547,15560,NaN,NaN,NaN,14295,14869,18066,14228,NaN,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,20168,20326,NaN,24619,27832,25831,24931,25368,13819,NaN,18136,NaN,16240,NaN,NaN,16583,17671,17814,18699,NaN,NaN,14024,16701,NaN,21420,19568
77,82,NaN,68,100,110,113,74,79,78,NaN,74,791,493,577,633,648,NaN,532,677,503,567,537,NaN,NaN,NaN,NaN,84,114,NaN
593,647,608,816,782,724,418,485,NaN,NaN,585,511,453,1016,505,NaN,NaN,NaN,NaN,448,578,NaN,469,689,585,NaN,620,571,483,NaN
4311,NaN,4849,NaN,5081,4246,4680,4636,NaN,4385,NaN,NaN,7158,5056,8579,7357,7183,NaN,8183,9027,7471,NaN,6565,4857,4446,4820,NaN,6174,5014,5091
2064,1940,NaN,1674,2460,1922,2562,2427,NaN,2257,NaN,NaN,NaN,NaN,832,1072,1015,NaN,791,988,NaN,1251,NaN,898,939,NaN,775,1179,972,NaN
3264,4525,NaN,NaN,4258,3670,3735,3738,4133,4804,4175,3819,16579,NaN,10701,12211,12121,NaN,NaN,12163,14482,12051,NaN,11467,NaN,NaN,NaN,3659,4432,3429
606,1003,NaN,679,885,744,NaN,NaN,603,866,NaN,685,5481,2377,3481,4006,4279,NaN,3679,3986,NaN,4000,4209,3619,NaN,NaN,NaN,687,907,718
364,666,437,522,532,503,494,395,478,459,NaN,417,NaN,NaN,NaN,NaN,NaN,NaN,1436,NaN,189,214,NaN,1063,460,491,444,NaN,618,NaN
3102,NaN,3692,1689,2806,2091,2852,2999,2505,2678,2532,2427,1535,NaN,1617,NaN,1724,NaN,1659,1606,NaN,2579,NaN,NaN,1659,1811,1459,2090,NaN,1732
43,79,119,55,NaN,84,NaN,86,60,102,66,85,63,NaN,NaN,68,87,NaN,48,47,86,NaN,NaN,40,NaN,55,42,NaN,69,135
8125,11877,8898,NaN,12497,NaN,10300,8508,10995,NaN,9021,NaN,27669,18222,26685,18640,17693,NaN,19030,NaN,25058,19115,25731,17853,NaN,NaN,6821,NaN,NaN,NaN
46551,80976,46478,NaN,34747,NaN,42274,56054,47131,NaN,NaN,62747,NaN,NaN,44382,75380,77806,NaN,NaN,41650,47472,60628,51793,70576,NaN,NaN,43434,41491,NaN,66488
426,329,753,8537,493,2802,438,398,292,363,3750,868,512,6781,367,415,NaN,NaN,NaN,NaN,NaN,NaN,385,3329,7026,315,768,543,NaN,NaN
NaN,605,371,459,433,369,322,358,325,332,NaN,343,315,NaN,NaN,365,298,NaN,NaN,NaN,297,307,469,NaN,418,NaN,368,361,464,1827
NaN,3270,2665,2781,4038,3632,5194,NaN,NaN,5305,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,1791,NaN,NaN,2453,1875,NaN,NaN,NaN,NaN,2152,1843
NaN,787,566,578,1299,662,NaN,NaN,NaN,1160,990,510,205,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236,269,300,NaN,245,NaN,196
14148,10420,9531,12877,14175,18821,17809,13493,18383,16750,23605,16882,1337,2225,NaN,NaN,NaN,NaN,1803,NaN,2981,NaN,2028,1787,11455,NaN,7958,13577,14455,11958
2803,1881,3472,6652,2214,NaN,6516,6151,3454,4491,NaN,4168,9067,5084,7815,9838,12046,NaN,NaN,2120,1997,8205,4967,NaN,NaN,NaN,NaN,1936,2200,NaN
NaN,75375,NaN,75162,68271,83022,69288,NaN,NaN,69912,66970,60090,NaN,1.1144e+05,1.5974e+05,97837,NaN,NaN,NaN,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,1.4789e+05,60476,NaN,62255,NaN,78273,70830
2.223e+05,2.6859e+05,2.6761e+05,NaN,NaN,2.631e+05,NaN,NaN,NaN,NaN,2.4758e+05,2.2056e+05,2.7427e+05,7.8343e+05,3.5916e+05,NaN,2.4043e+05,NaN,6.441e+05,3.5935e+05,4.4714e+05,2.5294e+05,3.9162e+05,5.6892e+05,2.8801e+05,NaN,2.1123e+05,1.9551e+05,1.7915e+05,1.6195e+05
950,1263,963,NaN,1000,1038,NaN,1068,NaN,1082,988,1018,1214,NaN,1012,1188,996,NaN,NaN,986,847,NaN,984,NaN,982,877,834,NaN,NaN,844
14583,NaN,16896,NaN,NaN,NaN,13833,15209,15831,14569,12095,14237,14346,13496,NaN,25214,14593,NaN,16247,14390,19122,14228,NaN,NaN,NaN,14704,12780,16566,16451,15586
1650,3772,NaN,1669,4576,3024,2132,NaN,1494,2966,1647,NaN,NaN,2355,2273,NaN,3213,NaN,NaN,NaN,2250,NaN,4531,2924,NaN,NaN,2879,2662,1996,NaN
3.2071e+05,3.1866e+05,NaN,2.5232e+05,2.8167e+05,3.101e+05,3.0094e+05,3.0389e+05,NaN,3.0437e+05,2.7658e+05,2.632e+05,3.2593e+05,NaN,2.4993e+05,2.8178e+05,2.6255e+05,NaN,NaN,2.5205e+05,2.7037e+05,2.9169e+05,2.5014e+05,NaN,2.4159e+05,NaN,NaN,2.3658e+05,NaN,2.7937e+05
888,891,1004,NaN,1078,825,1150,900,820,NaN,916,757,977,NaN,1202,1115,1107,NaN,829,1241,930,1205,1195,1024,NaN,NaN,738,777,895,NaN
60,NaN,39,61,58,54,61,48,42,74,NaN,92,56,58,NaN,NaN,NaN,NaN,51,64,NaN,79,NaN,54,NaN,57,51,42,NaN,72
1356,1652,1254,NaN,1154,1284,NaN,1438,1452,1368,NaN,1295,NaN,NaN,1246,1148,1076,NaN,NaN,1313,NaN,1236,1314,NaN,1209,1063,NaN,1082,NaN,1228
NaN,1289,NaN,816,NaN,566,860,839,NaN,877,NaN,726,NaN,NaN,587,1058,944,NaN,803,628,706,NaN,1158,NaN,NaN,682,NaN,NaN,NaN,723
NaN,1690,NaN,1218,3063,5568,2863,4748,NaN,5208,1273,NaN,2436,7259,5423,1624,2498,NaN,3354,2798,1923,1620,NaN,NaN,4635,4292,NaN,NaN,1509,7357
63,52,54,NaN,74,60,53,74,NaN,99,74,NaN,NaN,274,NaN,225,280,NaN,211,NaN,206,NaN,166,156,72,NaN,51,NaN,NaN,NaN
2635,1994,2130,1875,2052,2134,1912,1907,2206,2175,2536,2387,NaN,NaN,738,1197,853,NaN,939,NaN,811,1038,NaN,NaN,2333,2647,1704,2271,1988,2040
10583,14198,9898,10055,NaN,NaN,10031,NaN,NaN,11868,NaN,11664,8721,NaN,9204,11751,13258,NaN,9327,8976,9110,NaN,9589,10794,NaN,10718,NaN,8651,NaN,11699
1491,894,721,697,662,893,987,760,NaN,848,1228,1815,NaN,1447,NaN,619,1105,NaN,NaN,NaN,2168,NaN,582,NaN,NaN,NaN,643,622,740,NaN
84183,1.0851e+05,NaN,NaN,78265,75750,1.0802e+05,89459,NaN,98764,81074,74585,1.0598e+05,NaN,1.0496e+05,NaN,1.1119e+05,NaN,83135,1.1659e+05,86849,98028,1.1566e+05,81952,NaN,NaN,75976,1.0861e+05,99546,93382
68,NaN,81,NaN,NaN,192,134,NaN,117,NaN,NaN,57,115,71,110,81,NaN,NaN,54,49,62,91,NaN,NaN,58,NaN,NaN,NaN,71,98
NaN,805,NaN,NaN,NaN,2908,2100,NaN,172,3215,NaN,1308,48098,37262,51445,51639,51843,NaN,53957,53777,62042,48989,NaN,36626,NaN,627,505,376,608,330
1672,1232,NaN,1053,1717,NaN,1756,2198,1072,1218,1067,NaN,4542,4367,7370,4604,5288,NaN,5948,6075,6506,4015,NaN,3324,NaN,1501,1894,1536,NaN,NaN
1086,NaN,904,NaN,915,901,NaN,NaN,813,954,1057,843,1177,NaN,944,1398,1382,NaN,991,1101,886,NaN,932,841,1077,1201,866,1131,988,1141
NaN,278,183,194,NaN,NaN,305,262,300,263,251,265,278,266,256,211,NaN,NaN,NaN,215,NaN,220,225,NaN,264,NaN,221,NaN,188,226
548,265,475,325,525,NaN,393,408,NaN,381,253,116,443,574,444,209,NaN,NaN,208,143,233,154,124,109,114,NaN,NaN,NaN,NaN,68
NaN,NaN,283,NaN,272,NaN,263,248,242,221,NaN,NaN,36488,NaN,32555,54903,43448,NaN,35931,41442,43303,66020,36977,38101,312,398,261,321,432,390
276,203,472,NaN,NaN,NaN,211,227,169,NaN,NaN,228,3850,2948,4660,7415,NaN,NaN,7873,7447,8562,8879,4664,4791,482,467,429,NaN,409,502
2677,2791,2333,NaN,3203,3023,3349,2855,3222,NaN,3840,2731,140,478,NaN,NaN,126,NaN,NaN,NaN,NaN,134,NaN,487,3231,2779,2160,2343,NaN,2382
NaN,NaN,728,NaN,669,NaN,NaN,NaN,NaN,921,705,615,1616,857,1310,1873,1415,NaN,1437,1087,965,1362,719,820,NaN,614,NaN,NaN,NaN,560
NaN,809,NaN,NaN,890,NaN,1631,1473,1821,1371,1356,1265,5788,4822,8352,7236,7033,NaN,8156,NaN,14221,8521,6191,5922,NaN,870,756,NaN,NaN,777
NaN,165,NaN,287,NaN,231,NaN,294,143,163,414,NaN,16107,9862,14496,NaN,15473,NaN,18581,NaN,21227,17354,20119,15109,NaN,213,217,294,300,385
4633,4603,3671,NaN,3212,3394,3218,NaN,NaN,3494,NaN,3875,3308,NaN,3315,4601,4669,NaN,4464,NaN,4201,3712,NaN,4871,NaN,3847,NaN,3322,NaN,3773
NaN,396,NaN,307,161,NaN,240,228,437,NaN,145,NaN,NaN,NaN,174,153,NaN,NaN,271,150,150,NaN,180,NaN,195,NaN,237,180,260,228
1377,NaN,NaN,654,904,NaN,1792,1669,1262,1405,1200,1127,666,615,983,1001,630,NaN,813,NaN,NaN,NaN,NaN,NaN,NaN,1057,799,838,NaN,NaN
18130,24242,14292,NaN,24575,11635,24225,18228,19262,8487,10834,14355,8670,NaN,10682,NaN,NaN,NaN,NaN,NaN,NaN,7715,18027,NaN,21322,26813,NaN,15361,15636,13370
NaN,866,NaN,NaN,1070,1043,1210,1143,1235,1083,1200,1413,2827,2197,1995,1457,1534,NaN,1910,1996,2649,2009,NaN,1567,770,801,NaN,863,944,784
134,126,NaN,NaN,88,NaN,184,213,190,284,NaN,249,NaN,436,221,132,199,NaN,175,NaN,293,122,490,396,92,NaN,81,NaN,84,NaN
NaN,376,345,342,315,379,685,651,499,770,515,706,484,832,420,419,469,NaN,677,NaN,638,NaN,1295,459,NaN,NaN,NaN,260,NaN,257
14416,20666,17488,NaN,NaN,16207,17692,16454,18151,NaN,18755,19128,NaN,15331,26257,36589,36573,NaN,16140,33126,NaN,NaN,39360,34639,NaN,NaN,12893,NaN,NaN,NaN
NaN,NaN,861,NaN,NaN,NaN,NaN,918,NaN,NaN,NaN,711,2555,2451,4537,4398,NaN,NaN,NaN,NaN,5344,3292,2489,2485,839,741,NaN,912,578,937
346,375,NaN,426,423,415,NaN,NaN,356,479,379,341,NaN,1278,1480,1892,1717,NaN,1893,1272,2150,2005,1446,1462,312,NaN,NaN,NaN,NaN,NaN
10872,NaN,9908,3877,4605,5788,12108,13964,11450,NaN,NaN,NaN,8756,NaN,5982,12827,10505,NaN,6416,NaN,5073,14967,NaN,9343,NaN,6864,NaN,NaN,NaN,NaN
784,819,NaN,1064,NaN,896,NaN,1227,969,1025,NaN,938,5315,4003,1811,4954,6681,NaN,6053,6890,6233,NaN,5652,5049,1323,851,NaN,910,879,NaN
7263,9612,8689,6204,9744,6476,NaN,2334,2970,NaN,2182,2516,1278,NaN,1407,NaN,NaN,NaN,1144,1184,NaN,NaN,1150,1231,NaN,1826,3381,NaN,1284,NaN
8173,NaN,8813,4430,7010,5382,7539,8212,7018,6647,6117,5745,NaN,NaN,1823,NaN,NaN,NaN,2487,1674,2794,NaN,1946,NaN,2289,2033,NaN,2998,3067,3434
3475,4316,4075,2979,4868,4193,2559,2503,2078,3375,2989,2881,699,NaN,835,712,828,NaN,NaN,NaN,632,NaN,NaN,NaN,429,461,889,NaN,774,634
