150,131,108,NaN,NaN,251,240,107,NaN,201,NaN,204,3866,4186,2807,NaN,5526,NaN,4216,2442,3156,3436,NaN,NaN,153,NaN,120,152,169,121
510,381,400,579,551,781,662,NaN,591,527,887,617,206,NaN,156,NaN,135,NaN,189,NaN,301,170,171,106,532,356,382,515,517,435
119,122,86,80,88,97,89,115,53,106,NaN,99,NaN,NaN,NaN,60,70,NaN,79,NaN,105,NaN,68,NaN,74,NaN,NaN,48,86,NaN
193,266,NaN,118,NaN,NaN,307,NaN,218,326,203,223,1071,715,1381,1255,1763,NaN,815,1850,NaN,NaN,1578,NaN,NaN,59,51,123,140,125
NaN,1.9723e+05,2.479e+05,1.5697e+05,NaN,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,NaN,NaN,NaN,15547,15560,13467,NaN,NaN,14295,14869,18066,14228,13278,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,NaN,20326,23139,NaN,27832,25831,NaN,25368,13819,NaN,NaN,13666,NaN,NaN,NaN,NaN,17671,17814,18699,20074,NaN,14024,NaN,19445,21420,NaN
77,82,66,68,100,NaN,113,NaN,79,NaN,58,74,791,493,577,633,648,NaN,532,677,NaN,567,537,388,NaN,NaN,51,84,114,41
593,647,608,816,782,724,418,485,409,NaN,585,NaN,453,NaN,505,NaN,366,NaN,NaN,448,578,NaN,469,NaN,585,344,620,571,483,NaN
4311,4025,4849,NaN,5081,4246,4680,4636,NaN,4385,4108,NaN,7158,5056,NaN,7357,7183,NaN,8183,9027,NaN,7784,6565,4857,NaN,4820,3808,6174,NaN,5091
2064,NaN,NaN,1674,NaN,1922,2562,2427,1933,2257,2317,1926,NaN,NaN,832,1072,NaN,NaN,791,NaN,766,1251,1021,NaN,NaN,757,775,1179,972,634
3264,4525,3060,3123,NaN,NaN,3735,3738,4133,4804,NaN,3819,16579,8184,10701,12211,NaN,NaN,10877,12163,NaN,12051,12097,11467,2628,NaN,NaN,NaN,4432,3429
606,1003,463,NaN,NaN,NaN,442,564,603,NaN,604,NaN,NaN,NaN,3481,NaN,NaN,NaN,3679,3986,NaN,4000,4209,3619,NaN,NaN,540,NaN,NaN,718
