150,131,NaN,NaN,171,251,240,NaN,NaN,201,218,204,3866,4186,2807,6492,5526,NaN,4216,2442,3156,3436,NaN,1732,NaN,180,NaN,152,169,121
510,381,400,579,551,781,NaN,430,591,527,887,617,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170,171,NaN,NaN,356,382,NaN,517,NaN
119,NaN,86,80,NaN,97,89,115,NaN,106,NaN,99,87,82,106,60,70,NaN,79,105,105,87,68,NaN,74,NaN,NaN,NaN,86,NaN
193,266,228,NaN,296,NaN,307,241,218,326,203,223,1071,NaN,1381,1255,1763,NaN,815,1850,1068,1902,1578,1519,NaN,NaN,NaN,123,140,125
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,15547,NaN,NaN,NaN,NaN,14295,14869,18066,14228,NaN,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,20168,NaN,23139,24619,27832,NaN,NaN,25368,13819,NaN,18136,NaN,16240,NaN,NaN,16583,17671,NaN,18699,20074,NaN,14024,16701,19445,NaN,19568
77,NaN,66,68,100,110,113,74,79,78,NaN,74,791,493,577,633,648,NaN,532,677,503,567,537,388,NaN,NaN,NaN,84,114,NaN
593,647,608,816,782,724,NaN,485,NaN,446,585,511,453,1016,505,NaN,NaN,NaN,718,448,578,NaN,469,689,585,NaN,620,571,483,515
4311,NaN,4849,NaN,5081,4246,4680,4636,NaN,NaN,4108,NaN,7158,5056,8579,7357,7183,NaN,8183,9027,7471,7784,6565,4857,4446,4820,NaN,6174,5014,5091
2064,1940,2441,1674,2460,1922,2562,2427,1933,2257,2317,1926,NaN,NaN,832,1072,1015,NaN,NaN,988,NaN,1251,NaN,898,939,NaN,775,1179,972,NaN
NaN,4525,NaN,NaN,4258,3670,3735,3738,4133,4804,4175,3819,16579,8184,10701,12211,12121,NaN,10877,12163,14482,12051,12097,11467,NaN,NaN,NaN,3659,4432,3429
606,1003,NaN,679,NaN,744,NaN,564,603,866,NaN,685,NaN,2377,3481,4006,4279,NaN,3679,3986,4700,4000,4209,3619,NaN,NaN,NaN,687,907,718
364,666,437,522,532,503,494,NaN,478,459,385,417,NaN,751,NaN,NaN,NaN,NaN,1436,NaN,189,214,240,NaN,NaN,491,444,NaN,618,545
3102,NaN,3692,1689,2806,2091,2852,2999,2505,2678,2532,2427,1535,NaN,NaN,2523,1724,NaN,1659,1606,1425,2579,NaN,NaN,1659,1811,1459,2090,NaN,NaN
43,79,119,55,NaN,84,NaN,86,60,102,66,85,63,NaN,46,NaN,87,NaN,48,47,86,73,NaN,NaN,88,55,42,NaN,69,135
8125,11877,8898,NaN,NaN,9024,10300,8508,NaN,NaN,9021,NaN,27669,18222,26685,18640,17693,NaN,19030,19754,25058,19115,25731,17853,NaN,6796,6821,NaN,NaN,NaN
46551,80976,46478,59133,34747,NaN,42274,56054,47131,56581,NaN,NaN,36751,NaN,44382,75380,77806,NaN,58075,41650,47472,60628,51793,70576,NaN,61233,43434,41491,NaN,66488
426,329,753,8537,493,2802,438,398,NaN,363,3750,NaN,512,6781,367,NaN,352,NaN,NaN,NaN,NaN,NaN,385,3329,7026,315,768,543,461,NaN
379,605,371,459,433,369,322,358,325,332,NaN,343,315,NaN,NaN,365,298,NaN,NaN,342,297,307,469,NaN,418,NaN,368,361,464,NaN
3540,3270,2665,2781,4038,3632,5194,4463,3870,5305,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,1791,NaN,2856,2453,1875,1728,NaN,NaN,4175,2152,1843
552,787,566,NaN,1299,662,1137,764,697,1160,990,510,205,NaN,204,NaN,NaN,NaN,NaN,NaN,208,NaN,NaN,236,269,300,291,245,NaN,NaN
14148,10420,9531,12877,14175,18821,17809,13493,NaN,16750,23605,16882,1337,2225,NaN,NaN,NaN,NaN,NaN,NaN,2981,NaN,2028,1787,11455,9645,7958,13577,14455,NaN
2803,1881,NaN,6652,2214,1843,6516,6151,3454,4491,8486,4168,NaN,5084,7815,9838,NaN,NaN,NaN,2120,1997,8205,NaN,NaN,1618,NaN,NaN,NaN,2200,NaN
62199,75375,NaN,NaN,68271,NaN,NaN,NaN,NaN,NaN,66970,60090,1.9765e+05,1.1144e+05,1.5974e+05,97837,1.8778e+05,NaN,NaN,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,1.4789e+05,60476,NaN,62255,NaN,78273,70830
