150,131,NaN,NaN,171,NaN,240,NaN,NaN,201,218,204,NaN,4186,2807,6492,5526,NaN,4216,2442,3156,3436,3390,1732,153,180,NaN,152,169,121
510,NaN,400,579,551,781,662,430,591,527,887,617,206,NaN,NaN,NaN,NaN,NaN,189,NaN,301,170,NaN,NaN,532,356,382,515,517,435
119,122,86,NaN,88,NaN,89,NaN,NaN,106,NaN,99,NaN,82,NaN,60,70,NaN,79,105,105,87,68,NaN,74,NaN,NaN,NaN,NaN,NaN
193,266,228,NaN,296,NaN,307,NaN,218,326,203,223,1071,NaN,1381,1255,1763,NaN,NaN,1850,1068,1902,NaN,1519,NaN,NaN,NaN,123,140,125
2.446e+05,1.9723e+05,2.479e+05,NaN,NaN,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,NaN,1.8806e+05,NaN,NaN,15547,15560,NaN,NaN,NaN,NaN,14869,18066,NaN,NaN,NaN,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
NaN,21560,NaN,NaN,20168,20326,23139,24619,27832,NaN,24931,25368,NaN,NaN,NaN,NaN,16240,NaN,NaN,16583,17671,17814,NaN,20074,NaN,14024,16701,19445,21420,19568
77,NaN,NaN,68,100,NaN,113,74,79,78,NaN,74,NaN,493,NaN,633,648,NaN,532,677,503,NaN,537,388,NaN,NaN,NaN,84,114,NaN
593,647,608,816,782,724,NaN,485,NaN,446,585,511,453,1016,505,NaN,NaN,NaN,718,448,NaN,NaN,469,689,585,NaN,620,571,483,515
4311,NaN,4849,NaN,NaN,NaN,4680,4636,NaN,4385,NaN,NaN,7158,5056,8579,7357,NaN,NaN,8183,9027,NaN,7784,6565,4857,4446,4820,NaN,6174,5014,5091
2064,1940,2441,1674,2460,1922,2562,2427,NaN,2257,2317,1926,NaN,NaN,NaN,1072,1015,NaN,791,988,NaN,1251,1021,898,939,NaN,775,NaN,972,NaN
3264,4525,NaN,NaN,4258,NaN,3735,NaN,4133,4804,4175,NaN,16579,8184,10701,12211,12121,NaN,10877,12163,14482,NaN,12097,NaN,NaN,NaN,NaN,3659,4432,3429
606,1003,NaN,679,885,744,NaN,564,NaN,866,604,685,5481,NaN,3481,4006,4279,NaN,NaN,NaN,4700,NaN,NaN,3619,NaN,NaN,NaN,687,907,718
364,666,437,522,NaN,NaN,494,NaN,478,459,385,417,NaN,751,NaN,NaN,NaN,NaN,NaN,NaN,189,NaN,240,1063,460,491,444,533,NaN,545
NaN,NaN,3692,NaN,2806,2091,2852,2999,2505,2678,2532,2427,1535,NaN,1617,2523,1724,NaN,NaN,1606,1425,NaN,NaN,NaN,1659,1811,1459,2090,NaN,1732
43,79,119,55,NaN,84,NaN,NaN,60,102,66,85,63,NaN,46,68,87,NaN,48,47,NaN,73,NaN,40,88,55,42,NaN,69,135
8125,11877,8898,NaN,12497,9024,10300,8508,10995,8135,9021,NaN,27669,18222,26685,18640,17693,NaN,19030,19754,25058,19115,NaN,NaN,NaN,6796,6821,NaN,NaN,NaN
NaN,80976,46478,59133,34747,NaN,42274,56054,47131,56581,NaN,62747,NaN,NaN,44382,75380,77806,NaN,58075,41650,NaN,60628,51793,70576,NaN,61233,NaN,41491,NaN,66488
426,329,753,8537,493,NaN,438,398,292,363,3750,868,NaN,6781,367,415,352,NaN,NaN,NaN,NaN,NaN,385,NaN,7026,315,768,543,461,NaN
379,605,371,459,433,369,322,358,325,332,NaN,343,NaN,NaN,NaN,365,298,NaN,NaN,342,297,307,469,NaN,NaN,NaN,368,361,464,1827
3540,3270,2665,2781,4038,3632,5194,4463,NaN,5305,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,NaN,NaN,NaN,2453,1875,NaN,NaN,NaN,4175,2152,1843
552,787,NaN,578,1299,662,1137,764,697,1160,990,510,205,NaN,204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236,269,300,291,245,427,196
14148,10420,9531,12877,14175,18821,17809,13493,18383,16750,23605,16882,NaN,2225,NaN,NaN,NaN,NaN,1803,NaN,2981,NaN,2028,1787,11455,9645,7958,NaN,14455,11958
2803,1881,NaN,6652,2214,1843,6516,6151,3454,NaN,8486,4168,9067,5084,7815,9838,12046,NaN,NaN,2120,1997,8205,4967,NaN,NaN,NaN,NaN,1936,2200,NaN
62199,75375,NaN,75162,NaN,83022,69288,NaN,NaN,69912,66970,60090,1.9765e+05,1.1144e+05,1.5974e+05,NaN,1.8778e+05,NaN,NaN,1.8232e+05,1.2521e+05,1.1282e+05,1.5328e+05,1.4789e+05,60476,NaN,62255,68158,78273,70830
2.223e+05,NaN,2.6761e+05,5.7913e+05,2.7615e+05,2.631e+05,NaN,NaN,NaN,NaN,2.4758e+05,2.2056e+05,2.7427e+05,7.8343e+05,3.5916e+05,2.3633e+05,2.4043e+05,NaN,NaN,3.5935e+05,4.4714e+05,2.5294e+05,3.9162e+05,5.6892e+05,2.8801e+05,NaN,NaN,1.9551e+05,1.7915e+05,1.6195e+05
950,1263,963,NaN,1000,1038,1085,1068,1025,1082,988,1018,1214,NaN,1012,1188,996,NaN,904,986,847,NaN,984,NaN,982,877,834,NaN,NaN,844
14583,NaN,16896,NaN,13856,NaN,13833,15209,15831,NaN,12095,14237,14346,NaN,18548,25214,14593,NaN,16247,14390,19122,14228,NaN,NaN,NaN,14704,12780,16566,16451,15586
