150,NaN,NaN,NaN,171,251,240,NaN,NaN,201,218,204,3866,4186,NaN,6492,5526,NaN,4216,2442,3156,NaN,3390,1732,153,180,NaN,152,169,121
510,NaN,400,579,551,781,662,430,591,527,887,617,206,NaN,156,NaN,NaN,NaN,189,NaN,301,NaN,171,NaN,532,356,NaN,515,517,435
NaN,122,NaN,80,88,97,89,NaN,NaN,106,NaN,99,87,82,106,60,70,NaN,79,105,105,87,68,NaN,74,59,NaN,NaN,86,NaN
193,266,228,NaN,296,NaN,307,241,218,326,203,NaN,1071,715,1381,1255,1763,NaN,815,1850,1068,1902,1578,1519,NaN,NaN,NaN,NaN,140,125
2.446e+05,1.9723e+05,2.479e+05,1.5697e+05,2.2394e+05,2.3401e+05,1.7671e+05,1.7381e+05,1.9158e+05,1.8871e+05,2.0379e+05,1.8806e+05,NaN,NaN,15547,15560,NaN,NaN,NaN,14295,14869,18066,14228,NaN,2.7867e+05,3.2637e+05,2.9834e+05,2.1415e+05,2.3852e+05,2.2508e+05
17776,21560,19290,NaN,20168,20326,23139,24619,27832,25831,24931,25368,13819,NaN,18136,NaN,16240,NaN,NaN,16583,17671,17814,18699,NaN,NaN,NaN,16701,19445,21420,19568
77,82,66,68,100,110,113,74,79,78,NaN,74,791,493,577,633,648,NaN,532,677,503,567,537,NaN,NaN,NaN,NaN,84,114,NaN
593,647,608,816,782,724,418,485,NaN,NaN,585,511,453,1016,NaN,NaN,NaN,NaN,718,448,NaN,NaN,469,689,585,NaN,620,571,483,515
4311,NaN,4849,NaN,NaN,4246,4680,4636,NaN,4385,NaN,NaN,7158,5056,8579,7357,7183,NaN,NaN,9027,NaN,7784,6565,4857,4446,4820,NaN,6174,5014,5091
2064,1940,2441,1674,NaN,1922,2562,2427,1933,2257,2317,NaN,NaN,NaN,832,1072,1015,NaN,791,NaN,NaN,1251,1021,898,939,NaN,NaN,1179,NaN,NaN
NaN,4525,NaN,NaN,4258,3670,3735,NaN,4133,4804,4175,3819,16579,8184,NaN,12211,12121,NaN,10877,12163,14482,12051,12097,11467,NaN,NaN,NaN,3659,4432,3429
606,1003,NaN,NaN,885,NaN,NaN,564,603,866,604,685,5481,2377,3481,NaN,4279,NaN,3679,NaN,4700,NaN,4209,3619,NaN,NaN,NaN,687,907,718
364,666,437,522,532,NaN,494,395,478,459,385,417,NaN,751,NaN,NaN,NaN,NaN,1436,NaN,NaN,NaN,240,1063,460,491,444,533,618,545
NaN,NaN,3692,1689,2806,NaN,2852,2999,2505,2678,2532,2427,1535,NaN,1617,2523,1724,NaN,1659,1606,NaN,2579,NaN,NaN,1659,1811,NaN,2090,NaN,1732
43,79,119,55,NaN,84,NaN,86,60,102,66,85,63,NaN,46,68,87,NaN,48,47,86,73,NaN,40,88,55,42,NaN,69,135
NaN,11877,8898,NaN,12497,9024,10300,8508,10995,8135,NaN,9447,27669,18222,26685,NaN,17693,NaN,NaN,19754,25058,19115,25731,17853,NaN,NaN,6821,NaN,NaN,NaN
46551,80976,46478,NaN,34747,NaN,NaN,NaN,47131,56581,NaN,62747,36751,NaN,44382,75380,77806,NaN,58075,41650,47472,60628,NaN,70576,NaN,NaN,43434,41491,NaN,66488
426,329,753,8537,493,2802,438,398,292,363,NaN,868,NaN,6781,367,415,352,NaN,NaN,NaN,NaN,NaN,NaN,3329,7026,315,768,543,461,NaN
379,605,371,NaN,433,369,322,358,325,332,NaN,343,NaN,NaN,296,365,298,NaN,NaN,342,297,307,469,NaN,NaN,NaN,368,361,NaN,NaN
NaN,3270,2665,2781,NaN,3632,5194,4463,3870,5305,4090,3868,3594,NaN,2288,6071,4578,NaN,NaN,NaN,NaN,2856,2453,1875,NaN,NaN,NaN,4175,NaN,1843
552,NaN,566,578,1299,NaN,1137,764,697,1160,990,510,205,164,204,NaN,158,NaN,NaN,NaN,208,NaN,NaN,236,269,NaN,291,245,427,NaN
14148,10420,9531,12877,14175,18821,17809,13493,18383,16750,23605,16882,NaN,2225,NaN,NaN,NaN,NaN,1803,NaN,2981,NaN,2028,1787,11455,9645,NaN,13577,14455,NaN
2803,1881,3472,NaN,2214,1843,6516,6151,NaN,4491,8486,4168,9067,5084,7815,9838,12046,NaN,NaN,2120,1997,8205,4967,NaN,NaN,NaN,NaN,1936,2200,NaN
62199,NaN,NaN,75162,68271,83022,69288,NaN,NaN,69912,66970,60090,1.9765e+05,1.1144e+05,1.5974e+05,NaN,NaN,NaN,NaN,1.8232e+05,1.2521e+05,NaN,1.5328e+05,1.4789e+05,60476,NaN,NaN,68158,78273,70830
2.223e+05,2.6859e+05,2.6761e+05,5.7913e+05,NaN,2.631e+05,NaN,NaN,NaN,NaN,2.4758e+05,NaN,2.7427e+05,7.8343e+05,3.5916e+05,2.3633e+05,2.4043e+05,NaN,6.441e+05,3.5935e+05,4.4714e+05,2.5294e+05,3.9162e+05,5.6892e+05,NaN,NaN,2.1123e+05,1.9551e+05,1.7915e+05,NaN
950,1263,963,NaN,1000,1038,1085,1068,1025,1082,988,1018,1214,NaN,1012,1188,996,NaN,904,NaN,847,913,984,NaN,982,877,834,NaN,NaN,844
14583,NaN,16896,NaN,13856,10983,13833,15209,15831,14569,12095,14237,NaN,13496,18548,25214,14593,NaN,16247,14390,19122,14228,NaN,NaN,NaN,14704,12780,16566,16451,15586
1650,3772,1245,1669,4576,3024,2132,NaN,1494,NaN,NaN,1421,2395,2355,2273,NaN,NaN,NaN,NaN,4232,2250,NaN,NaN,NaN,2522,NaN,2879,2662,1996,1831
NaN,3.1866e+05,2.9544e+05,2.5232e+05,NaN,3.101e+05,3.0094e+05,3.0389e+05,3.1841e+05,3.0437e+05,2.7658e+05,2.632e+05,3.2593e+05,NaN,2.4993e+05,2.8178e+05,2.6255e+05,NaN,NaN,2.5205e+05,2.7037e+05,2.9169e+05,NaN,NaN,2.4159e+05,NaN,NaN,2.3658e+05,2.3316e+05,2.7937e+05
888,891,1004,NaN,1078,825,1150,NaN,820,1165,916,757,977,NaN,1202,NaN,1107,NaN,829,1241,930,1205,1195,NaN,NaN,NaN,738,NaN,895,NaN
60,NaN,NaN,61,NaN,54,61,48,42,74,NaN,NaN,56,58,NaN,66,40,NaN,51,64,53,79,NaN,54,NaN,57,51,42,NaN,72
1356,1652,NaN,NaN,1154,1284,1358,1438,1452,1368,1169,1295,1642,NaN,1246,1148,1076,NaN,NaN,1313,1339,NaN,1314,1107,1209,1063,NaN,NaN,NaN,1228
NaN,1289,NaN,816,788,566,860,839,NaN,877,709,726,NaN,NaN,NaN,1058,944,NaN,NaN,628,706,845,1158,860,NaN,682,591,NaN,NaN,723
NaN,1690,NaN,NaN,3063,NaN,2863,4748,1344,NaN,1273,NaN,2436,7259,5423,1624,2498,NaN,3354,2798,1923,1620,NaN,1694,4635,4292,NaN,1463,1509,7357
63,52,NaN,NaN,74,60,53,74,NaN,99,74,NaN,423,274,NaN,225,280,NaN,211,266,206,216,166,156,72,NaN,51,54,NaN,44
2635,1994,NaN,1875,2052,2134,1912,1907,2206,2175,2536,2387,NaN,NaN,NaN,1197,853,NaN,939,NaN,811,1038,NaN,NaN,2333,2647,1704,2271,1988,2040
10583,NaN,9898,10055,8924,NaN,10031,10769,8781,11868,NaN,11664,8721,NaN,9204,NaN,NaN,NaN,9327,NaN,9110,10693,9589,NaN,NaN,NaN,8332,8651,NaN,11699
1491,894,721,697,662,NaN,987,760,1310,848,1228,NaN,893,1447,NaN,619,NaN,NaN,NaN,704,2168,NaN,582,560,NaN,NaN,643,622,740,837
84183,1.0851e+05,NaN,NaN,78265,75750,NaN,89459,82898,98764,81074,NaN,1.0598e+05,NaN,1.0496e+05,93920,1.1119e+05,NaN,83135,1.1659e+05,86849,98028,1.1566e+05,NaN,NaN,NaN,75976,1.0861e+05,99546,93382
68,78,81,49,NaN,192,NaN,NaN,NaN,NaN,NaN,57,115,NaN,110,81,NaN,NaN,54,49,62,91,NaN,48,NaN,NaN,NaN,NaN,71,98
234,805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3215,192,1308,48098,37262,51445,51639,51843,NaN,53957,53777,62042,48989,58109,36626,NaN,627,505,376,608,330
NaN,1232,2413,1053,1717,NaN,1756,2198,1072,1218,1067,NaN,NaN,4367,7370,4604,5288,NaN,5948,6075,6506,4015,3394,3324,NaN,1501,1894,NaN,NaN,NaN
1086,NaN,904,NaN,NaN,901,NaN,NaN,NaN,954,NaN,843,1177,NaN,944,1398,1382,NaN,991,1101,886,1504,932,841,1077,1201,866,1131,988,1141
276,278,183,194,180,NaN,305,262,300,263,251,265,278,266,256,NaN,NaN,NaN,NaN,215,204,220,225,NaN,264,NaN,221,NaN,188,226
548,265,475,325,525,NaN,NaN,408,190,381,NaN,116,443,574,444,209,191,NaN,208,143,233,NaN,124,109,114,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,272,NaN,263,248,NaN,221,NaN,NaN,36488,21046,32555,54903,NaN,NaN,35931,41442,43303,66020,NaN,38101,312,398,261,321,432,NaN
276,NaN,472,NaN,NaN,NaN,211,227,NaN,NaN,NaN,228,3850,2948,4660,7415,5178,NaN,7873,7447,8562,8879,4664,NaN,NaN,NaN,429,605,409,502
2677,2791,2333,2163,3203,3023,3349,2855,3222,4268,3840,2731,140,478,120,NaN,NaN,NaN,NaN,NaN,NaN,134,NaN,487,3231,2779,2160,2343,3146,2382
550,NaN,728,NaN,669,616,776,668,664,NaN,705,615,1616,857,1310,1873,1415,NaN,1437,1087,965,1362,NaN,820,NaN,614,NaN,NaN,NaN,560
1087,809,1161,NaN,890,NaN,1631,1473,NaN,1371,1356,1265,5788,4822,NaN,NaN,7033,NaN,8156,10379,14221,8521,6191,5922,NaN,870,NaN,NaN,NaN,777
NaN,165,NaN,287,NaN,231,NaN,294,NaN,163,414,NaN,16107,9862,NaN,13062,15473,NaN,18581,24076,21227,17354,20119,15109,178,213,217,294,300,385
4633,4603,3671,NaN,NaN,NaN,3218,3606,3769,3494,NaN,3875,3308,NaN,3315,4601,4669,NaN,4464,3879,4201,3712,NaN,4871,NaN,3847,NaN,3322,NaN,3773
357,396,NaN,307,161,NaN,240,228,437,NaN,NaN,289,141,NaN,NaN,153,180,NaN,271,150,NaN,NaN,180,NaN,195,393,237,180,260,228
1377,NaN,NaN,654,904,673,1792,1669,1262,1405,1200,NaN,666,615,983,1001,630,NaN,813,NaN,608,679,NaN,NaN,691,1057,NaN,838,NaN,918
18130,24242,NaN,15100,24575,11635,24225,18228,19262,8487,10834,14355,8670,NaN,10682,NaN,NaN,NaN,8987,NaN,9098,7715,18027,NaN,21322,26813,25670,15361,15636,13370
NaN,NaN,NaN,NaN,1070,1043,1210,1143,1235,1083,1200,1413,2827,2197,1995,1457,1534,NaN,1910,NaN,2649,2009,NaN,NaN,NaN,801,NaN,863,944,784
134,126,NaN,NaN,88,121,184,213,190,284,260,249,330,436,221,NaN,199,NaN,175,196,293,NaN,490,NaN,92,NaN,81,NaN,84,NaN
NaN,376,345,342,315,379,685,651,499,NaN,515,NaN,484,832,420,NaN,469,NaN,677,424,638,450,NaN,459,NaN,NaN,NaN,260,NaN,257
NaN,20666,NaN,NaN,18156,16207,17692,16454,NaN,18735,18755,19128,30429,NaN,26257,36589,36573,NaN,16140,33126,20007,48675,39360,34639,NaN,NaN,12893,NaN,NaN,NaN
692,NaN,NaN,NaN,500,NaN,766,918,NaN,601,NaN,711,2555,2451,4537,NaN,4149,NaN,6792,6497,5344,3292,2489,2485,839,741,NaN,912,578,937
346,375,346,426,423,415,NaN,442,356,479,379,341,2007,1278,1480,1892,1717,NaN,1893,1272,NaN,NaN,1446,1462,312,NaN,NaN,NaN,NaN,NaN
10872,NaN,9908,3877,4605,NaN,12108,13964,11450,6642,4952,5997,8756,NaN,5982,12827,10505,NaN,6416,8833,5073,14967,NaN,9343,NaN,6864,4294,NaN,NaN,4377
784,819,NaN,1064,NaN,896,NaN,1227,NaN,1025,NaN,938,5315,4003,1811,NaN,6681,NaN,6053,6890,6233,5072,5652,5049,1323,851,NaN,910,NaN,1815
7263,9612,8689,6204,9744,6476,2611,2334,2970,2669,2182,NaN,1278,NaN,1407,NaN,NaN,NaN,NaN,1184,NaN,NaN,1150,1231,1437,NaN,NaN,1613,1284,1358
8173,4459,8813,4430,7010,5382,NaN,8212,7018,6647,6117,5745,NaN,NaN,1823,NaN,NaN,NaN,2487,1674,2794,1652,1946,NaN,2289,2033,3315,2998,3067,3434
3475,4316,NaN,NaN,4868,4193,2559,2503,2078,3375,2989,2881,699,NaN,835,NaN,828,NaN,NaN,786,632,NaN,NaN,NaN,NaN,461,889,573,NaN,634
2145,2386,2145,1486,2562,2710,2404,2659,2716,2557,2759,2412,NaN,395,662,NaN,392,NaN,NaN,NaN,NaN,892,955,928,2035,NaN,2547,2378,2695,2057
7925,8886,8783,NaN,11058,11192,12488,11027,10349,12434,12082,10553,NaN,NaN,1965,NaN,1867,NaN,NaN,NaN,NaN,2301,2713,2575,7965,8449,8622,12921,12925,NaN
4340,5852,NaN,NaN,4139,5901,5783,4803,4962,NaN,5226,4168,7825,3878,3556,NaN,3773,NaN,NaN,4536,3590,NaN,4161,3249,4427,NaN,3724,3838,3887,4470
NaN,322,NaN,211,273,274,225,296,222,NaN,217,NaN,476,NaN,331,NaN,272,NaN,NaN,243,211,NaN,292,259,237,NaN,194,NaN,269,193
252,NaN,351,NaN,229,NaN,266,262,249,NaN,200,NaN,612,430,551,944,601,NaN,688,511,351,1155,400,NaN,208,290,NaN,297,203,272
NaN,NaN,1070,NaN,1353,889,1485,1345,NaN,807,989,978,770,NaN,719,942,838,NaN,NaN,640,NaN,NaN,936,634,633,NaN,876,640,798,NaN
60,190,72,NaN,66,84,NaN,103,NaN,NaN,98,52,102,100,92,99,115,NaN,NaN,79,90,106,119,98,NaN,58,NaN,57,NaN,96
691,NaN,709,874,514,582,597,670,865,740,NaN,NaN,715,NaN,NaN,1281,NaN,NaN,1002,NaN,831,986,784,NaN,NaN,830,512,NaN,NaN,902
NaN,920,787,NaN,1034,1425,792,820,838,173,1370,1159,103,280,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128,216,NaN,NaN,1659,1737,1753,NaN
