"","x"
"1",4.33144313703414
"2",1.21897075658141
"3",0.751450019573719
"4",1.05768889380435
"5",1.42924421067027
"6",10.4991408498993
"7",2.05473395662562
"8",0.869337818979643
"9",6.32471016571988
"10",0.792250716111448
"11",0.844806922697828
"12",8.90282486391225
"13",1.30840155084325
"14",4.22332561959459
"15",1.42560937058595
"16",10.1050074080598
"17",2.28309747147079
"18",0.928602591289777
"19",0.72998857960439
"20",1.45378089608881
"21",0.996712887809649
"22",0.859637128128142
"23",0.963499886442572
"24",1.00928678825186
"25",1.81326016916786
"26",0.730091366262423
"27",0.705292481017567
"28",2.60110453536393
"29",0.864062030514887
"30",1.54817027600053
"31",0.703793396052826
"32",3.16934934035172
"33",1.42250635060349
"34",0.754331366602069
"35",10.6914898177582
"36",0.715819882433151
"37",0.805635672018951
"38",0.895506326482787
"39",1.71157330083863
"40",1.67452133299884
"41",1.21834071780203
"42",0.800821672521894
"43",11.7235520866739
"44",1.11141177091776
"45",2.76522393414211
"46",1.46752754712975
"47",0.910722750804116
"48",5.58695417741544
"49",1.01637502414766
"50",3.56998956034773
"51",17.7488646711403
"52",5.84304045014755
"53",1.00619674280829
"54",1.10618620471569
"55",2.29649707935866
"56",0.771708045869007
"57",2.11663502445614
"58",4.56195627447818
"59",0.699646299435169
"60",26.3713961740048
"61",34.9060638452876
"62",0.649905336797984
"63",0.715263623952805
"64",0.780308857212305
"65",0.859698695860193
"66",0.919250385390641
"67",1.46001806720049
"68",4.15471249432828
"69",3.56927326194719
"70",1.79468585897022
"71",0.736752345813974
"72",0.733242666624239
"73",1.48700817620032
"74",0.810062984917855
"75",2.26973052002331
"76",3.13464838245949
"77",0.858534421725616
"78",0.760774351933096
"79",2.83389922563378
"80",0.851674284286111
"81",19.8804638669514
"82",1.62795721743706
"83",1.00258629846516
"84",20.8869126258049
"85",6.32241618971779
"86",10.0149140117204
"87",5.85738978966245
"88",3.25941630064769
"89",0.907668812602006
"90",1.33531519079237
"91",1.33962529573647
"92",7.11739862802777
"93",1.74343672668864
"94",16.9874250467964
"95",3.71616610672987
"96",22.9342175968651
"97",1.19376759817034
"98",0.883229155007169
"99",4.58392195386794
"100",1.03077438563879
