"","x"
"1",0.491928343099807
"2",0.470217601161123
"3",1.2094577166643
"4",0.470640194506566
"5",0.476886530600277
"6",0.720032280228278
"7",1.71864251445333
"8",0.789676792677081
"9",0.473205980794503
"10",0.509783024260276
"11",1.25070687796008
"12",1.59111271774707
"13",0.49804302240473
"14",0.668573760047745
"15",0.478451125739715
"16",0.537881233595823
"17",0.529451120621195
"18",0.571748459935113
"19",2.3358228340543
"20",1.8371357354272
"21",0.793525929293702
"22",0.48154052581849
"23",1.38672426056232
"24",0.503411518200196
"25",7.27780173415009
"26",0.493156264759005
"27",0.507545972764677
"28",0.480102967044514
"29",0.497207006366188
"30",0.494642306029027
"31",1.06590766498553
"32",0.574187181093288
"33",0.462307288551444
"34",0.558267765968702
"35",0.496610027897435
"36",0.483280922049125
"37",0.514275612935913
"38",0.50357218742874
"39",0.50200115407402
"40",0.513005925753125
"41",0.483371570095081
"42",0.492242210561477
"43",0.490839128307129
"44",0.492774973483506
"45",0.568116401430691
"46",0.500524622322924
"47",0.692340574236738
"48",0.46922130285412
"49",1.18594971066168
"50",0.561696379620669
"51",0.495529009057034
"52",0.474114365978189
"53",0.58594401170272
"54",0.59365178382078
"55",0.484535783559683
"56",0.471881497297025
"57",0.47504113060733
"58",0.639282513220358
"59",0.522363893859859
"60",0.499643787015781
"61",0.493223207402157
"62",0.642947388370454
"63",0.594554116087799
"64",0.50209427232658
"65",5.54149864810345
"66",0.501515149692634
"67",0.656463185280718
"68",0.491267049376523
"69",2.47757827679949
"70",0.480114677193701
"71",0.494808797727181
"72",0.471714415266876
"73",0.494076094807506
"74",0.479854461888502
"75",0.48192987685603
"76",2.09314502040395
"77",0.521289291029546
"78",1.07296037533951
"79",0.519623895475677
"80",0.513092289249429
"81",0.500083915908683
"82",0.694204864633909
"83",0.498346584670284
"84",0.505662760356684
"85",0.573052945879442
"86",5.76067626731713
"87",0.472479898955435
"88",0.496800565710015
"89",0.639292297105912
"90",0.660294790162181
"91",0.585330678656575
"92",0.501473357575682
"93",0.482924030403579
"94",0.679721488062607
"95",0.508223573410939
"96",0.490643043528973
"97",0.48807518921887
"98",1.07426144340942
"99",11.0911980053653
"100",0.500395225966283
