"","x"
"1",0.711633763977955
"2",0.657548411216026
"3",0.711473054994551
"4",0.814500345285383
"5",0.729367891991499
"6",2.64790231179894
"7",3.52940488395112
"8",2.85135096131697
"9",0.891899537691818
"10",0.770378381234089
"11",1.24324358036162
"12",0.833882067893287
"13",0.774090256970426
"14",0.720348084553985
"15",0.678248735381539
"16",0.68739847419662
"17",0.789537793579035
"18",2.11163678781735
"19",1.49772446055176
"20",0.796732531230263
"21",0.77663003143283
"22",0.705258738754722
"23",0.845102397124223
"24",2.75819588681279
"25",0.837719059269992
"26",1.22980104557726
"27",0.727112246168529
"28",0.677906288967686
"29",1.03585676329137
"30",1.65098781211943
"31",0.794633643161551
"32",0.732166269860898
"33",0.734871313256476
"34",2.14011312387451
"35",0.736111454160792
"36",0.945247130226405
"37",0.685397682675804
"38",0.853395516356772
"39",0.946285491922878
"40",0.874510712287021
"41",0.686268672508303
"42",0.729992666642704
"43",2.46610514449344
"44",0.663370925482532
"45",0.844614953250818
"46",0.820137385220139
"47",0.988295589045632
"48",3.48142694632374
"49",0.756827582882645
"50",0.618773406040733
"51",0.82571761258552
"52",0.774202642923215
"53",0.813290711464604
"54",0.774557600606116
"55",0.689748868590757
"56",0.635103708727827
"57",1.14615063319471
"58",0.631440996158861
"59",0.688978108961853
"60",1.12864465550818
"61",0.776309275136044
"62",1.6238702849212
"63",0.783866993930512
"64",1.16506380858714
"65",0.816270987631412
"66",11.925431488176
"67",4.55767283413799
"68",0.579777987140691
"69",0.660433211763756
"70",0.702931993003383
"71",0.674676348080411
"72",0.708371757018839
"73",0.625764299435362
"74",0.694706589356896
"75",0.73234205909126
"76",0.758781774607777
"77",0.634630097397358
"78",0.653807724300064
"79",0.659417547028576
"80",0.698049964390986
"81",0.732647263453071
"82",0.675455514099317
"83",1.17229474718456
"84",0.833130521907918
"85",2.62923343868133
"86",0.680478257120639
"87",0.834793003388737
"88",0.992627103435646
"89",1.64923762662497
"90",0.643517282546569
"91",0.67893302577246
"92",0.709336326395525
"93",0.789588174854306
"94",0.747529210867524
"95",2.17654106071343
"96",0.673363410157571
"97",1.09195395555184
"98",0.986430221788484
"99",0.91317724004682
"100",0.73234960261839
