"","x"
"1",1.15676833279122
"2",1.52162208061425
"3",1.01651937440436
"4",1.35150929720706
"5",1.23240896445057
"6",1.27963997723139
"7",1.33093779709368
"8",1.28688702115923
"9",1.02160965687948
"10",1.22519257857568
"11",1.38425837830857
"12",1.15433661384568
"13",1.40339814031933
"14",1.06124502357112
"15",1.15638812897076
"16",1.14913541244891
"17",1.16528682075839
"18",1.61911102514167
"19",1.07370691665201
"20",1.35196551605447
"21",1.27272525999535
"22",1.30184715564509
"23",1.00981080048372
"24",1.52092880511965
"25",1.13135912237253
"26",1.0481111007239
"27",1.04796750401984
"28",1.19231699185475
"29",1.13847180397343
"30",1.36320743689247
"31",1.01923015256533
"32",1.15160748289933
"33",1.06221702321131
"34",1.47647958552862
"35",0.977103957357474
"36",1.26605704905043
"37",1.40271384726731
"38",1.05056750228015
"39",1.26715037941988
"40",1.32980916911038
"41",1.27509893936398
"42",1.39448057788456
"43",1.18137132669215
"44",1.30512486431509
"45",1.34925921140824
"46",1.23386283529253
"47",1.13782480393853
"48",1.23147953501647
"49",1.24513923392902
"50",1.12245756194884
"51",1.34704520680443
"52",0.991074019276581
"53",1.26330414744825
"54",1.43986740692396
"55",1.25160427215556
"56",1.2222697588161
"57",1.35108602684975
"58",1.42251007825959
"59",1.19530920977624
"60",1.01903261261988
"61",1.30023482557994
"62",1.50406188765353
"63",1.36743784556912
"64",1.02809195734796
"65",1.33922434075949
"66",1.17489333234184
"67",1.36417184783175
"68",1.09274680244647
"69",1.23154019347482
"70",1.24681137322579
"71",1.3369817850977
"72",1.13270714029198
"73",1.29970487449939
"74",1.23126700297134
"75",0.997828029673048
"76",1.11925051076333
"77",1.44069989010745
"78",1.41921995952891
"79",1.31133852470194
"80",1.27446721027005
"81",1.20404632477727
"82",1.16929978690134
"83",1.05499096438814
"84",1.22436330967876
"85",1.35968586964155
"86",1.35411750617756
"87",1.18904052931405
"88",1.32842063512672
"89",1.3866618022817
"90",1.22248066433298
"91",1.13393405162361
"92",1.16238103324764
"93",1.45765432879108
"94",1.38155631406877
"95",1.01936534150883
"96",1.13847182173449
"97",1.15317884905107
"98",1.33295261520024
"99",1.1220196860072
"100",1.25176314405714
