"","x"
"1",0.578744965074112
"2",0.590355272404256
"3",0.643528809127736
"4",0.634469686260135
"5",0.565728153428413
"6",0.56747883149216
"7",0.682467639980645
"8",0.59209220022423
"9",0.61227660581441
"10",0.638510531533789
"11",0.545112754046413
"12",0.651941885594683
"13",0.58974520467457
"14",0.507306748162948
"15",0.615890209111069
"16",0.578150314409979
"17",0.594373946057073
"18",0.598305341651287
"19",0.579256984293903
"20",0.562231291189326
"21",0.557338217772421
"22",0.631635622458229
"23",0.559225229385759
"24",0.55930842104879
"25",0.600383734793521
"26",0.566326735928725
"27",0.627184960430121
"28",0.578302281503258
"29",0.572064765325589
"30",0.528481923518462
"31",0.551731273917823
"32",0.680766136608321
"33",0.669070456883303
"34",0.560773452632589
"35",0.573380064351207
"36",0.553212746012908
"37",0.543197354564585
"38",0.570651784496442
"39",0.559049657876206
"40",0.60965503405454
"41",0.616422654544523
"42",0.595135345947205
"43",0.587043390571022
"44",0.62953050973219
"45",0.634435070121859
"46",0.530585103011579
"47",0.545159725261735
"48",0.595846328962702
"49",0.577963281815987
"50",0.575987496418681
"51",0.604312493607787
"52",0.556597261819599
"53",0.632384671320066
"54",0.586527251310334
"55",0.62751875968774
"56",0.539637345427126
"57",0.639770076633338
"58",0.566047245359207
"59",0.617132669170949
"60",0.55871182968959
"61",0.600889857060075
"62",0.584583711088847
"63",0.588730796546266
"64",0.640510748350441
"65",0.589594327314413
"66",0.549357497771892
"67",0.561949947628506
"68",0.622109829883471
"69",0.548404465316768
"70",0.547076523540765
"71",0.564714580761802
"72",0.601319838448642
"73",0.519545723088099
"74",0.553354424736904
"75",0.566095907978393
"76",0.565967906346463
"77",0.533904040067042
"78",0.553917838209044
"79",0.518590647691695
"80",0.625952886170385
"81",0.603042693350684
"82",0.581639316751371
"83",0.564799113872548
"84",0.543667655264404
"85",0.614973378588981
"86",0.577728640499532
"87",0.56194007072555
"88",0.597632333547733
"89",0.573491117671786
"90",0.615274458090048
"91",0.557598014567134
"92",0.577420568930309
"93",0.507646064450924
"94",0.558543418895024
"95",0.553551523318068
"96",0.542910328844657
"97",0.560853398383505
"98",0.508622798375566
"99",0.558901513716261
"100",0.552902016622869
