"","x"
"1",1.13222461417751
"2",0.397603222130921
"3",0.43264588378394
"4",0.428798261847121
"5",0.529621221390594
"6",0.38374091417714
"7",0.423563857134824
"8",0.385750116029225
"9",0.559295728787494
"10",0.472404482705566
"11",0.48842237758323
"12",0.691197252142492
"13",0.918633875340737
"14",0.500336909170869
"15",0.507391536349669
"16",0.395063376215214
"17",0.394980675785149
"18",0.415868381117026
"19",1.12673250905586
"20",0.379604756792777
"21",0.460588300312534
"22",0.404444921272996
"23",0.409456881820868
"24",0.435923574696613
"25",0.525768348052153
"26",0.385826681097071
"27",0.381418771976852
"28",1.15899154824727
"29",0.991486247716933
"30",0.45362836063884
"31",0.384821533937824
"32",0.433839978173813
"33",0.541968151925233
"34",0.391334717785277
"35",0.642479984922553
"36",0.383645230785311
"37",0.385319994510303
"38",0.398690196801623
"39",0.393608851878033
"40",0.55298248331259
"41",0.393443759228657
"42",0.445161781981788
"43",0.396755252160167
"44",0.403023816324837
"45",0.501810215543834
"46",0.376005813604511
"47",0.391459651833429
"48",0.443826953581015
"49",0.500631727848939
"50",0.398149384115708
"51",0.386172241066939
"52",0.948104820625304
"53",0.398149752774395
"54",0.378728447714346
"55",0.475345140096861
"56",0.394204456478359
"57",0.378396210809364
"58",0.569524902268299
"59",0.486288805818506
"60",0.408906586376613
"61",0.39212132391546
"62",0.430138723481471
"63",0.45874192887692
"64",0.372610048964144
"65",0.506027696673644
"66",0.616568745955844
"67",0.462735161949507
"68",0.64175058786581
"69",1.31862497039115
"70",0.512108429474185
"71",0.383257668141704
"72",0.429939333165513
"73",0.5548215339775
"74",0.492336604422725
"75",1.11651203202072
"76",0.402206946383399
"77",0.502881749339248
"78",1.0276413928937
"79",0.576505604770316
"80",0.434732890100091
"81",0.387439946008007
"82",0.505868869690523
"83",0.524908953439894
"84",0.642140608504683
"85",0.573199217903983
"86",0.381380480479973
"87",0.411445047368137
"88",1.27613887272564
"89",0.66672888365812
"90",0.734377170445354
"91",0.428396916153048
"92",0.409404980247299
"93",0.375029850512822
"94",0.404181608965928
"95",0.457265211837737
"96",0.667739915633674
"97",1.22610889533937
"98",0.638684793735755
"99",0.410299565108324
"100",0.415975724481454
