"","x"
"1",0.601452789868431
"2",0.603706730223186
"3",0.678481768210075
"4",0.637195133311667
"5",0.658575051055364
"6",0.683492279195443
"7",0.631012458069398
"8",0.601440955110252
"9",0.603017723282325
"10",0.562784860711033
"11",0.64157965287483
"12",0.609560217482987
"13",0.574682892204807
"14",0.55524060180955
"15",0.58543910577889
"16",0.553449877336182
"17",0.61806112185671
"18",0.590200703387253
"19",0.595321352482923
"20",0.583260838549826
"21",0.600852988678454
"22",0.708932227281957
"23",0.618141034762937
"24",0.623462459280823
"25",0.591297109900751
"26",0.622603271406034
"27",0.672324999942145
"28",0.658933310245053
"29",0.606627288192818
"30",0.57237222129315
"31",0.609958404073781
"32",0.638925852310437
"33",0.605852717106992
"34",0.580711831321315
"35",0.589357728156763
"36",0.558468368165397
"37",0.572609049427349
"38",0.574368645666742
"39",0.630806829043192
"40",0.56025431738108
"41",0.634452806201791
"42",0.664438357814802
"43",0.580738287678549
"44",0.646680593696392
"45",0.631623314475262
"46",0.613546969328934
"47",0.532349096375238
"48",0.556663571570361
"49",0.546711445691636
"50",0.64054199072333
"51",0.643035833834707
"52",0.63538334548519
"53",0.608794329410799
"54",0.60888597245584
"55",0.610188157481455
"56",0.547334852511817
"57",0.672019502778927
"58",0.595080472009965
"59",0.638310563123437
"60",0.684233725495071
"61",0.589711914611375
"62",0.617868097198653
"63",0.564516827859374
"64",0.633097530702301
"65",0.628973839483483
"66",0.57299042604391
"67",0.632390533330262
"68",0.67695866310274
"69",0.614379723440156
"70",0.600594591429762
"71",0.586492863306838
"72",0.569578220133095
"73",0.598548883529332
"74",0.659490932524267
"75",0.600517151483838
"76",0.64677875401911
"77",0.61572138278262
"78",0.665845087669263
"79",0.608092195527998
"80",0.671405260229051
"81",0.675218287564657
"82",0.618371170290176
"83",0.582635863396801
"84",0.552326347061528
"85",0.63493715273542
"86",0.587872124309292
"87",0.603234289599917
"88",0.628456119577441
"89",0.569305229243009
"90",0.653484940175178
"91",0.58288425038058
"92",0.568766874634962
"93",0.665179081699918
"94",0.67312940402286
"95",0.618085243263239
"96",0.534452494704298
"97",0.59178703895856
"98",0.58264131828379
"99",0.697752377766792
"100",0.697663526325669
