"","x"
"1",0.471194927518248
"2",0.405611030822148
"3",0.42908888925606
"4",0.398052459812906
"5",0.412071119657017
"6",0.464111346211131
"7",0.625571135159441
"8",0.436052276271288
"9",0.465780124935675
"10",0.425250088931298
"11",0.435630572509681
"12",0.472674517972983
"13",0.490655203628929
"14",0.412241453906795
"15",0.407916156068225
"16",0.473106280481503
"17",0.430099714533579
"18",0.442783399007757
"19",0.435940459189009
"20",0.461639522089105
"21",0.421624055568712
"22",0.423703283693862
"23",0.47666944761943
"24",0.434548066327309
"25",0.424201352902094
"26",0.419375234508602
"27",0.42252868693863
"28",0.599949187460811
"29",0.419579202129857
"30",0.439579899816247
"31",0.478125196993017
"32",0.451878624581723
"33",0.433054811063029
"34",0.449795323824239
"35",0.418122294765674
"36",0.433017496148566
"37",0.470151476334733
"38",0.598386203586586
"39",0.448439250183635
"40",0.428986015690794
"41",0.472898075138603
"42",0.44426676105624
"43",0.453984006093268
"44",0.417231782217176
"45",0.411038313034991
"46",0.471386719366407
"47",0.45684125533448
"48",0.475416666869979
"49",0.393464509054336
"50",0.386860960333042
"51",0.484519179191076
"52",0.449530122037346
"53",0.406306634282511
"54",0.461918744843037
"55",0.453619340208475
"56",0.517532674344725
"57",0.412197879871021
"58",0.475077112859487
"59",0.40528218369842
"60",0.450239686475541
"61",0.432495954612014
"62",0.43173891821935
"63",0.600703038734032
"64",0.413276406443605
"65",0.451798487175193
"66",0.44813933064497
"67",0.428696486182262
"68",0.40666877890819
"69",0.438898909746088
"70",0.422060966455243
"71",0.407018168457662
"72",0.41502765228441
"73",0.409516215578682
"74",0.441822726703228
"75",0.471771559688747
"76",0.414411803436928
"77",0.440782042259846
"78",0.450785203660847
"79",0.438624251739149
"80",0.432653111312238
"81",0.40887680199068
"82",0.417490066565229
"83",0.432629408627871
"84",0.472431283676478
"85",0.46514533574892
"86",0.516279672946032
"87",0.410587405986963
"88",0.400031148773877
"89",0.426876335432257
"90",0.42302176095016
"91",0.423290983163128
"92",0.465261018859625
"93",0.499504218879111
"94",0.442275833072425
"95",0.418705869459832
"96",0.398429263606761
"97",0.417329721820885
"98",0.515209446487677
"99",0.464806853863524
"100",0.411391659915129
