"","x"
"1",0.671259892963009
"2",0.666053423620367
"3",0.594851490251671
"4",0.545619423214152
"5",0.543469001734188
"6",0.481938662097704
"7",0.893385094187526
"8",0.706966593402061
"9",0.44663559557285
"10",0.54658103142831
"11",0.603958680121695
"12",0.509708881226266
"13",0.534277541898088
"14",0.555156863203177
"15",0.518317691914149
"16",0.655627591032771
"17",0.498635295473666
"18",0.534367542858864
"19",0.651150320926015
"20",0.55249494058883
"21",0.528831244969914
"22",0.62409979834011
"23",0.477234419100996
"24",0.54186954910891
"25",0.54122340445188
"26",0.520404024418071
"27",0.514869508366756
"28",0.60145410902571
"29",0.560681730498183
"30",0.532050487872803
"31",0.788105537484664
"32",0.497523532069827
"33",0.675617214942338
"34",0.701528962894445
"35",0.823589469860982
"36",0.790726631164689
"37",0.503499836964091
"38",0.54239590769936
"39",0.519918723795162
"40",0.600813779964504
"41",0.722403374881922
"42",0.565825103906347
"43",0.892211510053468
"44",0.496207252698161
"45",0.553780080263235
"46",0.527432462754144
"47",0.654864009552835
"48",0.882625912594232
"49",0.868915095480368
"50",0.52647817890344
"51",0.55145893045132
"52",0.583322185917993
"53",0.540388919691911
"54",0.569481813795092
"55",0.742529554365327
"56",0.619286141023856
"57",0.484060408901005
"58",0.577288558412915
"59",0.55936815346076
"60",0.532621894905492
"61",0.752905135683703
"62",0.563233580419653
"63",0.870914346740662
"64",0.586939409028266
"65",0.540306540610489
"66",0.825388123841974
"67",0.77064996299724
"68",0.630453667944774
"69",0.738220752147153
"70",0.538569109872231
"71",0.825861795964202
"72",0.881292109278848
"73",0.83611878532215
"74",0.583592817688564
"75",0.48593928239305
"76",0.55287995858526
"77",1.09964349418051
"78",0.606955214091147
"79",0.535635470051737
"80",0.482446792395519
"81",0.623863035933217
"82",1.01049697063416
"83",0.6575780723001
"84",0.469729024233155
"85",0.49919608592363
"86",0.514113541344418
"87",0.673580153744731
"88",0.65815746797037
"89",0.552859858434979
"90",0.546287823260564
"91",0.455443336730523
"92",0.478333763892926
"93",0.519943166132669
"94",0.596175793499151
"95",0.691475551032226
"96",0.578079267191473
"97",0.605343217262351
"98",0.671024005552532
"99",0.526692870183449
"100",0.818132973418993
