"","x"
"1",0.537926083135299
"2",0.557080847575136
"3",0.604947192988156
"4",0.605224079652068
"5",0.563266082719906
"6",0.51559204577871
"7",0.553926357272243
"8",0.576713441317209
"9",0.563916009699021
"10",0.547484518154522
"11",0.613412781479387
"12",0.571053769276553
"13",0.58053950490606
"14",0.528165988547226
"15",0.906428113339334
"16",0.577577332989114
"17",0.539335442221834
"18",0.599903004800163
"19",0.5185499238505
"20",0.525917482974118
"21",0.559902029975446
"22",0.545663315956356
"23",0.546088588415394
"24",0.526008642811339
"25",0.552741420733204
"26",0.571834426720953
"27",0.554859112158162
"28",0.582574270039789
"29",0.564608687259858
"30",0.522290336954777
"31",0.561139274745447
"32",0.587243207135362
"33",0.523682607390478
"34",0.53210670669659
"35",0.543659667769847
"36",0.564976610374341
"37",0.549769115063286
"38",0.515392609283694
"39",0.522867593710426
"40",0.583135586856117
"41",0.614904559584143
"42",0.631673405122761
"43",0.594911871857246
"44",0.626055716589131
"45",0.572162175564614
"46",0.580104636796306
"47",0.535105958180726
"48",0.517762834696955
"49",0.59974507334928
"50",0.526122225359152
"51",0.573199300430379
"52",0.514283704898193
"53",0.617348079588437
"54",0.548899216478675
"55",0.550362976157887
"56",0.543739878626956
"57",0.598955823328392
"58",0.557455211203099
"59",0.549754890654117
"60",0.911679282025892
"61",0.513874796048599
"62",0.544149175050138
"63",0.549588147836341
"64",0.525555407229814
"65",0.529536919990329
"66",0.580858940585408
"67",0.519562157699409
"68",0.499427274040609
"69",0.6568425330586
"70",0.569606668327068
"71",0.589665495962318
"72",0.657440394667257
"73",0.576191198541405
"74",0.583763493042823
"75",0.496709916703598
"76",0.561638877734104
"77",0.604974210627537
"78",0.575956168224808
"79",0.590886096209592
"80",0.880236136551637
"81",0.537319036448311
"82",0.565210800972635
"83",0.637512194291862
"84",0.525638659777075
"85",0.524002681367327
"86",0.563045792677371
"87",0.569753920501506
"88",0.524906425713527
"89",0.54364126102988
"90",0.635980768596527
"91",0.560031103172361
"92",0.611427971642774
"93",0.569070585655541
"94",0.599473997397935
"95",0.591345826122047
"96",0.872177444016288
"97",0.575762269387846
"98",0.59350386053141
"99",0.533025593239872
"100",0.562719410695267
