"","x"
"1",0.566361494508425
"2",0.558603753360689
"3",0.52445276669658
"4",0.555190665399794
"5",0.52524198275215
"6",0.53705613350164
"7",0.52546095796275
"8",0.53864439554846
"9",0.546495841216105
"10",0.541382351642374
"11",0.550185920994254
"12",0.537520326340053
"13",0.546518594395788
"14",0.553881966752138
"15",0.544471555394765
"16",0.561632656505381
"17",0.540675597613849
"18",0.529893283829323
"19",0.529070342463799
"20",0.533024997995091
"21",0.537233165673132
"22",0.553139206214622
"23",0.535632547342091
"24",0.52751233964849
"25",0.557428218584346
"26",0.5444136185778
"27",0.565348562229111
"28",0.541441168474854
"29",0.538695462062829
"30",0.539193415581432
"31",0.547886873486581
"32",0.552591995793971
"33",0.572672035559177
"34",0.546788489240906
"35",0.531035159893485
"36",0.546963565226492
"37",0.534472533395263
"38",0.538191953002686
"39",0.552238815160264
"40",0.553723077624234
"41",0.548117244314961
"42",0.557145231709553
"43",0.546338556049839
"44",0.513256149321586
"45",0.551973363943535
"46",0.549822535291864
"47",0.530020847902621
"48",0.537050960512802
"49",0.551449405832949
"50",0.551371214607354
"51",0.54824992210854
"52",0.55063732669746
"53",0.546513829481257
"54",0.550567283707348
"55",0.538555090904048
"56",0.578275107737185
"57",0.543543687537822
"58",0.528199708063125
"59",0.553135042741357
"60",0.556279150005933
"61",0.532731224086631
"62",0.545250120224983
"63",0.534914958807137
"64",0.552557706489301
"65",0.54408799674308
"66",0.523260377354157
"67",0.559712946549467
"68",0.548428903849851
"69",0.533618205542842
"70",0.543321882423152
"71",0.533267627611891
"72",0.547565449061873
"73",0.524137726758715
"74",0.539949869958085
"75",0.527035887494898
"76",0.557160520527492
"77",0.546298758420971
"78",0.53899498346987
"79",0.534423090684866
"80",0.538917688893657
"81",0.559395483592059
"82",0.543946058417023
"83",0.536709635455771
"84",0.533676733205539
"85",0.540047232699834
"86",0.544280408534296
"87",0.554295520716728
"88",0.530405145831967
"89",0.5309197803053
"90",0.556311164797195
"91",0.549586876566684
"92",0.541470582563371
"93",0.55299391501134
"94",0.546811025015466
"95",0.543643290187177
"96",0.560569273101551
"97",0.551713937499261
"98",0.550076553474468
"99",0.53675148815839
"100",0.539323322931016
