"","x"
"1",0.57502254477539
"2",0.578906829294282
"3",0.828811994672793
"4",0.58817269343778
"5",0.57069466002455
"6",0.608727477305093
"7",0.605246818454666
"8",0.699240066243108
"9",0.632822775747467
"10",0.583370423871884
"11",0.638801317076201
"12",0.749070063121292
"13",0.716656826111553
"14",0.721118342448058
"15",0.588606107769823
"16",0.558982511967989
"17",0.624393787275435
"18",0.771713773465667
"19",0.710230440762895
"20",0.609766319253658
"21",0.60238064951899
"22",0.661186806642001
"23",0.745959730532072
"24",0.583372000867138
"25",0.602023263700828
"26",0.5942124584786
"27",0.580542490801425
"28",0.572340505950216
"29",0.614464083322171
"30",0.573339072008668
"31",0.752298984544793
"32",0.614044701969558
"33",0.58766504159861
"34",0.600165664152302
"35",0.623074184693793
"36",0.620841653094366
"37",0.598755566603965
"38",0.60751734748587
"39",0.591242897340332
"40",0.749383734012718
"41",0.568391726672054
"42",0.552045085006494
"43",0.713712319531668
"44",0.723233592173145
"45",0.567737980831704
"46",0.645737263790288
"47",0.607395205804318
"48",0.593506097230578
"49",0.575951592052812
"50",0.581482681580594
"51",0.720779675702143
"52",0.595393391668198
"53",0.631823775621222
"54",0.618949333393182
"55",0.761132028253882
"56",0.555634212064518
"57",0.613066110970522
"58",0.716450583396028
"59",0.623868508109701
"60",0.621747117871529
"61",0.61088757532049
"62",0.578858757504824
"63",0.578345900150859
"64",0.561984142270996
"65",0.651466959624548
"66",0.648135843768207
"67",0.591427305427102
"68",0.730253375359667
"69",0.75342342208678
"70",0.643231779135778
"71",0.726658253884402
"72",0.789768705314652
"73",0.585646775264845
"74",0.718414110779817
"75",0.621834066497007
"76",0.730737947559357
"77",0.712550074117648
"78",0.600411998940637
"79",0.579617086837297
"80",0.55284179817587
"81",0.596788375788774
"82",0.619902725746478
"83",0.592172569178831
"84",0.647465100030709
"85",0.707560668782443
"86",0.711446684987422
"87",0.600707973474174
"88",0.56321846596243
"89",0.60585511772011
"90",0.731562810134286
"91",0.578743853709199
"92",0.666085461221857
"93",0.600152502574867
"94",0.611897961106435
"95",0.585478711042151
"96",0.57645354279973
"97",0.59407309754701
"98",0.611450956603681
"99",0.598410638771832
"100",0.599762122620693
