"","x"
"1",0.512669846256642
"2",0.520839136457101
"3",0.535602809954718
"4",0.534342840203922
"5",0.513028687211866
"6",1.05617235916638
"7",0.511084079854294
"8",0.503003807085786
"9",0.563699885226233
"10",0.52823892309983
"11",0.518031426745939
"12",0.513226963087431
"13",0.503366606902335
"14",0.612033695100283
"15",0.498431320388784
"16",0.525714635893661
"17",0.51723554942981
"18",0.515841979517309
"19",0.52559433608074
"20",0.617716014732073
"21",0.630343919941951
"22",0.531376248995515
"23",1.01459468289512
"24",0.507665335951731
"25",0.536537375719986
"26",1.03143613910664
"27",0.501225828847374
"28",0.543191261296096
"29",0.510088794320818
"30",0.622729719329683
"31",0.560269056835422
"32",0.503332527892952
"33",0.528912679763448
"34",0.5405185173036
"35",0.649616821862052
"36",0.505012675963856
"37",0.536339563720318
"38",0.627396374319716
"39",0.559610100106335
"40",0.510412228141317
"41",0.611692615063229
"42",0.528435053645579
"43",0.52605270673589
"44",0.59130151767799
"45",0.572370670318126
"46",0.643499982072235
"47",0.538679769965254
"48",0.517318718475788
"49",0.53137338006994
"50",1.09582370911596
"51",0.49616233550617
"52",0.535486693817856
"53",0.526228196949773
"54",0.628534774319487
"55",1.0309204316261
"56",0.527298615900462
"57",0.504069384540309
"58",0.536818811383799
"59",0.495756412598656
"60",0.572233250510798
"61",0.538597274507273
"62",0.532227551096564
"63",0.509641168013062
"64",0.551401725255052
"65",0.526544553460923
"66",0.504966312034937
"67",0.492645448651856
"68",0.530434524537225
"69",0.509608659450923
"70",0.522109567091392
"71",0.505198118424937
"72",0.542015067810017
"73",1.02603837402122
"74",0.507657587259578
"75",0.543829881278979
"76",0.525682707327743
"77",0.501049795181681
"78",0.510007056292957
"79",0.544596810171569
"80",0.546393894007223
"81",0.530128776287311
"82",0.52456078310248
"83",0.571447623610418
"84",0.515733902257937
"85",0.516922924160023
"86",0.530587976802055
"87",0.639712983145197
"88",0.527061026319223
"89",0.645879470506158
"90",0.525444663639487
"91",0.496618055538983
"92",0.494418745327955
"93",0.513665374264084
"94",0.510420004654787
"95",0.547115941307755
"96",0.558415051419559
"97",0.531140182527039
"98",0.517670063424058
"99",0.505479894978605
"100",0.624167111564458
