"","x"
"1",0.709049676848991
"2",0.705428315748726
"3",0.675540653905012
"4",0.624387303694869
"5",0.69061676237416
"6",1.12593475763236
"7",0.870774868234371
"8",1.09087414298461
"9",0.757566714825278
"10",0.718950183773135
"11",0.651724353066311
"12",0.832099525421811
"13",0.826870506133848
"14",0.760390952036121
"15",1.20269118539919
"16",0.89660883166212
"17",0.679222172254621
"18",0.732965836017143
"19",0.798512211496694
"20",0.746895383809134
"21",0.823278425488393
"22",0.875724817444371
"23",0.809669909048442
"24",1.66137046312977
"25",0.666153801164959
"26",0.80099906147797
"27",1.09890393305613
"28",0.738521268183466
"29",0.79299413440971
"30",0.707594887480384
"31",1.19880802177503
"32",0.631969557057144
"33",0.920367297687963
"34",0.963859445841312
"35",0.654861996513327
"36",1.1496607945891
"37",0.937208915696626
"38",1.23502537946015
"39",0.659954146499734
"40",0.839438103310732
"41",0.740201444605138
"42",0.772376825280929
"43",0.936406728722363
"44",0.806587738881907
"45",1.01940090828715
"46",0.700361666448168
"47",0.858271843096103
"48",0.671426863075636
"49",1.05360338015454
"50",0.655036122520463
"51",1.06778090914691
"52",0.637652829166495
"53",0.74844939725508
"54",0.716793102539953
"55",0.740786875359147
"56",0.721618228073195
"57",0.737601358659605
"58",0.811361730763093
"59",0.724688085227556
"60",0.670553373383682
"61",0.62987609268077
"62",0.682259502069128
"63",0.659100373932233
"64",0.752743674640452
"65",0.777747088663462
"66",0.816470006836432
"67",0.6190872012522
"68",0.93266896475381
"69",1.01273504196799
"70",0.823714794992781
"71",0.737635283557558
"72",0.726502916415737
"73",0.729041726589798
"74",1.17660795334594
"75",1.12424798371553
"76",0.986119057935301
"77",1.03492492337994
"78",0.688943002917609
"79",0.687232293837656
"80",0.707078274063222
"81",0.919036231393228
"82",0.686782286516806
"83",0.862333739828555
"84",0.681217062593637
"85",0.680287530016442
"86",0.653245615981233
"87",0.85583583906937
"88",0.955440549010517
"89",0.976613540338971
"90",1.16036218362062
"91",0.612007465195222
"92",0.65999466713109
"93",0.88635081101134
"94",0.800756989839301
"95",0.79212151884374
"96",0.80579584106868
"97",1.13450044448737
"98",0.812489505776876
"99",0.670098080565646
"100",1.02360270989265
