"","x"
"1",0.481179750849355
"2",0.481206638870665
"3",1.00850523702451
"4",0.444410893017711
"5",0.582971136901275
"6",0.477622130109532
"7",0.578977369784829
"8",0.607243972230676
"9",0.469096489963175
"10",0.490593285496086
"11",0.520864768235818
"12",0.512717807485431
"13",0.46999904998319
"14",1.05321701148891
"15",0.617049842224858
"16",0.557537919105565
"17",0.525972393243237
"18",1.02781908079248
"19",0.51245245179096
"20",0.482170482081711
"21",0.999961168732779
"22",1.01065636479107
"23",0.460986913944766
"24",1.00633050367364
"25",0.485490832130153
"26",1.01626968474883
"27",0.567537585503622
"28",0.424787644859494
"29",0.499387450994898
"30",0.484662670769475
"31",0.601470568398233
"32",1.02451183943781
"33",0.577166649490771
"34",0.521351494623649
"35",0.511226822115086
"36",0.513538458630001
"37",0.494139245812519
"38",1.03179087591912
"39",0.586305556736695
"40",1.0082397938666
"41",0.610976041709959
"42",0.449585007973244
"43",0.461324715542968
"44",0.482461720382826
"45",0.495038152170481
"46",0.487000694399679
"47",1.00810594301024
"48",0.463460641529401
"49",0.584131904692471
"50",0.460063580954332
"51",1.06595027673086
"52",0.446132643512409
"53",0.516169176555896
"54",0.507787338443133
"55",0.600914945790998
"56",0.663352357336133
"57",1.01437023330082
"58",0.485303346009945
"59",0.503836262889807
"60",0.608285254730009
"61",0.481466664124911
"62",0.478119040312274
"63",0.510526905264496
"64",0.515544258905172
"65",1.03090767361772
"66",0.488978575468893
"67",1.01923292802998
"68",1.02079158043938
"69",0.496224140012965
"70",0.569882163772712
"71",0.482006795678931
"72",1.0319884765741
"73",0.586782789845181
"74",0.591852111361893
"75",0.453736976057642
"76",1.02641769081036
"77",0.430184988182442
"78",0.499565027639058
"79",0.449694610611288
"80",0.492455236173184
"81",0.478107203268354
"82",0.487221786490098
"83",0.457442888793894
"84",0.457348354576019
"85",0.559651165186071
"86",0.50910014157155
"87",0.460428232381881
"88",0.447191837315073
"89",0.47462644322868
"90",0.599580693010948
"91",1.01283653817144
"92",0.457262953263178
"93",1.01229209724643
"94",1.0343401601673
"95",0.498972807621908
"96",0.532814067594765
"97",0.484795325967315
"98",0.462802586028476
"99",1.03237652825361
"100",1.0283818789981
