"","x"
"1",0.522182760549785
"2",0.410227083538253
"3",0.433885030587523
"4",0.532646990267778
"5",0.602758761818719
"6",0.449424245803964
"7",0.414731369897372
"8",0.522157016339475
"9",0.480736866231292
"10",0.418289358835586
"11",0.58337938067577
"12",0.411772708313941
"13",0.605672407502514
"14",0.496454568004441
"15",0.447594745882544
"16",0.533852617172395
"17",0.475337572662534
"18",0.55361442646404
"19",0.433047118504451
"20",0.720944470280098
"21",0.475769862349193
"22",1.25434712721791
"23",0.404677477566774
"24",0.59032676650056
"25",0.423809541370436
"26",0.411078652273929
"27",0.660929864228477
"28",0.454850813441471
"29",0.718370510512853
"30",0.431691441359813
"31",0.757145017129351
"32",0.440970919284607
"33",0.432784990552402
"34",0.497205460205849
"35",0.425336989204675
"36",0.510943623294427
"37",0.628288106999574
"38",0.449905241478215
"39",0.453612034209939
"40",0.42374581009981
"41",0.40810039431244
"42",0.493888327136684
"43",0.532155138845472
"44",0.462444518967645
"45",0.455474577215621
"46",0.426346978274109
"47",0.453573128600046
"48",0.558675205242487
"49",0.475142756844848
"50",0.446744689775542
"51",0.441682519721146
"52",0.411672807858132
"53",0.423439123247556
"54",0.420858096601612
"55",0.430939668877495
"56",0.432670158450472
"57",0.720572423520952
"58",0.423473491487604
"59",0.567940479613335
"60",0.423366929726137
"61",0.470786905951992
"62",0.443676644518291
"63",0.441611480605357
"64",0.436457641577017
"65",0.528039198539916
"66",0.749526671374502
"67",0.426780771539267
"68",0.450796764992984
"69",0.462551755550698
"70",0.439448157199452
"71",0.453844854644142
"72",0.412014834618494
"73",0.581952473104402
"74",0.415806063120055
"75",0.450754854924697
"76",0.423591459798995
"77",0.575956447913956
"78",0.427037048107762
"79",0.472082382084887
"80",0.419282830076241
"81",0.427318484128778
"82",0.500584576273657
"83",0.423572029541923
"84",0.415592102222923
"85",0.440627469042766
"86",0.528843684462549
"87",0.44622862309791
"88",0.514888620906169
"89",0.532553936419878
"90",0.440709440882667
"91",0.419583028263408
"92",0.416990817824812
"93",0.410770543375472
"94",0.456954401380998
"95",0.561447295440754
"96",0.50563028948815
"97",0.537928343947561
"98",0.471128423448207
"99",0.42847934530077
"100",0.417136017208848
