"","x"
"1",0.656607303893366
"2",0.82744099560073
"3",0.643316161306457
"4",0.622222722738475
"5",0.634307010810002
"6",0.65067510911152
"7",0.623145117530873
"8",0.654407302733233
"9",0.709407926962401
"10",0.708448330236392
"11",0.620943296682101
"12",0.642246819888587
"13",0.70410149824718
"14",0.582249477905359
"15",0.66956020945282
"16",0.709053823533017
"17",0.641180621638017
"18",0.737672503170824
"19",0.755233183067311
"20",0.731062981257973
"21",0.681611002531934
"22",0.609151401522403
"23",0.607402396185482
"24",0.654574147135285
"25",0.5738847833998
"26",0.668672064863908
"27",0.619275964582142
"28",0.829935965832416
"29",0.612576575494932
"30",0.603947846736373
"31",0.728911181360367
"32",0.675050557703013
"33",0.603924277475956
"34",0.643588919537717
"35",0.695144804158067
"36",0.628495755648883
"37",0.599461046286832
"38",0.700452624260652
"39",0.666298673281901
"40",0.543994235589089
"41",0.729190718875412
"42",0.626895870864765
"43",0.732821714079431
"44",0.657890413578607
"45",0.645597734321019
"46",0.670443237451689
"47",0.640413938683356
"48",0.754212398515615
"49",0.776365668837252
"50",0.585517791275797
"51",0.738131667939045
"52",0.674148590775853
"53",0.606479516170551
"54",0.642198143239709
"55",0.876394373611989
"56",0.597244915446217
"57",0.577705919503316
"58",0.725534104228811
"59",0.549043022310947
"60",0.789770652613259
"61",0.55339149623835
"62",0.647259172437323
"63",0.775067699772197
"64",0.652079301573366
"65",0.686229851915513
"66",0.63636727029088
"67",0.709337894455916
"68",0.630159228915313
"69",0.580213784263142
"70",0.59924503188916
"71",0.739452561925613
"72",0.609500844321024
"73",0.664008023078082
"74",0.661805526848085
"75",0.619130480176227
"76",0.633343905857586
"77",0.727757903633537
"78",0.574249266060575
"79",0.687512624612044
"80",0.629244057778178
"81",0.628773310719016
"82",0.62169867792289
"83",0.745504077897392
"84",0.625888828337252
"85",0.735683206726762
"86",0.595236990771575
"87",0.550593958534348
"88",0.606201540169998
"89",0.500728452325013
"90",0.635649341301785
"91",0.714599226143434
"92",0.742883662289699
"93",0.687159470468541
"94",0.698583112291571
"95",0.603632541188292
"96",0.661777193466559
"97",0.576257337709915
"98",0.605044828669775
"99",0.650495017285436
"100",0.625628241538057
