"","x"
"1",0.655778989220225
"2",0.639629849267987
"3",0.539124066363767
"4",0.596382899656944
"5",0.912781985948031
"6",0.598717244014728
"7",0.6559442778966
"8",0.557200893536829
"9",0.573929508341594
"10",0.625368019332574
"11",0.49580199901271
"12",0.831918455201138
"13",0.454597686997548
"14",0.548115306921069
"15",0.662455920283884
"16",0.458043843499755
"17",0.555309820991055
"18",0.732435807606605
"19",0.568350081934187
"20",0.644905721639281
"21",0.499537272682428
"22",0.576935685921689
"23",0.881303927434169
"24",0.707586942696503
"25",0.543758628630027
"26",0.511533699884407
"27",0.47300418900949
"28",0.579301540878474
"29",0.54079479737484
"30",0.501290951218229
"31",0.541225627664607
"32",0.629050268651256
"33",0.631562337959308
"34",0.551736850441436
"35",0.867632415549738
"36",0.510164863473964
"37",0.597904468622494
"38",0.544955820310666
"39",0.512175889299348
"40",0.502432725167054
"41",0.444028074280306
"42",0.548065452009747
"43",0.601077705867476
"44",0.510023504616564
"45",0.676092270289057
"46",0.484169093373921
"47",0.868376055059857
"48",0.518704255452
"49",0.903324327942018
"50",0.513474433230069
"51",0.617245015129331
"52",0.495862377416119
"53",0.911257200458457
"54",0.468401730274972
"55",0.47760690342826
"56",0.520459016521669
"57",0.516739346345402
"58",0.590567092131987
"59",0.501913628467856
"60",0.627090171087031
"61",0.898666628441858
"62",0.573441268062244
"63",0.508978138179482
"64",0.569351478427257
"65",0.52106262217088
"66",0.557973334272133
"67",0.622968010991552
"68",0.567688798462784
"69",0.667908250918566
"70",0.539095677792876
"71",0.572300327819585
"72",0.635846614239264
"73",0.691109203636004
"74",0.936194969515904
"75",0.567787676605589
"76",0.59382697670468
"77",0.725897956124599
"78",0.482326707197875
"79",0.894151688924214
"80",0.481391956745765
"81",0.550434287662668
"82",0.520210428307538
"83",0.566580270392096
"84",0.5289411521673
"85",0.541240644406802
"86",0.608280095001614
"87",0.867837135854114
"88",0.503183163759795
"89",0.544782978165631
"90",0.499292826283206
"91",0.864391809774966
"92",0.61126647417441
"93",0.49776620220359
"94",0.653113996067136
"95",0.991800077238154
"96",0.537233662635208
"97",0.851851719289032
"98",0.844859889324898
"99",0.501764407657475
"100",0.522469380421541
