"","x"
"1",0.580572522736993
"2",0.483430736209763
"3",0.520385980490692
"4",0.71903983430607
"5",0.712439507148253
"6",0.558165216145728
"7",0.532483222366485
"8",0.608953749190294
"9",0.628632764429517
"10",0.6202169520103
"11",0.709374277305375
"12",0.689327913747348
"13",0.645143652122152
"14",0.79310955721343
"15",0.500571874709036
"16",0.48524036548889
"17",0.705097176788147
"18",0.524861640422706
"19",0.63191945634167
"20",0.550668562663938
"21",0.53754543089139
"22",0.504835762536503
"23",0.601401287693637
"24",0.672790381042524
"25",0.543092251535034
"26",0.748666927393253
"27",0.735744399521904
"28",0.555139225932868
"29",0.5992167771922
"30",0.589917654006972
"31",0.76374878434181
"32",0.691339609286125
"33",1.06792743091288
"34",0.67016983117684
"35",0.633260197690002
"36",0.583413274770446
"37",0.73692469828508
"38",0.636900091733289
"39",0.453092710456019
"40",0.659942820713771
"41",0.590462000951447
"42",0.868192379421447
"43",0.843335757695987
"44",0.628597173453641
"45",0.645310861569282
"46",0.496649974313547
"47",0.618313044712688
"48",0.839846518550889
"49",0.888308987989071
"50",0.581327546909121
"51",0.542427600863169
"52",0.875846620454446
"53",0.552351089751168
"54",0.651860118556799
"55",0.678985308926417
"56",0.537128727231414
"57",1.02339916523799
"58",0.712442764830125
"59",0.808621383245696
"60",0.501240827314548
"61",0.797264670975858
"62",0.768441316002162
"63",0.488158610665868
"64",0.504196247977884
"65",0.499427543513846
"66",0.898623557256122
"67",0.482819939520275
"68",0.563387603486722
"69",0.521320332117558
"70",0.55781762878052
"71",0.721201204145656
"72",0.592520374613425
"73",0.675614402452003
"74",0.725950810388387
"75",0.938825583606551
"76",0.569031841050078
"77",0.578381551631605
"78",0.499916684032027
"79",0.638104106532486
"80",0.599478292911523
"81",0.767808205899212
"82",0.900074855482988
"83",0.632928275058098
"84",0.641640860341251
"85",0.824112655961735
"86",0.573439913235549
"87",0.742965113328913
"88",0.66473683497614
"89",0.504116935918193
"90",0.557732637073077
"91",0.495363068003385
"92",0.605885311902905
"93",0.474775006305621
"94",0.663988489370118
"95",0.762700332138594
"96",0.733854261244294
"97",0.572368112794567
"98",0.967614475723826
"99",0.720226337682892
"100",0.502805216522362
