"","x"
"1",0.58325325997639
"2",0.52768510747554
"3",0.708051809125549
"4",0.619442380995661
"5",0.561227424945555
"6",0.596868582374768
"7",0.566759567343761
"8",0.771869236389561
"9",0.575071098179316
"10",0.559088714248878
"11",0.552315815990685
"12",0.655370400479003
"13",0.530732663399561
"14",0.495802561799146
"15",0.588510138119932
"16",0.524348803055667
"17",0.689681973520921
"18",0.531995484271061
"19",0.554106925985999
"20",0.642537812401621
"21",0.567627159665755
"22",0.567274956770396
"23",0.503662260853441
"24",0.857771661483583
"25",0.600845140852352
"26",0.659051524979944
"27",0.674142521240504
"28",0.545392772297322
"29",0.537128131611892
"30",0.643348848855403
"31",0.624835544045787
"32",0.616570530016546
"33",0.855775095230636
"34",0.644732203038986
"35",0.783746653138132
"36",0.575349708436627
"37",0.570917758121513
"38",0.590929223287288
"39",0.523468852234873
"40",0.581210470031671
"41",0.59102848561564
"42",0.664111492879955
"43",0.661611226002152
"44",0.846289241236895
"45",0.608390230850523
"46",0.576206220620839
"47",0.590232051576831
"48",0.535235617798752
"49",0.57832890094432
"50",0.570202759951349
"51",0.622102954565438
"52",0.565465652388603
"53",0.653522053029675
"54",0.732535322677751
"55",0.682574443947772
"56",0.639228970203621
"57",0.541508901221041
"58",0.538342819813814
"59",0.624031457139894
"60",0.559617593903345
"61",0.584014385447685
"62",0.728386420345088
"63",0.610970173385091
"64",0.592791176576686
"65",0.718408821995346
"66",0.517487022823481
"67",0.735993366077064
"68",0.574080460127693
"69",0.507536262714643
"70",0.676551709343782
"71",0.655110621259474
"72",0.535357597015867
"73",0.474515891750392
"74",0.767918199943143
"75",0.577049192690521
"76",0.556916274246163
"77",0.54586442580611
"78",0.617932165946101
"79",0.589744800376884
"80",0.584027298499899
"81",0.740812592701966
"82",0.588574094690916
"83",0.554776569381897
"84",0.634896447519338
"85",0.685906439462929
"86",0.705248611693575
"87",0.670359301210753
"88",0.764969032770493
"89",0.593532723121518
"90",0.54473938428334
"91",0.540567377691795
"92",0.807764156163384
"93",0.62892714173938
"94",0.599678547187845
"95",0.557804637928165
"96",0.579683138334886
"97",0.538640825629556
"98",0.618521877907069
"99",0.661596078926315
"100",0.716564846883939
